,Nation,iso_code3,Year,fuelefficiency_trns_rail_passenger_hydrogen_km_per_litre
4613,Northern Mariana Islands,MNP,2044,0.10388064733
4614,Northern Mariana Islands,MNP,2045,0.10388064733
4615,Northern Mariana Islands,MNP,2046,0.10388064733
4616,Northern Mariana Islands,MNP,2047,0.10388064733
4617,Northern Mariana Islands,MNP,2048,0.10388064733
4618,Northern Mariana Islands,MNP,2049,0.10388064733
4619,Northern Mariana Islands,MNP,2050,0.10388064733
4620,Mozambique,MOZ,2023,0.10388064733
4621,Mozambique,MOZ,2024,0.10388064733
4622,Mozambique,MOZ,2025,0.10388064733
4623,Mozambique,MOZ,2026,0.10388064733
4624,Mozambique,MOZ,2027,0.10388064733
4625,Mozambique,MOZ,2028,0.10388064733
4626,Mozambique,MOZ,2029,0.10388064733
4627,Mozambique,MOZ,2030,0.10388064733
4628,Mozambique,MOZ,2031,0.10388064733
4629,Mozambique,MOZ,2032,0.10388064733
4630,Mozambique,MOZ,2033,0.10388064733
4631,Mozambique,MOZ,2034,0.10388064733
4632,Mozambique,MOZ,2035,0.10388064733
4633,Mozambique,MOZ,2036,0.10388064733
4634,Mozambique,MOZ,2037,0.10388064733
4635,Mozambique,MOZ,2038,0.10388064733
4636,Mozambique,MOZ,2039,0.10388064733
4637,Mozambique,MOZ,2040,0.10388064733
4638,Mozambique,MOZ,2041,0.10388064733
4639,Mozambique,MOZ,2042,0.10388064733
4640,Mozambique,MOZ,2043,0.10388064733
4641,Mozambique,MOZ,2044,0.10388064733
4642,Mozambique,MOZ,2045,0.10388064733
4643,Mozambique,MOZ,2046,0.10388064733
4644,Mozambique,MOZ,2047,0.10388064733
4645,Mozambique,MOZ,2048,0.10388064733
4646,Mozambique,MOZ,2049,0.10388064733
4647,Mozambique,MOZ,2050,0.10388064733
4648,Mauritania,MRT,2023,0.10388064733
4649,Mauritania,MRT,2024,0.10388064733
4650,Mauritania,MRT,2025,0.10388064733
4651,Mauritania,MRT,2026,0.10388064733
4652,Mauritania,MRT,2027,0.10388064733
4653,Mauritania,MRT,2028,0.10388064733
4654,Mauritania,MRT,2029,0.10388064733
4655,Mauritania,MRT,2030,0.10388064733
4656,Mauritania,MRT,2031,0.10388064733
4657,Mauritania,MRT,2032,0.10388064733
4658,Mauritania,MRT,2033,0.10388064733
4659,Mauritania,MRT,2034,0.10388064733
4660,Mauritania,MRT,2035,0.10388064733
4661,Mauritania,MRT,2036,0.10388064733
4662,Mauritania,MRT,2037,0.10388064733
4663,Mauritania,MRT,2038,0.10388064733
4664,Mauritania,MRT,2039,0.10388064733
4665,Mauritania,MRT,2040,0.10388064733
4666,Mauritania,MRT,2041,0.10388064733
4667,Mauritania,MRT,2042,0.10388064733
4668,Mauritania,MRT,2043,0.10388064733
4669,Mauritania,MRT,2044,0.10388064733
4670,Mauritania,MRT,2045,0.10388064733
4671,Mauritania,MRT,2046,0.10388064733
4672,Mauritania,MRT,2047,0.10388064733
4673,Mauritania,MRT,2048,0.10388064733
4674,Mauritania,MRT,2049,0.10388064733
4675,Mauritania,MRT,2050,0.10388064733
4676,Mauritius,MUS,2023,0.10388064733
4677,Mauritius,MUS,2024,0.10388064733
4678,Mauritius,MUS,2025,0.10388064733
4679,Mauritius,MUS,2026,0.10388064733
4680,Mauritius,MUS,2027,0.10388064733
4681,Mauritius,MUS,2028,0.10388064733
4682,Mauritius,MUS,2029,0.10388064733
4683,Mauritius,MUS,2030,0.10388064733
4684,Mauritius,MUS,2031,0.10388064733
4685,Mauritius,MUS,2032,0.10388064733
4686,Mauritius,MUS,2033,0.10388064733
4687,Mauritius,MUS,2034,0.10388064733
4688,Mauritius,MUS,2035,0.10388064733
4689,Mauritius,MUS,2036,0.10388064733
4690,Mauritius,MUS,2037,0.10388064733
4691,Mauritius,MUS,2038,0.10388064733
4692,Mauritius,MUS,2039,0.10388064733
4693,Mauritius,MUS,2040,0.10388064733
4694,Mauritius,MUS,2041,0.10388064733
4695,Mauritius,MUS,2042,0.10388064733
4696,Mauritius,MUS,2043,0.10388064733
4697,Mauritius,MUS,2044,0.10388064733
4698,Mauritius,MUS,2045,0.10388064733
4699,Mauritius,MUS,2046,0.10388064733
4700,Mauritius,MUS,2047,0.10388064733
4701,Mauritius,MUS,2048,0.10388064733
4702,Mauritius,MUS,2049,0.10388064733
4703,Mauritius,MUS,2050,0.10388064733
4704,Malawi,MWI,2023,0.10388064733
4705,Malawi,MWI,2024,0.10388064733
4706,Malawi,MWI,2025,0.10388064733
4707,Malawi,MWI,2026,0.10388064733
4708,Malawi,MWI,2027,0.10388064733
4709,Malawi,MWI,2028,0.10388064733
4710,Malawi,MWI,2029,0.10388064733
4711,Malawi,MWI,2030,0.10388064733
4712,Malawi,MWI,2031,0.10388064733
4713,Malawi,MWI,2032,0.10388064733
4714,Malawi,MWI,2033,0.10388064733
4715,Malawi,MWI,2034,0.10388064733
4716,Malawi,MWI,2035,0.10388064733
4717,Malawi,MWI,2036,0.10388064733
4718,Malawi,MWI,2037,0.10388064733
4719,Malawi,MWI,2038,0.10388064733
4720,Malawi,MWI,2039,0.10388064733
4721,Malawi,MWI,2040,0.10388064733
4722,Malawi,MWI,2041,0.10388064733
4723,Malawi,MWI,2042,0.10388064733
4724,Malawi,MWI,2043,0.10388064733
4725,Malawi,MWI,2044,0.10388064733
4726,Malawi,MWI,2045,0.10388064733
4727,Malawi,MWI,2046,0.10388064733
4728,Malawi,MWI,2047,0.10388064733
4729,Malawi,MWI,2048,0.10388064733
4730,Malawi,MWI,2049,0.10388064733
4731,Malawi,MWI,2050,0.10388064733
4732,Malaysia,MYS,2023,0.10388064733
4733,Malaysia,MYS,2024,0.10388064733
4734,Malaysia,MYS,2025,0.10388064733
4735,Malaysia,MYS,2026,0.10388064733
4736,Malaysia,MYS,2027,0.10388064733
4737,Malaysia,MYS,2028,0.10388064733
4738,Malaysia,MYS,2029,0.10388064733
4739,Malaysia,MYS,2030,0.10388064733
4740,Malaysia,MYS,2031,0.10388064733
4741,Malaysia,MYS,2032,0.10388064733
4742,Malaysia,MYS,2033,0.10388064733
4743,Malaysia,MYS,2034,0.10388064733
4744,Malaysia,MYS,2035,0.10388064733
4745,Malaysia,MYS,2036,0.10388064733
4746,Malaysia,MYS,2037,0.10388064733
4747,Malaysia,MYS,2038,0.10388064733
4748,Malaysia,MYS,2039,0.10388064733
4749,Malaysia,MYS,2040,0.10388064733
4750,Malaysia,MYS,2041,0.10388064733
4751,Malaysia,MYS,2042,0.10388064733
4752,Malaysia,MYS,2043,0.10388064733
4753,Malaysia,MYS,2044,0.10388064733
4754,Malaysia,MYS,2045,0.10388064733
4755,Malaysia,MYS,2046,0.10388064733
4756,Malaysia,MYS,2047,0.10388064733
4757,Malaysia,MYS,2048,0.10388064733
4758,Malaysia,MYS,2049,0.10388064733
4759,Malaysia,MYS,2050,0.10388064733
4760,North America,NAC,2023,0.10388064733
4761,North America,NAC,2024,0.10388064733
4762,North America,NAC,2025,0.10388064733
4763,North America,NAC,2026,0.10388064733
4764,North America,NAC,2027,0.10388064733
4765,North America,NAC,2028,0.10388064733
4766,North America,NAC,2029,0.10388064733
4767,North America,NAC,2030,0.10388064733
4768,North America,NAC,2031,0.10388064733
4769,North America,NAC,2032,0.10388064733
4770,North America,NAC,2033,0.10388064733
4771,North America,NAC,2034,0.10388064733
4772,North America,NAC,2035,0.10388064733
4773,North America,NAC,2036,0.10388064733
4774,North America,NAC,2037,0.10388064733
4775,North America,NAC,2038,0.10388064733
4776,North America,NAC,2039,0.10388064733
4777,North America,NAC,2040,0.10388064733
4778,North America,NAC,2041,0.10388064733
4779,North America,NAC,2042,0.10388064733
4780,North America,NAC,2043,0.10388064733
4781,North America,NAC,2044,0.10388064733
4782,North America,NAC,2045,0.10388064733
4783,North America,NAC,2046,0.10388064733
4784,North America,NAC,2047,0.10388064733
4785,North America,NAC,2048,0.10388064733
4786,North America,NAC,2049,0.10388064733
4787,North America,NAC,2050,0.10388064733
4788,Namibia,NAM,2023,0.10388064733
4789,Namibia,NAM,2024,0.10388064733
4790,Namibia,NAM,2025,0.10388064733
4791,Namibia,NAM,2026,0.10388064733
4792,Namibia,NAM,2027,0.10388064733
4793,Namibia,NAM,2028,0.10388064733
4794,Namibia,NAM,2029,0.10388064733
4795,Namibia,NAM,2030,0.10388064733
4796,Namibia,NAM,2031,0.10388064733
4797,Namibia,NAM,2032,0.10388064733
4798,Namibia,NAM,2033,0.10388064733
4799,Namibia,NAM,2034,0.10388064733
4800,Namibia,NAM,2035,0.10388064733
4801,Namibia,NAM,2036,0.10388064733
4802,Namibia,NAM,2037,0.10388064733
4803,Namibia,NAM,2038,0.10388064733
4804,Namibia,NAM,2039,0.10388064733
4805,Namibia,NAM,2040,0.10388064733
4806,Namibia,NAM,2041,0.10388064733
4807,Namibia,NAM,2042,0.10388064733
4808,Namibia,NAM,2043,0.10388064733
4809,Namibia,NAM,2044,0.10388064733
4810,Namibia,NAM,2045,0.10388064733
4811,Namibia,NAM,2046,0.10388064733
4812,Namibia,NAM,2047,0.10388064733
4813,Namibia,NAM,2048,0.10388064733
4814,Namibia,NAM,2049,0.10388064733
4815,Namibia,NAM,2050,0.10388064733
4816,New Caledonia,NCL,2023,0.10388064733
4817,New Caledonia,NCL,2024,0.10388064733
4818,New Caledonia,NCL,2025,0.10388064733
4819,New Caledonia,NCL,2026,0.10388064733
4820,New Caledonia,NCL,2027,0.10388064733
4821,New Caledonia,NCL,2028,0.10388064733
4822,New Caledonia,NCL,2029,0.10388064733
4823,New Caledonia,NCL,2030,0.10388064733
4824,New Caledonia,NCL,2031,0.10388064733
4825,New Caledonia,NCL,2032,0.10388064733
4826,New Caledonia,NCL,2033,0.10388064733
4827,New Caledonia,NCL,2034,0.10388064733
4828,New Caledonia,NCL,2035,0.10388064733
4829,New Caledonia,NCL,2036,0.10388064733
4830,New Caledonia,NCL,2037,0.10388064733
4831,New Caledonia,NCL,2038,0.10388064733
4832,New Caledonia,NCL,2039,0.10388064733
4833,New Caledonia,NCL,2040,0.10388064733
4834,New Caledonia,NCL,2041,0.10388064733
4835,New Caledonia,NCL,2042,0.10388064733
4836,New Caledonia,NCL,2043,0.10388064733
4837,New Caledonia,NCL,2044,0.10388064733
4838,New Caledonia,NCL,2045,0.10388064733
4839,New Caledonia,NCL,2046,0.10388064733
4840,New Caledonia,NCL,2047,0.10388064733
4841,New Caledonia,NCL,2048,0.10388064733
4842,New Caledonia,NCL,2049,0.10388064733
4843,New Caledonia,NCL,2050,0.10388064733
4844,Niger,NER,2023,0.10388064733
4845,Niger,NER,2024,0.10388064733
4846,Niger,NER,2025,0.10388064733
4847,Niger,NER,2026,0.10388064733
4848,Niger,NER,2027,0.10388064733
4849,Niger,NER,2028,0.10388064733
4850,Niger,NER,2029,0.10388064733
4851,Niger,NER,2030,0.10388064733
4852,Niger,NER,2031,0.10388064733
4853,Niger,NER,2032,0.10388064733
4854,Niger,NER,2033,0.10388064733
4855,Niger,NER,2034,0.10388064733
4856,Niger,NER,2035,0.10388064733
4857,Niger,NER,2036,0.10388064733
4858,Niger,NER,2037,0.10388064733
4859,Niger,NER,2038,0.10388064733
4860,Niger,NER,2039,0.10388064733
4861,Niger,NER,2040,0.10388064733
4862,Niger,NER,2041,0.10388064733
4863,Niger,NER,2042,0.10388064733
4864,Niger,NER,2043,0.10388064733
4865,Niger,NER,2044,0.10388064733
4866,Niger,NER,2045,0.10388064733
4867,Niger,NER,2046,0.10388064733
4868,Niger,NER,2047,0.10388064733
4869,Niger,NER,2048,0.10388064733
4870,Niger,NER,2049,0.10388064733
4871,Niger,NER,2050,0.10388064733
4872,Nigeria,NGA,2023,0.10388064733
4873,Nigeria,NGA,2024,0.10388064733
4874,Nigeria,NGA,2025,0.10388064733
4875,Nigeria,NGA,2026,0.10388064733
4876,Nigeria,NGA,2027,0.10388064733
4877,Nigeria,NGA,2028,0.10388064733
4878,Nigeria,NGA,2029,0.10388064733
4879,Nigeria,NGA,2030,0.10388064733
4880,Nigeria,NGA,2031,0.10388064733
4881,Nigeria,NGA,2032,0.10388064733
4882,Nigeria,NGA,2033,0.10388064733
4883,Nigeria,NGA,2034,0.10388064733
4884,Nigeria,NGA,2035,0.10388064733
4885,Nigeria,NGA,2036,0.10388064733
4886,Nigeria,NGA,2037,0.10388064733
4887,Nigeria,NGA,2038,0.10388064733
4888,Nigeria,NGA,2039,0.10388064733
4889,Nigeria,NGA,2040,0.10388064733
4890,Nigeria,NGA,2041,0.10388064733
4891,Nigeria,NGA,2042,0.10388064733
4892,Nigeria,NGA,2043,0.10388064733
4893,Nigeria,NGA,2044,0.10388064733
4894,Nigeria,NGA,2045,0.10388064733
4895,Nigeria,NGA,2046,0.10388064733
4896,Nigeria,NGA,2047,0.10388064733
4897,Nigeria,NGA,2048,0.10388064733
4898,Nigeria,NGA,2049,0.10388064733
4899,Nigeria,NGA,2050,0.10388064733
4900,Nicaragua,NIC,2023,0.10388064733
4901,Nicaragua,NIC,2024,0.10388064733
4902,Nicaragua,NIC,2025,0.10388064733
4903,Nicaragua,NIC,2026,0.10388064733
4904,Nicaragua,NIC,2027,0.10388064733
4905,Nicaragua,NIC,2028,0.10388064733
4906,Nicaragua,NIC,2029,0.10388064733
4907,Nicaragua,NIC,2030,0.10388064733
4908,Nicaragua,NIC,2031,0.10388064733
4909,Nicaragua,NIC,2032,0.10388064733
4910,Nicaragua,NIC,2033,0.10388064733
4911,Nicaragua,NIC,2034,0.10388064733
4912,Nicaragua,NIC,2035,0.10388064733
4913,Nicaragua,NIC,2036,0.10388064733
4914,Nicaragua,NIC,2037,0.10388064733
4915,Nicaragua,NIC,2038,0.10388064733
4916,Nicaragua,NIC,2039,0.10388064733
4917,Nicaragua,NIC,2040,0.10388064733
4918,Nicaragua,NIC,2041,0.10388064733
4919,Nicaragua,NIC,2042,0.10388064733
4920,Nicaragua,NIC,2043,0.10388064733
4921,Nicaragua,NIC,2044,0.10388064733
4922,Nicaragua,NIC,2045,0.10388064733
4923,Nicaragua,NIC,2046,0.10388064733
4924,Nicaragua,NIC,2047,0.10388064733
4925,Nicaragua,NIC,2048,0.10388064733
4926,Nicaragua,NIC,2049,0.10388064733
4927,Nicaragua,NIC,2050,0.10388064733
4928,Netherlands,NLD,2023,0.10388064733
4929,Netherlands,NLD,2024,0.10388064733
4930,Netherlands,NLD,2025,0.10388064733
4931,Netherlands,NLD,2026,0.10388064733
4932,Netherlands,NLD,2027,0.10388064733
4933,Netherlands,NLD,2028,0.10388064733
4934,Netherlands,NLD,2029,0.10388064733
4935,Netherlands,NLD,2030,0.10388064733
4936,Netherlands,NLD,2031,0.10388064733
4937,Netherlands,NLD,2032,0.10388064733
4938,Netherlands,NLD,2033,0.10388064733
4939,Netherlands,NLD,2034,0.10388064733
4940,Netherlands,NLD,2035,0.10388064733
4941,Netherlands,NLD,2036,0.10388064733
4942,Netherlands,NLD,2037,0.10388064733
4943,Netherlands,NLD,2038,0.10388064733
4944,Netherlands,NLD,2039,0.10388064733
4945,Netherlands,NLD,2040,0.10388064733
4946,Netherlands,NLD,2041,0.10388064733
4947,Netherlands,NLD,2042,0.10388064733
4948,Netherlands,NLD,2043,0.10388064733
4949,Netherlands,NLD,2044,0.10388064733
4950,Netherlands,NLD,2045,0.10388064733
4951,Netherlands,NLD,2046,0.10388064733
4952,Netherlands,NLD,2047,0.10388064733
4953,Netherlands,NLD,2048,0.10388064733
4954,Netherlands,NLD,2049,0.10388064733
4955,Netherlands,NLD,2050,0.10388064733
4956,Norway,NOR,2023,0.10388064733
4957,Norway,NOR,2024,0.10388064733
4958,Norway,NOR,2025,0.10388064733
4959,Norway,NOR,2026,0.10388064733
4960,Norway,NOR,2027,0.10388064733
4961,Norway,NOR,2028,0.10388064733
4962,Norway,NOR,2029,0.10388064733
4963,Norway,NOR,2030,0.10388064733
4964,Norway,NOR,2031,0.10388064733
4965,Norway,NOR,2032,0.10388064733
4966,Norway,NOR,2033,0.10388064733
4967,Norway,NOR,2034,0.10388064733
4968,Norway,NOR,2035,0.10388064733
4969,Norway,NOR,2036,0.10388064733
4970,Norway,NOR,2037,0.10388064733
4971,Norway,NOR,2038,0.10388064733
4972,Norway,NOR,2039,0.10388064733
4973,Norway,NOR,2040,0.10388064733
4974,Norway,NOR,2041,0.10388064733
4975,Norway,NOR,2042,0.10388064733
4976,Norway,NOR,2043,0.10388064733
4977,Norway,NOR,2044,0.10388064733
4978,Norway,NOR,2045,0.10388064733
4979,Norway,NOR,2046,0.10388064733
4980,Norway,NOR,2047,0.10388064733
4981,Norway,NOR,2048,0.10388064733
4982,Norway,NOR,2049,0.10388064733
4983,Norway,NOR,2050,0.10388064733
4984,Nepal,NPL,2023,0.10388064733
4985,Nepal,NPL,2024,0.10388064733
4986,Nepal,NPL,2025,0.10388064733
4987,Nepal,NPL,2026,0.10388064733
4988,Nepal,NPL,2027,0.10388064733
4989,Nepal,NPL,2028,0.10388064733
4990,Nepal,NPL,2029,0.10388064733
4991,Nepal,NPL,2030,0.10388064733
4992,Nepal,NPL,2031,0.10388064733
4993,Nepal,NPL,2032,0.10388064733
4994,Nepal,NPL,2033,0.10388064733
4995,Nepal,NPL,2034,0.10388064733
4996,Nepal,NPL,2035,0.10388064733
4997,Nepal,NPL,2036,0.10388064733
4998,Nepal,NPL,2037,0.10388064733
4999,Nepal,NPL,2038,0.10388064733
5000,Nepal,NPL,2039,0.10388064733
5001,Nepal,NPL,2040,0.10388064733
5002,Nepal,NPL,2041,0.10388064733
5003,Nepal,NPL,2042,0.10388064733
5004,Nepal,NPL,2043,0.10388064733
5005,Nepal,NPL,2044,0.10388064733
5006,Nepal,NPL,2045,0.10388064733
5007,Nepal,NPL,2046,0.10388064733
5008,Nepal,NPL,2047,0.10388064733
5009,Nepal,NPL,2048,0.10388064733
5010,Nepal,NPL,2049,0.10388064733
5011,Nepal,NPL,2050,0.10388064733
5012,Nauru,NRU,2023,0.10388064733
5013,Nauru,NRU,2024,0.10388064733
5014,Nauru,NRU,2025,0.10388064733
5015,Nauru,NRU,2026,0.10388064733
5016,Nauru,NRU,2027,0.10388064733
5017,Nauru,NRU,2028,0.10388064733
5018,Nauru,NRU,2029,0.10388064733
5019,Nauru,NRU,2030,0.10388064733
5020,Nauru,NRU,2031,0.10388064733
5021,Nauru,NRU,2032,0.10388064733
5022,Nauru,NRU,2033,0.10388064733
5023,Nauru,NRU,2034,0.10388064733
5024,Nauru,NRU,2035,0.10388064733
5025,Nauru,NRU,2036,0.10388064733
5026,Nauru,NRU,2037,0.10388064733
5027,Nauru,NRU,2038,0.10388064733
5028,Nauru,NRU,2039,0.10388064733
5029,Nauru,NRU,2040,0.10388064733
5030,Nauru,NRU,2041,0.10388064733
5031,Nauru,NRU,2042,0.10388064733
5032,Nauru,NRU,2043,0.10388064733
5033,Nauru,NRU,2044,0.10388064733
5034,Nauru,NRU,2045,0.10388064733
5035,Nauru,NRU,2046,0.10388064733
5036,Nauru,NRU,2047,0.10388064733
5037,Nauru,NRU,2048,0.10388064733
5038,Nauru,NRU,2049,0.10388064733
5039,Nauru,NRU,2050,0.10388064733
5040,New Zealand,NZL,2023,0.10388064733
5041,New Zealand,NZL,2024,0.10388064733
5042,New Zealand,NZL,2025,0.10388064733
5043,New Zealand,NZL,2026,0.10388064733
5044,New Zealand,NZL,2027,0.10388064733
5045,New Zealand,NZL,2028,0.10388064733
5046,New Zealand,NZL,2029,0.10388064733
5047,New Zealand,NZL,2030,0.10388064733
5048,New Zealand,NZL,2031,0.10388064733
5049,New Zealand,NZL,2032,0.10388064733
5050,New Zealand,NZL,2033,0.10388064733
5051,New Zealand,NZL,2034,0.10388064733
5052,New Zealand,NZL,2035,0.10388064733
5053,New Zealand,NZL,2036,0.10388064733
5054,New Zealand,NZL,2037,0.10388064733
5055,New Zealand,NZL,2038,0.10388064733
5056,New Zealand,NZL,2039,0.10388064733
5057,New Zealand,NZL,2040,0.10388064733
5058,New Zealand,NZL,2041,0.10388064733
5059,New Zealand,NZL,2042,0.10388064733
5060,New Zealand,NZL,2043,0.10388064733
5061,New Zealand,NZL,2044,0.10388064733
5062,New Zealand,NZL,2045,0.10388064733
5063,New Zealand,NZL,2046,0.10388064733
5064,New Zealand,NZL,2047,0.10388064733
5065,New Zealand,NZL,2048,0.10388064733
5066,New Zealand,NZL,2049,0.10388064733
5067,New Zealand,NZL,2050,0.10388064733
5068,OECD members,OED,2023,0.10388064733
5069,OECD members,OED,2024,0.10388064733
5070,OECD members,OED,2025,0.10388064733
5071,OECD members,OED,2026,0.10388064733
5072,OECD members,OED,2027,0.10388064733
5073,OECD members,OED,2028,0.10388064733
5074,OECD members,OED,2029,0.10388064733
5075,OECD members,OED,2030,0.10388064733
5076,OECD members,OED,2031,0.10388064733
5077,OECD members,OED,2032,0.10388064733
5078,OECD members,OED,2033,0.10388064733
5079,OECD members,OED,2034,0.10388064733
5080,OECD members,OED,2035,0.10388064733
5081,OECD members,OED,2036,0.10388064733
5082,OECD members,OED,2037,0.10388064733
5083,OECD members,OED,2038,0.10388064733
5084,OECD members,OED,2039,0.10388064733
5085,OECD members,OED,2040,0.10388064733
5086,OECD members,OED,2041,0.10388064733
5087,OECD members,OED,2042,0.10388064733
5088,OECD members,OED,2043,0.10388064733
5089,OECD members,OED,2044,0.10388064733
5090,OECD members,OED,2045,0.10388064733
5091,OECD members,OED,2046,0.10388064733
5092,OECD members,OED,2047,0.10388064733
5093,OECD members,OED,2048,0.10388064733
5094,OECD members,OED,2049,0.10388064733
5095,OECD members,OED,2050,0.10388064733
5096,Oman,OMN,2023,0.10388064733
5097,Oman,OMN,2024,0.10388064733
5098,Oman,OMN,2025,0.10388064733
5099,Oman,OMN,2026,0.10388064733
5100,Oman,OMN,2027,0.10388064733
5101,Oman,OMN,2028,0.10388064733
5102,Oman,OMN,2029,0.10388064733
5103,Oman,OMN,2030,0.10388064733
5104,Oman,OMN,2031,0.10388064733
5105,Oman,OMN,2032,0.10388064733
5106,Oman,OMN,2033,0.10388064733
5107,Oman,OMN,2034,0.10388064733
5108,Oman,OMN,2035,0.10388064733
5109,Oman,OMN,2036,0.10388064733
5110,Oman,OMN,2037,0.10388064733
5111,Oman,OMN,2038,0.10388064733
5112,Oman,OMN,2039,0.10388064733
5113,Oman,OMN,2040,0.10388064733
5114,Oman,OMN,2041,0.10388064733
5115,Oman,OMN,2042,0.10388064733
5116,Oman,OMN,2043,0.10388064733
5117,Oman,OMN,2044,0.10388064733
5118,Oman,OMN,2045,0.10388064733
5119,Oman,OMN,2046,0.10388064733
5120,Oman,OMN,2047,0.10388064733
5121,Oman,OMN,2048,0.10388064733
5122,Oman,OMN,2049,0.10388064733
5123,Oman,OMN,2050,0.10388064733
5124,Other small states,OSS,2023,0.10388064733
5125,Other small states,OSS,2024,0.10388064733
5126,Other small states,OSS,2025,0.10388064733
5127,Other small states,OSS,2026,0.10388064733
5128,Other small states,OSS,2027,0.10388064733
5129,Other small states,OSS,2028,0.10388064733
5130,Other small states,OSS,2029,0.10388064733
5131,Other small states,OSS,2030,0.10388064733
5132,Other small states,OSS,2031,0.10388064733
5133,Other small states,OSS,2032,0.10388064733
5134,Other small states,OSS,2033,0.10388064733
5135,Other small states,OSS,2034,0.10388064733
5136,Other small states,OSS,2035,0.10388064733
5137,Other small states,OSS,2036,0.10388064733
5138,Other small states,OSS,2037,0.10388064733
5139,Other small states,OSS,2038,0.10388064733
5140,Other small states,OSS,2039,0.10388064733
5141,Other small states,OSS,2040,0.10388064733
5142,Other small states,OSS,2041,0.10388064733
5143,Other small states,OSS,2042,0.10388064733
5144,Other small states,OSS,2043,0.10388064733
5145,Other small states,OSS,2044,0.10388064733
5146,Other small states,OSS,2045,0.10388064733
5147,Other small states,OSS,2046,0.10388064733
5148,Other small states,OSS,2047,0.10388064733
