Year,iso_code3,nemomod_entc_residual_capacity_pp_oil_gw
1999,SAU,11.422939533486838
2000,SAU,12.643806507384523
2001,SAU,13.565332036109387
2002,SAU,15.41660785218494
2003,SAU,12.243531541402287
2004,SAU,12.322486050697716
2005,SAU,13.948800772802024
2006,SAU,17.817964991580826
2007,SAU,19.82561097305729
2008,SAU,25.15651015259897
2009,SAU,24.27012616350425
2021,SAU,49.27794732619394
2022,SAU,47.62774186816348
2023,SAU,47.43943539725862
2024,SAU,47.43943539725862
2025,SAU,47.292053529756735
2026,SAU,47.292053529756735
2027,SAU,47.18751284488058
2028,SAU,47.18751284488058
2029,SAU,46.99790473995813
2030,SAU,46.99790473995813
2031,SAU,46.99790473995813
2032,SAU,46.99790473995813
2033,SAU,46.99790473995813
2034,SAU,46.99790473995813
2035,SAU,46.99790473995813
2036,SAU,46.99790473995813
2037,SAU,46.99790473995813
2038,SAU,46.18832937737304
2039,SAU,44.96991794422816
2040,SAU,44.03643112280456
2041,SAU,44.03643112280456
2042,SAU,43.930660547518094
2043,SAU,43.930660547518094
2044,SAU,43.930660547518094
2045,SAU,42.07762566265439
2046,SAU,40.99079200523893
2047,SAU,40.97480342990493
2048,SAU,36.31316005680216
2049,SAU,35.09280129717428
2050,SAU,29.59078405579497
2051,SAU,29.59078405579497
2052,SAU,26.76928221642117
2053,SAU,13.987061929352834
2054,SAU,10.849283521881643
2055,SAU,10.36880633492141
1925,SDN,0.0
1926,SDN,0.0
1927,SDN,0.0
1928,SDN,0.0
1929,SDN,0.0
1930,SDN,0.0
1931,SDN,0.0
1932,SDN,0.0
1933,SDN,0.0
1934,SDN,0.0
1935,SDN,0.0
1936,SDN,0.0
1937,SDN,0.0
1938,SDN,0.0
1939,SDN,0.0
1940,SDN,0.0
1941,SDN,0.0
1942,SDN,0.0
1943,SDN,0.0
1944,SDN,0.0
1945,SDN,0.0
1946,SDN,0.0
1947,SDN,0.0
1948,SDN,0.0
1949,SDN,0.0
1950,SDN,0.0
1951,SDN,0.0
1952,SDN,0.0
1953,SDN,0.0
1954,SDN,0.0
1955,SDN,0.0
1956,SDN,0.0
1957,SDN,0.0
1958,SDN,0.0
1959,SDN,0.0
1960,SDN,0.0
1961,SDN,0.0
1962,SDN,0.0
1963,SDN,0.0
1964,SDN,0.0
1965,SDN,0.0
1966,SDN,0.0
1967,SDN,0.0
1968,SDN,0.0
1969,SDN,0.0
1970,SDN,0.0
1971,SDN,0.0
1972,SDN,0.0
1973,SDN,0.0
1974,SDN,0.0
1975,SDN,0.0
1976,SDN,0.0
1977,SDN,0.0
1978,SDN,0.0
1979,SDN,0.0
1980,SDN,0.0299037456144505
1981,SDN,0.0299037456144505
1982,SDN,0.0299037456144505
1983,SDN,0.0655541185000054
1984,SDN,0.0816233910543899
1985,SDN,0.106099766468353
1986,SDN,0.106099766468353
1987,SDN,0.106099766468353
1988,SDN,0.106099766468353
1989,SDN,0.106099766468353
1990,SDN,0.3827892276696748
1991,SDN,0.3827892276696748
1992,SDN,0.3827892276696748
1993,SDN,0.3827892276696748
1994,SDN,0.3827892276696748
1995,SDN,0.3827892276696748
1996,SDN,0.4512166598052324
1997,SDN,0.4512166598052324
1998,SDN,0.4512166598052324
1999,SDN,0.4512166598052324
2000,SDN,0.4512166598052324
2001,SDN,0.4512166598052324
2002,SDN,0.8247474324270168
2003,SDN,0.8247474324270168
2004,SDN,0.8247474324270168
2005,SDN,0.8247474324270168
2006,SDN,0.8247474324270168
2007,SDN,0.8247474324270168
2008,SDN,0.8247474324270168
2009,SDN,0.8247474324270168
2021,SDN,1.2638096131798728
2022,SDN,1.2638096131798728
2023,SDN,1.2098763366938527
2024,SDN,1.185566113561348
2025,SDN,1.1485372968694538
2026,SDN,1.1485372968694538
2027,SDN,1.1485372968694538
2028,SDN,1.1485372968694538
2029,SDN,1.1485372968694538
2030,SDN,0.7299506733958654
2031,SDN,0.7299506733958654
2032,SDN,0.7299506733958654
2033,SDN,0.7299506733958654
2034,SDN,0.7299506733958654
2035,SDN,0.7299506733958654
2036,SDN,0.6264309815137434
2037,SDN,0.6264309815137434
2038,SDN,0.6264309815137434
2039,SDN,0.6264309815137434
2040,SDN,0.6264309815137434
2041,SDN,0.6264309815137434
2042,SDN,0.0613390398243989
2043,SDN,0.0613390398243989
2044,SDN,0.0613390398243989
2045,SDN,0.0613390398243989
2046,SDN,0.0613390398243989
2047,SDN,0.0613390398243989
2048,SDN,0.0613390398243989
2049,SDN,0.0613390398243989
2050,SDN,0.0613390398243989
2051,SDN,0.0613390398243989
2052,SDN,0.0613390398243989
2053,SDN,0.0613390398243989
2054,SDN,0.0
2055,SDN,0.0
1971,SEN,0.327
1972,SEN,0.327
1973,SEN,0.3375
1974,SEN,0.3375
1975,SEN,0.3375
1976,SEN,0.3375
1977,SEN,0.3375
1978,SEN,0.3375
1979,SEN,0.3375
1980,SEN,0.3375
1981,SEN,0.3375
1982,SEN,0.3375
1983,SEN,0.3375
1984,SEN,0.3375
1985,SEN,0.3375
1986,SEN,0.3565
1987,SEN,0.3565
1988,SEN,0.3565
1989,SEN,0.3565
1990,SEN,0.3565
1991,SEN,0.3565
1992,SEN,0.3565
1993,SEN,0.3565
1994,SEN,0.3565
1995,SEN,0.4551
1996,SEN,0.4551
1997,SEN,0.4551
1998,SEN,0.4551
1999,SEN,0.4551
2000,SEN,0.4551
2001,SEN,0.4551
2002,SEN,0.4551
2003,SEN,0.4551
2004,SEN,0.47046
2005,SEN,0.509
2006,SEN,0.488
2007,SEN,0.577
2008,SEN,0.639
2009,SEN,0.639
2021,SEN,0.5730114091339988
2022,SEN,0.5730114091339988
2023,SEN,0.5730114091339988
2024,SEN,0.5730114091339988
2025,SEN,0.5730114091339988
2026,SEN,0.4911280098143088
2027,SEN,0.4911280098143088
2028,SEN,0.4911280098143088
2029,SEN,0.4911280098143088
2030,SEN,0.4911280098143088
2031,SEN,0.4911280098143088
2032,SEN,0.4911280098143088
2033,SEN,0.4911280098143088
2034,SEN,0.4911280098143088
2035,SEN,0.0661962638710756
2036,SEN,0.0661962638710756
2037,SEN,0.0661962638710756
2038,SEN,0.0661962638710756
2039,SEN,0.0661962638710756
2040,SEN,0.0661962638710756
2041,SEN,0.0661962638710756
2042,SEN,0.0661962638710756
2043,SEN,0.0661962638710756
2044,SEN,0.0
2045,SEN,0.0
2046,SEN,0.0
2047,SEN,0.0
2048,SEN,0.0
2049,SEN,0.0
2050,SEN,0.0
2051,SEN,0.0
2052,SEN,0.0
2053,SEN,0.0
2054,SEN,0.0
2055,SEN,0.0
1968,SGP,0.0
1969,SGP,1.2
1970,SGP,1.2
1971,SGP,1.2
1972,SGP,1.2
1973,SGP,1.2
1974,SGP,1.2
1975,SGP,1.2
1976,SGP,1.2
1977,SGP,1.2
1978,SGP,1.2
1979,SGP,1.7
1980,SGP,1.7
1981,SGP,1.7
1982,SGP,1.7
1983,SGP,1.7
1984,SGP,1.7
1985,SGP,1.7
1986,SGP,1.7
1987,SGP,1.7
1988,SGP,1.7
1989,SGP,1.7
1990,SGP,1.7
1991,SGP,1.7
1992,SGP,1.7
1993,SGP,4.455342624854819
1994,SGP,4.455342624854819
1995,SGP,4.488003524672709
1996,SGP,5.568982880161129
1997,SGP,4.23048224795899
1998,SGP,4.248481108790583
1999,SGP,4.248481108790583
2000,SGP,4.957186254034555
2001,SGP,5.424849370093117
2002,SGP,6.381157568011686
2003,SGP,4.202188289046532
2004,SGP,4.202188289046532
2005,SGP,4.2068344850279695
2006,SGP,4.1136843259844245
2007,SGP,4.341144016672151
2008,SGP,4.489447735000549
2009,SGP,3.5910477453580896
2021,SGP,2.965165370715146
2022,SGP,2.965165370715146
2023,SGP,2.965165370715146
2024,SGP,2.965165370715146
2025,SGP,2.965165370715146
2026,SGP,2.965165370715146
2027,SGP,2.965165370715146
2028,SGP,2.965165370715146
2029,SGP,2.965165370715146
2030,SGP,2.965165370715146
2031,SGP,2.965165370715146
2032,SGP,2.965165370715146
2033,SGP,2.965165370715146
2034,SGP,2.965165370715146
2035,SGP,0.0
2036,SGP,0.0
2037,SGP,0.0
2038,SGP,0.0
2039,SGP,0.0
2040,SGP,0.0
2041,SGP,0.0
2042,SGP,0.0
2043,SGP,0.0
2044,SGP,0.0
1961,SLE,0.0
1962,SLE,0.0
1963,SLE,0.0
1964,SLE,0.0
1965,SLE,0.0
1966,SLE,0.0
1967,SLE,0.0
1968,SLE,0.0
1969,SLE,0.0
1970,SLE,0.0
1971,SLE,0.0
1972,SLE,0.0
1973,SLE,0.0
1974,SLE,0.0
1975,SLE,0.0
1976,SLE,0.0
1977,SLE,0.0
1978,SLE,0.0
1979,SLE,0.0
1980,SLE,0.0
1981,SLE,0.0
1982,SLE,0.0
1983,SLE,0.0
1984,SLE,0.0
1985,SLE,0.0
1986,SLE,0.0
1987,SLE,0.0
1988,SLE,0.0
1989,SLE,0.0
1990,SLE,0.0
1991,SLE,0.0
1992,SLE,0.0396986301369862
1993,SLE,0.0396986301369862
1994,SLE,0.0396986301369862
1995,SLE,0.0258356164383561
1996,SLE,0.023
1997,SLE,0.023
1998,SLE,0.023
1999,SLE,0.023
2000,SLE,0.023
2001,SLE,0.023
2002,SLE,0.023
2003,SLE,0.023
2004,SLE,0.023
2005,SLE,0.023
2006,SLE,0.023
2007,SLE,0.0241027397260273
2008,SLE,0.0241027397260273
2009,SLE,0.0241342465753424
2021,SLE,0.076
2022,SLE,0.076
2023,SLE,0.076
2024,SLE,0.076
2025,SLE,0.076
2026,SLE,0.076
2027,SLE,0.076
2028,SLE,0.076
2029,SLE,0.076
2030,SLE,0.076
2031,SLE,0.076
2032,SLE,0.053
2033,SLE,0.053
2034,SLE,0.053
2035,SLE,0.053
2036,SLE,0.053
2037,SLE,0.053
2038,SLE,0.053
2039,SLE,0.053
2040,SLE,0.053
2041,SLE,0.053
2042,SLE,0.053
2043,SLE,0.053
2044,SLE,0.053
2045,SLE,0.053
2046,SLE,0.053
2047,SLE,0.053
2048,SLE,0.053
2049,SLE,0.053
2050,SLE,0.053
2051,SLE,0.053
2052,SLE,0.053
2053,SLE,0.053
2054,SLE,0.053
2055,SLE,0.053
1924,SLV,0.0
1925,SLV,0.0
1926,SLV,0.0
1927,SLV,0.0
1928,SLV,0.0
1929,SLV,0.0
1930,SLV,0.0
1931,SLV,0.0
1932,SLV,0.0
1933,SLV,0.0
1934,SLV,0.0
1935,SLV,0.0
1936,SLV,0.0
1937,SLV,0.0
1938,SLV,0.0
1939,SLV,0.0
1940,SLV,0.0
1941,SLV,0.0
1942,SLV,0.0
1943,SLV,0.0
1944,SLV,0.0
1945,SLV,0.0
1946,SLV,0.0
1947,SLV,0.0
1948,SLV,0.0
1949,SLV,0.0
1950,SLV,0.0
1951,SLV,0.0
1952,SLV,0.0
1953,SLV,0.0
1954,SLV,0.0
1955,SLV,0.0
1956,SLV,0.0
1957,SLV,0.0
1958,SLV,0.0
1959,SLV,0.0
1960,SLV,0.0
1961,SLV,0.0
1962,SLV,0.0
1963,SLV,0.0
1964,SLV,0.0
1965,SLV,0.0
1966,SLV,0.0
1967,SLV,0.0
1968,SLV,0.0
1969,SLV,0.0
1970,SLV,0.0
1971,SLV,0.0
1972,SLV,0.0
1973,SLV,0.0
1974,SLV,0.0
1975,SLV,0.0
1976,SLV,0.0
1977,SLV,0.0
1978,SLV,0.0
1979,SLV,0.0
1980,SLV,0.0
1981,SLV,0.0
1982,SLV,0.0
1983,SLV,0.0
1984,SLV,0.0
1985,SLV,0.0
1986,SLV,0.0
1987,SLV,0.0
1988,SLV,0.0
1989,SLV,0.0
1990,SLV,0.0
1991,SLV,0.0
1992,SLV,0.0
1993,SLV,0.0
1994,SLV,0.0
1995,SLV,0.0
1996,SLV,0.0
1997,SLV,0.0
1998,SLV,0.0
1999,SLV,0.0
2000,SLV,0.0
2001,SLV,0.2049498120072771
2002,SLV,0.1914894360218314
2003,SLV,0.2027308671922377
2004,SLV,0.2008970285021225
2005,SLV,0.2246690794420861
2006,SLV,0.2407518447543966
2007,SLV,0.2635464596725288
2008,SLV,0.2608956452965848
2009,SLV,0.2701361485919712
2021,SLV,0.8131631780049348
2022,SLV,0.8131631780049348
2023,SLV,0.8131631780049348
2024,SLV,0.8131631780049348
2025,SLV,0.8131631780049348
2026,SLV,0.8131631780049348
2027,SLV,0.8131631780049348
2028,SLV,0.8131631780049348
2029,SLV,0.8131631780049348
2030,SLV,0.8131631780049348
2031,SLV,0.8131631780049348
2032,SLV,0.8131631780049348
2033,SLV,0.8131631780049348
2034,SLV,0.8131631780049348
2035,SLV,0.8131631780049348
2036,SLV,0.8131631780049348
2037,SLV,0.8131631780049348
2038,SLV,0.8131631780049348
2039,SLV,0.8131631780049348
2040,SLV,0.8131631780049348
2041,SLV,0.5544294395488192
2042,SLV,0.5544294395488192
2043,SLV,0.5544294395488192
2044,SLV,0.5544294395488192
2045,SLV,0.5544294395488192
2046,SLV,0.5544294395488192
2047,SLV,0.5544294395488192
2048,SLV,0.5544294395488192
2049,SLV,0.5544294395488192
2050,SLV,0.5544294395488192
2051,SLV,0.5544294395488192
2052,SLV,0.5544294395488192
2053,SLV,0.5544294395488192
1970,SRB,0.0
1971,SRB,0.0
1972,SRB,0.0
1973,SRB,0.0
1974,SRB,0.0
1975,SRB,0.0
1976,SRB,0.0
1977,SRB,0.0
1978,SRB,0.0
1979,SRB,0.0
1980,SRB,0.0
1981,SRB,0.0
1982,SRB,0.0
1983,SRB,0.0
1984,SRB,0.0
1985,SRB,0.0
1986,SRB,0.0
1987,SRB,0.0
1988,SRB,0.0
1989,SRB,0.0
1990,SRB,0.0
1991,SRB,0.0
1992,SRB,0.0
1993,SRB,0.0
1994,SRB,0.0
1995,SRB,0.0
1996,SRB,0.0
1997,SRB,0.0
1998,SRB,0.0
1999,SRB,0.0
2000,SRB,0.0
2001,SRB,0.0
2002,SRB,0.0
2003,SRB,0.0
2004,SRB,0.0
2005,SRB,0.0
2006,SRB,0.0
2007,SRB,0.0
2008,SRB,0.0
2009,SRB,0.0
2021,SRB,0.0
2022,SRB,0.0
2023,SRB,0.0
2024,SRB,0.0
2025,SRB,0.0
2026,SRB,0.0
2027,SRB,0.0
2028,SRB,0.0
2029,SRB,0.0
2030,SRB,0.0
2031,SRB,0.0
2032,SRB,0.0
2033,SRB,0.0
2034,SRB,0.0
2035,SRB,0.0
2036,SRB,0.0
2037,SRB,0.0
2038,SRB,0.0
2039,SRB,0.0
2040,SRB,0.0
2041,SRB,0.0
2042,SRB,0.0
2043,SRB,0.0
2044,SRB,0.0
2045,SRB,0.0
2046,SRB,0.0
2047,SRB,0.0
2048,SRB,0.0
2049,SRB,0.0
2050,SRB,0.0
2051,SRB,0.0
2052,SRB,0.0
2053,SRB,0.0
2054,SRB,0.0
2055,SRB,0.0
2021,SUR,0.0
2022,SUR,0.0
2023,SUR,0.0
2024,SUR,0.0
2025,SUR,0.0
2026,SUR,0.0
2027,SUR,0.0
2028,SUR,0.0
2029,SUR,0.0
2030,SUR,0.0
2031,SUR,0.0
2032,SUR,0.0
2033,SUR,0.0
2034,SUR,0.0
2035,SUR,0.0
2036,SUR,0.0
2037,SUR,0.0
2038,SUR,0.0
2039,SUR,0.0
2040,SUR,0.0
2041,SUR,0.0
1920,SVK,0.0
1921,SVK,0.0
1922,SVK,0.0
1923,SVK,0.0
1924,SVK,0.0
1925,SVK,0.0
1926,SVK,0.0
1927,SVK,0.0
1928,SVK,0.0
1929,SVK,0.0
1930,SVK,0.0
1931,SVK,0.0
1932,SVK,0.0
1933,SVK,0.0
1934,SVK,0.0
1935,SVK,0.0
1936,SVK,0.0
1937,SVK,0.0
1938,SVK,0.0
1939,SVK,0.0
1940,SVK,0.0
1941,SVK,0.0
1942,SVK,0.0
1943,SVK,0.0
1944,SVK,0.0
1945,SVK,0.0
1946,SVK,0.0
1947,SVK,0.0
1948,SVK,0.0
1949,SVK,0.0
1950,SVK,0.0
1951,SVK,0.0
1952,SVK,0.0
1953,SVK,0.0
1954,SVK,0.0
1955,SVK,0.0
1956,SVK,0.0
1957,SVK,0.0
1958,SVK,0.0
1959,SVK,0.0
1960,SVK,0.0
1961,SVK,0.0
1962,SVK,0.0
1963,SVK,0.0
1964,SVK,0.0
1965,SVK,0.0
1966,SVK,0.0
1967,SVK,0.0
1968,SVK,0.0
1969,SVK,0.0
1970,SVK,0.0
1971,SVK,0.0
1972,SVK,0.0
1973,SVK,0.0
1974,SVK,0.0
1975,SVK,0.0
1976,SVK,0.0
1977,SVK,0.0
1978,SVK,0.0
1979,SVK,0.0
1980,SVK,0.0
1981,SVK,0.0
1982,SVK,0.0
1983,SVK,0.0
1984,SVK,0.0
1985,SVK,0.0
1986,SVK,0.0
1987,SVK,0.0
1988,SVK,0.0
1989,SVK,0.0
1990,SVK,0.0
1991,SVK,0.0
1992,SVK,0.0
1993,SVK,0.0
1994,SVK,0.0
1995,SVK,0.0
1996,SVK,0.0
1997,SVK,0.0
1998,SVK,0.0
1999,SVK,0.0
2000,SVK,0.0
2001,SVK,0.0
2002,SVK,0.0
2003,SVK,0.0
2004,SVK,0.0
2005,SVK,0.0
2006,SVK,0.0
2007,SVK,0.0
2008,SVK,0.0
2009,SVK,0.0
2021,SVK,0.0
2022,SVK,0.0
2023,SVK,0.0
2024,SVK,0.0
2025,SVK,0.0
2026,SVK,0.0
2027,SVK,0.0
2028,SVK,0.0
2029,SVK,0.0
2030,SVK,0.0
2031,SVK,0.0
2032,SVK,0.0
2033,SVK,0.0
2034,SVK,0.0
2035,SVK,0.0
2036,SVK,0.0
2037,SVK,0.0
2038,SVK,0.0
2039,SVK,0.0
2040,SVK,0.0
2041,SVK,0.0
2042,SVK,0.0
2043,SVK,0.0
2044,SVK,0.0
2045,SVK,0.0
2046,SVK,0.0
2047,SVK,0.0
2048,SVK,0.0
2049,SVK,0.0
2050,SVK,0.0
2051,SVK,0.0
2052,SVK,0.0
2053,SVK,0.0
2054,SVK,0.0
2055,SVK,0.0
1943,SVN,0.0
1944,SVN,0.0
1945,SVN,0.0
1946,SVN,0.0
1947,SVN,0.0
1948,SVN,0.0
1949,SVN,0.0
1950,SVN,0.0
1951,SVN,0.0
1952,SVN,0.0
1953,SVN,0.0
1954,SVN,0.0
1955,SVN,0.0
1956,SVN,0.0
1957,SVN,0.0
1958,SVN,0.0
1959,SVN,0.0
1960,SVN,0.0
1961,SVN,0.0
1962,SVN,0.0
1963,SVN,0.0
1964,SVN,0.0
1965,SVN,0.0
1966,SVN,0.0
1967,SVN,0.0
1968,SVN,0.0
1969,SVN,0.0
1970,SVN,0.0
1971,SVN,0.0
1972,SVN,0.0
1973,SVN,0.0
1974,SVN,0.0
1975,SVN,0.0
1976,SVN,0.0
1977,SVN,0.0
1978,SVN,0.0
1979,SVN,0.0
1980,SVN,0.0
1981,SVN,0.0
1982,SVN,0.0
1983,SVN,0.0
1984,SVN,0.0
1985,SVN,0.0
1986,SVN,0.0
1987,SVN,0.0
1988,SVN,0.0
1989,SVN,0.0
1990,SVN,0.0
1991,SVN,0.0
1992,SVN,0.0
1993,SVN,0.0
1994,SVN,0.0
1995,SVN,0.0
1996,SVN,0.0
1997,SVN,0.0
1998,SVN,0.0
1999,SVN,0.0
2000,SVN,0.0
2001,SVN,0.0
2002,SVN,0.0
2003,SVN,0.0
2004,SVN,0.0
2005,SVN,0.0
2006,SVN,0.0
2007,SVN,0.0
2008,SVN,0.0
2009,SVN,0.0
2021,SVN,0.0
2022,SVN,0.0
2023,SVN,0.0
2024,SVN,0.0
2025,SVN,0.0
2026,SVN,0.0
2027,SVN,0.0
2028,SVN,0.0
2029,SVN,0.0
2030,SVN,0.0
2031,SVN,0.0
2032,SVN,0.0
2033,SVN,0.0
2034,SVN,0.0
2035,SVN,0.0
2036,SVN,0.0
2037,SVN,0.0
2038,SVN,0.0
2039,SVN,0.0
2040,SVN,0.0
2041,SVN,0.0
2042,SVN,0.0
2043,SVN,0.0
2044,SVN,0.0
2045,SVN,0.0
2046,SVN,0.0
2047,SVN,0.0
2048,SVN,0.0
2049,SVN,0.0
2050,SVN,0.0
2051,SVN,0.0
2052,SVN,0.0
2053,SVN,0.0
2054,SVN,0.0
2055,SVN,0.0
1920,SWE,0.0
1921,SWE,0.0
1922,SWE,0.0
1923,SWE,0.0
1924,SWE,0.0
1925,SWE,0.0
1926,SWE,0.0
1927,SWE,0.0
1928,SWE,0.0
1929,SWE,0.0
1930,SWE,0.0
1931,SWE,0.0
1932,SWE,0.0
1933,SWE,0.0
1934,SWE,0.0
1935,SWE,0.0
1936,SWE,0.0
1937,SWE,0.0
1938,SWE,0.0
1939,SWE,0.0
1940,SWE,0.0
1941,SWE,0.0
1942,SWE,0.0
1943,SWE,0.0
1944,SWE,0.0
1945,SWE,0.0
1946,SWE,0.0
1947,SWE,0.0
1948,SWE,0.0
1949,SWE,0.0
1950,SWE,0.0
1951,SWE,0.0
1952,SWE,0.0
1953,SWE,0.0
1954,SWE,0.0
1955,SWE,0.0
1956,SWE,0.0
1957,SWE,0.0
1958,SWE,0.0
1959,SWE,0.0
1960,SWE,0.0
1961,SWE,0.0
1962,SWE,0.0
1963,SWE,0.0
1964,SWE,0.0
1965,SWE,0.0
1966,SWE,0.0
1967,SWE,0.0
1968,SWE,0.0
1969,SWE,0.0
1970,SWE,0.0
1971,SWE,0.0
1972,SWE,0.0
1973,SWE,0.0
1974,SWE,0.0
1975,SWE,0.0
1976,SWE,0.0
1977,SWE,0.0
1978,SWE,0.0
1979,SWE,0.0
1980,SWE,0.0
1981,SWE,0.0
1982,SWE,0.0
1983,SWE,0.0
1984,SWE,0.0
1985,SWE,0.0
1986,SWE,0.0
1987,SWE,0.0
1988,SWE,0.0
1989,SWE,0.0
1990,SWE,0.0
1991,SWE,0.0
1992,SWE,0.0
1993,SWE,0.0
1994,SWE,0.0
1995,SWE,0.0
1996,SWE,0.0
1997,SWE,0.0
1998,SWE,0.0
1999,SWE,0.0
2000,SWE,0.0
2001,SWE,0.0
2002,SWE,0.0
2003,SWE,0.0
2004,SWE,0.0
2005,SWE,0.0
2006,SWE,0.0
2007,SWE,0.0
2008,SWE,0.0
2009,SWE,1.646356733715199
2021,SWE,2.115745034258426
2022,SWE,2.115745034258426
2023,SWE,2.115745034258426
2024,SWE,2.115745034258426
2025,SWE,2.115745034258426
2026,SWE,2.115745034258426
2027,SWE,2.115745034258426
2028,SWE,2.115745034258426
2029,SWE,2.115745034258426
2030,SWE,2.115745034258426
2031,SWE,2.115745034258426
2032,SWE,2.115745034258426
2033,SWE,2.115745034258426
2034,SWE,2.115745034258426
2035,SWE,2.115745034258426
2036,SWE,2.115745034258426
2037,SWE,2.115745034258426
2038,SWE,2.115745034258426
2039,SWE,2.115745034258426
2040,SWE,2.115745034258426
2041,SWE,2.115745034258426
2042,SWE,2.115745034258426
2043,SWE,2.115745034258426
2044,SWE,2.115745034258426
2045,SWE,2.115745034258426
2046,SWE,2.115745034258426
2047,SWE,2.115745034258426
2048,SWE,2.115745034258426
2049,SWE,0.0
2050,SWE,0.0
2051,SWE,0.0
2052,SWE,0.0
2053,SWE,0.0
2054,SWE,0.0
2055,SWE,0.0
1955,SWZ,0.0
1956,SWZ,0.0
1957,SWZ,0.0
1958,SWZ,0.0
1959,SWZ,0.0
1960,SWZ,0.0
1961,SWZ,0.0
1962,SWZ,0.0
1963,SWZ,0.0
1964,SWZ,0.0
1965,SWZ,0.0
1966,SWZ,0.0
1967,SWZ,0.0
1968,SWZ,0.0
1969,SWZ,0.0
1970,SWZ,0.0
1971,SWZ,0.0
1972,SWZ,0.0
1973,SWZ,0.0
1974,SWZ,0.0
1975,SWZ,0.0
1976,SWZ,0.0
1977,SWZ,0.0
1978,SWZ,0.0
1979,SWZ,0.0
1980,SWZ,0.0
1981,SWZ,0.0
1982,SWZ,0.0
1983,SWZ,0.0
1984,SWZ,0.0
1985,SWZ,0.0
1986,SWZ,0.0
1987,SWZ,0.0
1988,SWZ,0.0
1989,SWZ,0.0
1990,SWZ,0.0
1991,SWZ,0.0
1992,SWZ,0.0
1993,SWZ,0.0
1994,SWZ,0.0
1995,SWZ,0.0
1996,SWZ,0.0
1997,SWZ,0.0
1998,SWZ,0.0
1999,SWZ,0.0
2000,SWZ,0.0
2001,SWZ,0.0
2002,SWZ,0.0
2003,SWZ,0.0
2004,SWZ,0.0
2005,SWZ,0.0
2006,SWZ,0.0
2007,SWZ,0.0
2008,SWZ,0.0
2009,SWZ,0.0
2021,SWZ,0.0
2022,SWZ,0.0
2023,SWZ,0.0
2024,SWZ,0.0
2025,SWZ,0.0
2026,SWZ,0.0
2027,SWZ,0.0
2028,SWZ,0.0
2029,SWZ,0.0
2030,SWZ,0.0
2031,SWZ,0.0
2032,SWZ,0.0
2033,SWZ,0.0
2034,SWZ,0.0
2035,SWZ,0.0
2036,SWZ,0.0
2037,SWZ,0.0
2038,SWZ,0.0
2039,SWZ,0.0
2040,SWZ,0.0
2041,SWZ,0.0
2042,SWZ,0.0
2043,SWZ,0.0
2044,SWZ,0.0
2045,SWZ,0.0
2046,SWZ,0.0
2047,SWZ,0.0
2048,SWZ,0.0
2049,SWZ,0.0
2050,SWZ,0.0
2051,SWZ,0.0
2052,SWZ,0.0
2053,SWZ,0.0
2054,SWZ,0.0
2055,SWZ,0.0
1935,SYR,0.0
1936,SYR,0.0
1937,SYR,0.0
1938,SYR,0.0
1939,SYR,0.0
1940,SYR,0.0
1941,SYR,0.0
1942,SYR,0.0
1943,SYR,0.0
1944,SYR,0.0
1945,SYR,0.0
1946,SYR,0.0
1947,SYR,0.0
1948,SYR,0.0
1949,SYR,0.0
1950,SYR,0.0
1951,SYR,0.0
1952,SYR,0.0
1953,SYR,0.0
1954,SYR,0.0
1955,SYR,0.0
1956,SYR,0.0
1957,SYR,0.0
1958,SYR,0.0
1959,SYR,0.0
1960,SYR,0.0
1961,SYR,0.0
1962,SYR,0.0
1963,SYR,0.0
1964,SYR,0.0
1965,SYR,0.0
1966,SYR,0.0
1967,SYR,0.66
1968,SYR,0.66
1969,SYR,0.66
1970,SYR,0.66
1971,SYR,0.66
1972,SYR,0.66
1973,SYR,0.66
1974,SYR,0.66
1975,SYR,0.66
1976,SYR,0.66
1977,SYR,0.66
1978,SYR,0.66
1979,SYR,0.66
1980,SYR,0.66
1981,SYR,0.66
1982,SYR,0.66
1983,SYR,0.66
1984,SYR,0.66
1985,SYR,0.66
1986,SYR,2.355
1987,SYR,2.355
1988,SYR,2.355
1989,SYR,2.755
1990,SYR,2.755
1991,SYR,2.755
1992,SYR,2.755
1993,SYR,2.819
1994,SYR,3.499
1995,SYR,3.499
1996,SYR,3.499
1997,SYR,3.499
1998,SYR,3.499
1999,SYR,3.641360121049092
2000,SYR,4.580819266980497
2001,SYR,4.675485170857511
2002,SYR,3.499
2003,SYR,11.888100819432251
2004,SYR,3.9546789581504247
2005,SYR,3.887607111501317
2006,SYR,4.003318846941762
2007,SYR,3.919144314868805
2008,SYR,3.511273728539035
2009,SYR,3.827178004535148
2021,SYR,4.937874343760625
2022,SYR,4.937874343760625
2023,SYR,4.937874343760625
2024,SYR,4.937874343760625
2025,SYR,4.937874343760625
2026,SYR,2.038775967358041
2027,SYR,2.038775967358041
2028,SYR,2.038775967358041
2029,SYR,1.354622958177491
2030,SYR,1.354622958177491
2031,SYR,1.354622958177491
2032,SYR,1.354622958177491
2033,SYR,1.2451584767086024
2034,SYR,0.0820983611016661
2035,SYR,0.0820983611016661
2036,SYR,0.0820983611016661
2037,SYR,0.0820983611016661
2038,SYR,0.0820983611016661
2039,SYR,0.0820983611016661
2040,SYR,0.0820983611016661
2041,SYR,0.0820983611016661
2042,SYR,0.0820983611016661
2043,SYR,0.0820983611016661
