,Nation,iso_code3,Year,fuelefficiency_trns_aviation_kerosene_km_per_litre
6376,Syrian Arab Republic,SYR,2043,0.087
6377,Syrian Arab Republic,SYR,2044,0.087
6378,Syrian Arab Republic,SYR,2045,0.087
6379,Syrian Arab Republic,SYR,2046,0.087
6380,Syrian Arab Republic,SYR,2047,0.087
6381,Syrian Arab Republic,SYR,2048,0.087
6382,Syrian Arab Republic,SYR,2049,0.087
6383,Syrian Arab Republic,SYR,2050,0.087
6384,Turks and Caicos Islands,TCA,2023,0.087
6385,Turks and Caicos Islands,TCA,2024,0.087
6386,Turks and Caicos Islands,TCA,2025,0.087
6387,Turks and Caicos Islands,TCA,2026,0.087
6388,Turks and Caicos Islands,TCA,2027,0.087
6389,Turks and Caicos Islands,TCA,2028,0.087
6390,Turks and Caicos Islands,TCA,2029,0.087
6391,Turks and Caicos Islands,TCA,2030,0.087
6392,Turks and Caicos Islands,TCA,2031,0.087
6393,Turks and Caicos Islands,TCA,2032,0.087
6394,Turks and Caicos Islands,TCA,2033,0.087
6395,Turks and Caicos Islands,TCA,2034,0.087
6396,Turks and Caicos Islands,TCA,2035,0.087
6397,Turks and Caicos Islands,TCA,2036,0.087
6398,Turks and Caicos Islands,TCA,2037,0.087
6399,Turks and Caicos Islands,TCA,2038,0.087
6400,Turks and Caicos Islands,TCA,2039,0.087
6401,Turks and Caicos Islands,TCA,2040,0.087
6402,Turks and Caicos Islands,TCA,2041,0.087
6403,Turks and Caicos Islands,TCA,2042,0.087
6404,Turks and Caicos Islands,TCA,2043,0.087
6405,Turks and Caicos Islands,TCA,2044,0.087
6406,Turks and Caicos Islands,TCA,2045,0.087
6407,Turks and Caicos Islands,TCA,2046,0.087
6408,Turks and Caicos Islands,TCA,2047,0.087
6409,Turks and Caicos Islands,TCA,2048,0.087
6410,Turks and Caicos Islands,TCA,2049,0.087
6411,Turks and Caicos Islands,TCA,2050,0.087
6412,Chad,TCD,2023,0.087
6413,Chad,TCD,2024,0.087
6414,Chad,TCD,2025,0.087
6415,Chad,TCD,2026,0.087
6416,Chad,TCD,2027,0.087
6417,Chad,TCD,2028,0.087
6418,Chad,TCD,2029,0.087
6419,Chad,TCD,2030,0.087
6420,Chad,TCD,2031,0.087
6421,Chad,TCD,2032,0.087
6422,Chad,TCD,2033,0.087
6423,Chad,TCD,2034,0.087
6424,Chad,TCD,2035,0.087
6425,Chad,TCD,2036,0.087
6426,Chad,TCD,2037,0.087
6427,Chad,TCD,2038,0.087
6428,Chad,TCD,2039,0.087
6429,Chad,TCD,2040,0.087
6430,Chad,TCD,2041,0.087
6431,Chad,TCD,2042,0.087
6432,Chad,TCD,2043,0.087
6433,Chad,TCD,2044,0.087
6434,Chad,TCD,2045,0.087
6435,Chad,TCD,2046,0.087
6436,Chad,TCD,2047,0.087
6437,Chad,TCD,2048,0.087
6438,Chad,TCD,2049,0.087
6439,Chad,TCD,2050,0.087
6440,East Asia & Pacific (IDA & IBRD countries),TEA,2023,0.087
6441,East Asia & Pacific (IDA & IBRD countries),TEA,2024,0.087
6442,East Asia & Pacific (IDA & IBRD countries),TEA,2025,0.087
6443,East Asia & Pacific (IDA & IBRD countries),TEA,2026,0.087
6444,East Asia & Pacific (IDA & IBRD countries),TEA,2027,0.087
6445,East Asia & Pacific (IDA & IBRD countries),TEA,2028,0.087
6446,East Asia & Pacific (IDA & IBRD countries),TEA,2029,0.087
6447,East Asia & Pacific (IDA & IBRD countries),TEA,2030,0.087
6448,East Asia & Pacific (IDA & IBRD countries),TEA,2031,0.087
6449,East Asia & Pacific (IDA & IBRD countries),TEA,2032,0.087
6450,East Asia & Pacific (IDA & IBRD countries),TEA,2033,0.087
6451,East Asia & Pacific (IDA & IBRD countries),TEA,2034,0.087
6452,East Asia & Pacific (IDA & IBRD countries),TEA,2035,0.087
6453,East Asia & Pacific (IDA & IBRD countries),TEA,2036,0.087
6454,East Asia & Pacific (IDA & IBRD countries),TEA,2037,0.087
6455,East Asia & Pacific (IDA & IBRD countries),TEA,2038,0.087
6456,East Asia & Pacific (IDA & IBRD countries),TEA,2039,0.087
6457,East Asia & Pacific (IDA & IBRD countries),TEA,2040,0.087
6458,East Asia & Pacific (IDA & IBRD countries),TEA,2041,0.087
6459,East Asia & Pacific (IDA & IBRD countries),TEA,2042,0.087
6460,East Asia & Pacific (IDA & IBRD countries),TEA,2043,0.087
6461,East Asia & Pacific (IDA & IBRD countries),TEA,2044,0.087
6462,East Asia & Pacific (IDA & IBRD countries),TEA,2045,0.087
6463,East Asia & Pacific (IDA & IBRD countries),TEA,2046,0.087
6464,East Asia & Pacific (IDA & IBRD countries),TEA,2047,0.087
6465,East Asia & Pacific (IDA & IBRD countries),TEA,2048,0.087
6466,East Asia & Pacific (IDA & IBRD countries),TEA,2049,0.087
6467,East Asia & Pacific (IDA & IBRD countries),TEA,2050,0.087
6468,Europe & Central Asia (IDA & IBRD countries),TEC,2023,0.087
6469,Europe & Central Asia (IDA & IBRD countries),TEC,2024,0.087
6470,Europe & Central Asia (IDA & IBRD countries),TEC,2025,0.087
6471,Europe & Central Asia (IDA & IBRD countries),TEC,2026,0.087
6472,Europe & Central Asia (IDA & IBRD countries),TEC,2027,0.087
6473,Europe & Central Asia (IDA & IBRD countries),TEC,2028,0.087
6474,Europe & Central Asia (IDA & IBRD countries),TEC,2029,0.087
6475,Europe & Central Asia (IDA & IBRD countries),TEC,2030,0.087
6476,Europe & Central Asia (IDA & IBRD countries),TEC,2031,0.087
6477,Europe & Central Asia (IDA & IBRD countries),TEC,2032,0.087
6478,Europe & Central Asia (IDA & IBRD countries),TEC,2033,0.087
6479,Europe & Central Asia (IDA & IBRD countries),TEC,2034,0.087
6480,Europe & Central Asia (IDA & IBRD countries),TEC,2035,0.087
6481,Europe & Central Asia (IDA & IBRD countries),TEC,2036,0.087
6482,Europe & Central Asia (IDA & IBRD countries),TEC,2037,0.087
6483,Europe & Central Asia (IDA & IBRD countries),TEC,2038,0.087
6484,Europe & Central Asia (IDA & IBRD countries),TEC,2039,0.087
6485,Europe & Central Asia (IDA & IBRD countries),TEC,2040,0.087
6486,Europe & Central Asia (IDA & IBRD countries),TEC,2041,0.087
6487,Europe & Central Asia (IDA & IBRD countries),TEC,2042,0.087
6488,Europe & Central Asia (IDA & IBRD countries),TEC,2043,0.087
6489,Europe & Central Asia (IDA & IBRD countries),TEC,2044,0.087
6490,Europe & Central Asia (IDA & IBRD countries),TEC,2045,0.087
6491,Europe & Central Asia (IDA & IBRD countries),TEC,2046,0.087
6492,Europe & Central Asia (IDA & IBRD countries),TEC,2047,0.087
6493,Europe & Central Asia (IDA & IBRD countries),TEC,2048,0.087
6494,Europe & Central Asia (IDA & IBRD countries),TEC,2049,0.087
6495,Europe & Central Asia (IDA & IBRD countries),TEC,2050,0.087
6496,Togo,TGO,2023,0.087
6497,Togo,TGO,2024,0.087
6498,Togo,TGO,2025,0.087
6499,Togo,TGO,2026,0.087
6500,Togo,TGO,2027,0.087
6501,Togo,TGO,2028,0.087
6502,Togo,TGO,2029,0.087
6503,Togo,TGO,2030,0.087
6504,Togo,TGO,2031,0.087
6505,Togo,TGO,2032,0.087
6506,Togo,TGO,2033,0.087
6507,Togo,TGO,2034,0.087
6508,Togo,TGO,2035,0.087
6509,Togo,TGO,2036,0.087
6510,Togo,TGO,2037,0.087
6511,Togo,TGO,2038,0.087
6512,Togo,TGO,2039,0.087
6513,Togo,TGO,2040,0.087
6514,Togo,TGO,2041,0.087
6515,Togo,TGO,2042,0.087
6516,Togo,TGO,2043,0.087
6517,Togo,TGO,2044,0.087
6518,Togo,TGO,2045,0.087
6519,Togo,TGO,2046,0.087
6520,Togo,TGO,2047,0.087
6521,Togo,TGO,2048,0.087
6522,Togo,TGO,2049,0.087
6523,Togo,TGO,2050,0.087
6524,Thailand,THA,2023,0.087
6525,Thailand,THA,2024,0.087
6526,Thailand,THA,2025,0.087
6527,Thailand,THA,2026,0.087
6528,Thailand,THA,2027,0.087
6529,Thailand,THA,2028,0.087
6530,Thailand,THA,2029,0.087
6531,Thailand,THA,2030,0.087
6532,Thailand,THA,2031,0.087
6533,Thailand,THA,2032,0.087
6534,Thailand,THA,2033,0.087
6535,Thailand,THA,2034,0.087
6536,Thailand,THA,2035,0.087
6537,Thailand,THA,2036,0.087
6538,Thailand,THA,2037,0.087
6539,Thailand,THA,2038,0.087
6540,Thailand,THA,2039,0.087
6541,Thailand,THA,2040,0.087
6542,Thailand,THA,2041,0.087
6543,Thailand,THA,2042,0.087
6544,Thailand,THA,2043,0.087
6545,Thailand,THA,2044,0.087
6546,Thailand,THA,2045,0.087
6547,Thailand,THA,2046,0.087
6548,Thailand,THA,2047,0.087
6549,Thailand,THA,2048,0.087
6550,Thailand,THA,2049,0.087
6551,Thailand,THA,2050,0.087
6552,Tajikistan,TJK,2023,0.087
6553,Tajikistan,TJK,2024,0.087
6554,Tajikistan,TJK,2025,0.087
6555,Tajikistan,TJK,2026,0.087
6556,Tajikistan,TJK,2027,0.087
6557,Tajikistan,TJK,2028,0.087
6558,Tajikistan,TJK,2029,0.087
6559,Tajikistan,TJK,2030,0.087
6560,Tajikistan,TJK,2031,0.087
6561,Tajikistan,TJK,2032,0.087
6562,Tajikistan,TJK,2033,0.087
6563,Tajikistan,TJK,2034,0.087
6564,Tajikistan,TJK,2035,0.087
6565,Tajikistan,TJK,2036,0.087
6566,Tajikistan,TJK,2037,0.087
6567,Tajikistan,TJK,2038,0.087
6568,Tajikistan,TJK,2039,0.087
6569,Tajikistan,TJK,2040,0.087
6570,Tajikistan,TJK,2041,0.087
6571,Tajikistan,TJK,2042,0.087
6572,Tajikistan,TJK,2043,0.087
6573,Tajikistan,TJK,2044,0.087
6574,Tajikistan,TJK,2045,0.087
6575,Tajikistan,TJK,2046,0.087
6576,Tajikistan,TJK,2047,0.087
6577,Tajikistan,TJK,2048,0.087
6578,Tajikistan,TJK,2049,0.087
6579,Tajikistan,TJK,2050,0.087
6580,Turkmenistan,TKM,2023,0.087
6581,Turkmenistan,TKM,2024,0.087
6582,Turkmenistan,TKM,2025,0.087
6583,Turkmenistan,TKM,2026,0.087
6584,Turkmenistan,TKM,2027,0.087
6585,Turkmenistan,TKM,2028,0.087
6586,Turkmenistan,TKM,2029,0.087
6587,Turkmenistan,TKM,2030,0.087
6588,Turkmenistan,TKM,2031,0.087
6589,Turkmenistan,TKM,2032,0.087
6590,Turkmenistan,TKM,2033,0.087
6591,Turkmenistan,TKM,2034,0.087
6592,Turkmenistan,TKM,2035,0.087
6593,Turkmenistan,TKM,2036,0.087
6594,Turkmenistan,TKM,2037,0.087
6595,Turkmenistan,TKM,2038,0.087
6596,Turkmenistan,TKM,2039,0.087
6597,Turkmenistan,TKM,2040,0.087
6598,Turkmenistan,TKM,2041,0.087
6599,Turkmenistan,TKM,2042,0.087
6600,Turkmenistan,TKM,2043,0.087
6601,Turkmenistan,TKM,2044,0.087
6602,Turkmenistan,TKM,2045,0.087
6603,Turkmenistan,TKM,2046,0.087
6604,Turkmenistan,TKM,2047,0.087
6605,Turkmenistan,TKM,2048,0.087
6606,Turkmenistan,TKM,2049,0.087
6607,Turkmenistan,TKM,2050,0.087
6608,Latin America & the Caribbean (IDA & IBRD countries),TLA,2023,0.087
6609,Latin America & the Caribbean (IDA & IBRD countries),TLA,2024,0.087
6610,Latin America & the Caribbean (IDA & IBRD countries),TLA,2025,0.087
6611,Latin America & the Caribbean (IDA & IBRD countries),TLA,2026,0.087
6612,Latin America & the Caribbean (IDA & IBRD countries),TLA,2027,0.087
6613,Latin America & the Caribbean (IDA & IBRD countries),TLA,2028,0.087
6614,Latin America & the Caribbean (IDA & IBRD countries),TLA,2029,0.087
6615,Latin America & the Caribbean (IDA & IBRD countries),TLA,2030,0.087
6616,Latin America & the Caribbean (IDA & IBRD countries),TLA,2031,0.087
6617,Latin America & the Caribbean (IDA & IBRD countries),TLA,2032,0.087
6618,Latin America & the Caribbean (IDA & IBRD countries),TLA,2033,0.087
6619,Latin America & the Caribbean (IDA & IBRD countries),TLA,2034,0.087
6620,Latin America & the Caribbean (IDA & IBRD countries),TLA,2035,0.087
6621,Latin America & the Caribbean (IDA & IBRD countries),TLA,2036,0.087
6622,Latin America & the Caribbean (IDA & IBRD countries),TLA,2037,0.087
6623,Latin America & the Caribbean (IDA & IBRD countries),TLA,2038,0.087
6624,Latin America & the Caribbean (IDA & IBRD countries),TLA,2039,0.087
6625,Latin America & the Caribbean (IDA & IBRD countries),TLA,2040,0.087
6626,Latin America & the Caribbean (IDA & IBRD countries),TLA,2041,0.087
6627,Latin America & the Caribbean (IDA & IBRD countries),TLA,2042,0.087
6628,Latin America & the Caribbean (IDA & IBRD countries),TLA,2043,0.087
6629,Latin America & the Caribbean (IDA & IBRD countries),TLA,2044,0.087
6630,Latin America & the Caribbean (IDA & IBRD countries),TLA,2045,0.087
6631,Latin America & the Caribbean (IDA & IBRD countries),TLA,2046,0.087
6632,Latin America & the Caribbean (IDA & IBRD countries),TLA,2047,0.087
6633,Latin America & the Caribbean (IDA & IBRD countries),TLA,2048,0.087
6634,Latin America & the Caribbean (IDA & IBRD countries),TLA,2049,0.087
6635,Latin America & the Caribbean (IDA & IBRD countries),TLA,2050,0.087
6636,Timor-Leste,TLS,2023,0.087
6637,Timor-Leste,TLS,2024,0.087
6638,Timor-Leste,TLS,2025,0.087
6639,Timor-Leste,TLS,2026,0.087
6640,Timor-Leste,TLS,2027,0.087
6641,Timor-Leste,TLS,2028,0.087
6642,Timor-Leste,TLS,2029,0.087
6643,Timor-Leste,TLS,2030,0.087
6644,Timor-Leste,TLS,2031,0.087
6645,Timor-Leste,TLS,2032,0.087
6646,Timor-Leste,TLS,2033,0.087
6647,Timor-Leste,TLS,2034,0.087
6648,Timor-Leste,TLS,2035,0.087
6649,Timor-Leste,TLS,2036,0.087
6650,Timor-Leste,TLS,2037,0.087
6651,Timor-Leste,TLS,2038,0.087
6652,Timor-Leste,TLS,2039,0.087
6653,Timor-Leste,TLS,2040,0.087
6654,Timor-Leste,TLS,2041,0.087
6655,Timor-Leste,TLS,2042,0.087
6656,Timor-Leste,TLS,2043,0.087
6657,Timor-Leste,TLS,2044,0.087
6658,Timor-Leste,TLS,2045,0.087
6659,Timor-Leste,TLS,2046,0.087
6660,Timor-Leste,TLS,2047,0.087
6661,Timor-Leste,TLS,2048,0.087
6662,Timor-Leste,TLS,2049,0.087
6663,Timor-Leste,TLS,2050,0.087
6664,Middle East & North Africa (IDA & IBRD countries),TMN,2023,0.087
6665,Middle East & North Africa (IDA & IBRD countries),TMN,2024,0.087
6666,Middle East & North Africa (IDA & IBRD countries),TMN,2025,0.087
6667,Middle East & North Africa (IDA & IBRD countries),TMN,2026,0.087
6668,Middle East & North Africa (IDA & IBRD countries),TMN,2027,0.087
6669,Middle East & North Africa (IDA & IBRD countries),TMN,2028,0.087
6670,Middle East & North Africa (IDA & IBRD countries),TMN,2029,0.087
6671,Middle East & North Africa (IDA & IBRD countries),TMN,2030,0.087
6672,Middle East & North Africa (IDA & IBRD countries),TMN,2031,0.087
6673,Middle East & North Africa (IDA & IBRD countries),TMN,2032,0.087
6674,Middle East & North Africa (IDA & IBRD countries),TMN,2033,0.087
6675,Middle East & North Africa (IDA & IBRD countries),TMN,2034,0.087
6676,Middle East & North Africa (IDA & IBRD countries),TMN,2035,0.087
6677,Middle East & North Africa (IDA & IBRD countries),TMN,2036,0.087
6678,Middle East & North Africa (IDA & IBRD countries),TMN,2037,0.087
6679,Middle East & North Africa (IDA & IBRD countries),TMN,2038,0.087
6680,Middle East & North Africa (IDA & IBRD countries),TMN,2039,0.087
6681,Middle East & North Africa (IDA & IBRD countries),TMN,2040,0.087
6682,Middle East & North Africa (IDA & IBRD countries),TMN,2041,0.087
6683,Middle East & North Africa (IDA & IBRD countries),TMN,2042,0.087
6684,Middle East & North Africa (IDA & IBRD countries),TMN,2043,0.087
6685,Middle East & North Africa (IDA & IBRD countries),TMN,2044,0.087
6686,Middle East & North Africa (IDA & IBRD countries),TMN,2045,0.087
6687,Middle East & North Africa (IDA & IBRD countries),TMN,2046,0.087
6688,Middle East & North Africa (IDA & IBRD countries),TMN,2047,0.087
6689,Middle East & North Africa (IDA & IBRD countries),TMN,2048,0.087
6690,Middle East & North Africa (IDA & IBRD countries),TMN,2049,0.087
6691,Middle East & North Africa (IDA & IBRD countries),TMN,2050,0.087
6692,Tonga,TON,2023,0.087
6693,Tonga,TON,2024,0.087
6694,Tonga,TON,2025,0.087
6695,Tonga,TON,2026,0.087
6696,Tonga,TON,2027,0.087
6697,Tonga,TON,2028,0.087
6698,Tonga,TON,2029,0.087
6699,Tonga,TON,2030,0.087
6700,Tonga,TON,2031,0.087
6701,Tonga,TON,2032,0.087
6702,Tonga,TON,2033,0.087
6703,Tonga,TON,2034,0.087
6704,Tonga,TON,2035,0.087
6705,Tonga,TON,2036,0.087
6706,Tonga,TON,2037,0.087
6707,Tonga,TON,2038,0.087
6708,Tonga,TON,2039,0.087
6709,Tonga,TON,2040,0.087
6710,Tonga,TON,2041,0.087
6711,Tonga,TON,2042,0.087
6712,Tonga,TON,2043,0.087
6713,Tonga,TON,2044,0.087
6714,Tonga,TON,2045,0.087
6715,Tonga,TON,2046,0.087
6716,Tonga,TON,2047,0.087
6717,Tonga,TON,2048,0.087
6718,Tonga,TON,2049,0.087
6719,Tonga,TON,2050,0.087
6720,South Asia (IDA & IBRD),TSA,2023,0.087
6721,South Asia (IDA & IBRD),TSA,2024,0.087
6722,South Asia (IDA & IBRD),TSA,2025,0.087
6723,South Asia (IDA & IBRD),TSA,2026,0.087
6724,South Asia (IDA & IBRD),TSA,2027,0.087
6725,South Asia (IDA & IBRD),TSA,2028,0.087
6726,South Asia (IDA & IBRD),TSA,2029,0.087
6727,South Asia (IDA & IBRD),TSA,2030,0.087
6728,South Asia (IDA & IBRD),TSA,2031,0.087
6729,South Asia (IDA & IBRD),TSA,2032,0.087
6730,South Asia (IDA & IBRD),TSA,2033,0.087
6731,South Asia (IDA & IBRD),TSA,2034,0.087
6732,South Asia (IDA & IBRD),TSA,2035,0.087
6733,South Asia (IDA & IBRD),TSA,2036,0.087
6734,South Asia (IDA & IBRD),TSA,2037,0.087
6735,South Asia (IDA & IBRD),TSA,2038,0.087
6736,South Asia (IDA & IBRD),TSA,2039,0.087
6737,South Asia (IDA & IBRD),TSA,2040,0.087
6738,South Asia (IDA & IBRD),TSA,2041,0.087
6739,South Asia (IDA & IBRD),TSA,2042,0.087
6740,South Asia (IDA & IBRD),TSA,2043,0.087
6741,South Asia (IDA & IBRD),TSA,2044,0.087
6742,South Asia (IDA & IBRD),TSA,2045,0.087
6743,South Asia (IDA & IBRD),TSA,2046,0.087
6744,South Asia (IDA & IBRD),TSA,2047,0.087
6745,South Asia (IDA & IBRD),TSA,2048,0.087
6746,South Asia (IDA & IBRD),TSA,2049,0.087
6747,South Asia (IDA & IBRD),TSA,2050,0.087
6748,Sub-Saharan Africa (IDA & IBRD countries),TSS,2023,0.087
6749,Sub-Saharan Africa (IDA & IBRD countries),TSS,2024,0.087
6750,Sub-Saharan Africa (IDA & IBRD countries),TSS,2025,0.087
6751,Sub-Saharan Africa (IDA & IBRD countries),TSS,2026,0.087
6752,Sub-Saharan Africa (IDA & IBRD countries),TSS,2027,0.087
6753,Sub-Saharan Africa (IDA & IBRD countries),TSS,2028,0.087
6754,Sub-Saharan Africa (IDA & IBRD countries),TSS,2029,0.087
6755,Sub-Saharan Africa (IDA & IBRD countries),TSS,2030,0.087
6756,Sub-Saharan Africa (IDA & IBRD countries),TSS,2031,0.087
6757,Sub-Saharan Africa (IDA & IBRD countries),TSS,2032,0.087
6758,Sub-Saharan Africa (IDA & IBRD countries),TSS,2033,0.087
6759,Sub-Saharan Africa (IDA & IBRD countries),TSS,2034,0.087
6760,Sub-Saharan Africa (IDA & IBRD countries),TSS,2035,0.087
6761,Sub-Saharan Africa (IDA & IBRD countries),TSS,2036,0.087
6762,Sub-Saharan Africa (IDA & IBRD countries),TSS,2037,0.087
6763,Sub-Saharan Africa (IDA & IBRD countries),TSS,2038,0.087
6764,Sub-Saharan Africa (IDA & IBRD countries),TSS,2039,0.087
6765,Sub-Saharan Africa (IDA & IBRD countries),TSS,2040,0.087
6766,Sub-Saharan Africa (IDA & IBRD countries),TSS,2041,0.087
6767,Sub-Saharan Africa (IDA & IBRD countries),TSS,2042,0.087
6768,Sub-Saharan Africa (IDA & IBRD countries),TSS,2043,0.087
6769,Sub-Saharan Africa (IDA & IBRD countries),TSS,2044,0.087
6770,Sub-Saharan Africa (IDA & IBRD countries),TSS,2045,0.087
6771,Sub-Saharan Africa (IDA & IBRD countries),TSS,2046,0.087
6772,Sub-Saharan Africa (IDA & IBRD countries),TSS,2047,0.087
6773,Sub-Saharan Africa (IDA & IBRD countries),TSS,2048,0.087
6774,Sub-Saharan Africa (IDA & IBRD countries),TSS,2049,0.087
6775,Sub-Saharan Africa (IDA & IBRD countries),TSS,2050,0.087
6776,Trinidad and Tobago,TTO,2023,0.087
6777,Trinidad and Tobago,TTO,2024,0.087
6778,Trinidad and Tobago,TTO,2025,0.087
6779,Trinidad and Tobago,TTO,2026,0.087
6780,Trinidad and Tobago,TTO,2027,0.087
6781,Trinidad and Tobago,TTO,2028,0.087
6782,Trinidad and Tobago,TTO,2029,0.087
6783,Trinidad and Tobago,TTO,2030,0.087
6784,Trinidad and Tobago,TTO,2031,0.087
6785,Trinidad and Tobago,TTO,2032,0.087
6786,Trinidad and Tobago,TTO,2033,0.087
6787,Trinidad and Tobago,TTO,2034,0.087
6788,Trinidad and Tobago,TTO,2035,0.087
6789,Trinidad and Tobago,TTO,2036,0.087
6790,Trinidad and Tobago,TTO,2037,0.087
6791,Trinidad and Tobago,TTO,2038,0.087
6792,Trinidad and Tobago,TTO,2039,0.087
6793,Trinidad and Tobago,TTO,2040,0.087
6794,Trinidad and Tobago,TTO,2041,0.087
6795,Trinidad and Tobago,TTO,2042,0.087
6796,Trinidad and Tobago,TTO,2043,0.087
6797,Trinidad and Tobago,TTO,2044,0.087
6798,Trinidad and Tobago,TTO,2045,0.087
6799,Trinidad and Tobago,TTO,2046,0.087
6800,Trinidad and Tobago,TTO,2047,0.087
6801,Trinidad and Tobago,TTO,2048,0.087
6802,Trinidad and Tobago,TTO,2049,0.087
6803,Trinidad and Tobago,TTO,2050,0.087
6804,Tunisia,TUN,2023,0.087
6805,Tunisia,TUN,2024,0.087
6806,Tunisia,TUN,2025,0.087
6807,Tunisia,TUN,2026,0.087
6808,Tunisia,TUN,2027,0.087
6809,Tunisia,TUN,2028,0.087
6810,Tunisia,TUN,2029,0.087
6811,Tunisia,TUN,2030,0.087
6812,Tunisia,TUN,2031,0.087
6813,Tunisia,TUN,2032,0.087
6814,Tunisia,TUN,2033,0.087
6815,Tunisia,TUN,2034,0.087
6816,Tunisia,TUN,2035,0.087
6817,Tunisia,TUN,2036,0.087
6818,Tunisia,TUN,2037,0.087
6819,Tunisia,TUN,2038,0.087
6820,Tunisia,TUN,2039,0.087
6821,Tunisia,TUN,2040,0.087
6822,Tunisia,TUN,2041,0.087
6823,Tunisia,TUN,2042,0.087
6824,Tunisia,TUN,2043,0.087
6825,Tunisia,TUN,2044,0.087
6826,Tunisia,TUN,2045,0.087
6827,Tunisia,TUN,2046,0.087
6828,Tunisia,TUN,2047,0.087
6829,Tunisia,TUN,2048,0.087
6830,Tunisia,TUN,2049,0.087
6831,Tunisia,TUN,2050,0.087
6832,Turkiye,TUR,2023,0.087
6833,Turkiye,TUR,2024,0.087
6834,Turkiye,TUR,2025,0.087
6835,Turkiye,TUR,2026,0.087
6836,Turkiye,TUR,2027,0.087
6837,Turkiye,TUR,2028,0.087
6838,Turkiye,TUR,2029,0.087
6839,Turkiye,TUR,2030,0.087
6840,Turkiye,TUR,2031,0.087
6841,Turkiye,TUR,2032,0.087
6842,Turkiye,TUR,2033,0.087
6843,Turkiye,TUR,2034,0.087
6844,Turkiye,TUR,2035,0.087
6845,Turkiye,TUR,2036,0.087
6846,Turkiye,TUR,2037,0.087
6847,Turkiye,TUR,2038,0.087
6848,Turkiye,TUR,2039,0.087
6849,Turkiye,TUR,2040,0.087
6850,Turkiye,TUR,2041,0.087
6851,Turkiye,TUR,2042,0.087
6852,Turkiye,TUR,2043,0.087
6853,Turkiye,TUR,2044,0.087
6854,Turkiye,TUR,2045,0.087
6855,Turkiye,TUR,2046,0.087
6856,Turkiye,TUR,2047,0.087
6857,Turkiye,TUR,2048,0.087
6858,Turkiye,TUR,2049,0.087
6859,Turkiye,TUR,2050,0.087
6860,Tuvalu,TUV,2023,0.087
6861,Tuvalu,TUV,2024,0.087
6862,Tuvalu,TUV,2025,0.087
6863,Tuvalu,TUV,2026,0.087
6864,Tuvalu,TUV,2027,0.087
6865,Tuvalu,TUV,2028,0.087
6866,Tuvalu,TUV,2029,0.087
6867,Tuvalu,TUV,2030,0.087
6868,Tuvalu,TUV,2031,0.087
6869,Tuvalu,TUV,2032,0.087
6870,Tuvalu,TUV,2033,0.087
6871,Tuvalu,TUV,2034,0.087
6872,Tuvalu,TUV,2035,0.087
6873,Tuvalu,TUV,2036,0.087
6874,Tuvalu,TUV,2037,0.087
6875,Tuvalu,TUV,2038,0.087
6876,Tuvalu,TUV,2039,0.087
6877,Tuvalu,TUV,2040,0.087
6878,Tuvalu,TUV,2041,0.087
6879,Tuvalu,TUV,2042,0.087
6880,Tuvalu,TUV,2043,0.087
6881,Tuvalu,TUV,2044,0.087
6882,Tuvalu,TUV,2045,0.087
6883,Tuvalu,TUV,2046,0.087
6884,Tuvalu,TUV,2047,0.087
6885,Tuvalu,TUV,2048,0.087
6886,Tuvalu,TUV,2049,0.087
6887,Tuvalu,TUV,2050,0.087
6888,Tanzania,TZA,2023,0.087
6889,Tanzania,TZA,2024,0.087
6890,Tanzania,TZA,2025,0.087
6891,Tanzania,TZA,2026,0.087
6892,Tanzania,TZA,2027,0.087
6893,Tanzania,TZA,2028,0.087
6894,Tanzania,TZA,2029,0.087
6895,Tanzania,TZA,2030,0.087
6896,Tanzania,TZA,2031,0.087
6897,Tanzania,TZA,2032,0.087
6898,Tanzania,TZA,2033,0.087
6899,Tanzania,TZA,2034,0.087
6900,Tanzania,TZA,2035,0.087
6901,Tanzania,TZA,2036,0.087
6902,Tanzania,TZA,2037,0.087
6903,Tanzania,TZA,2038,0.087
6904,Tanzania,TZA,2039,0.087
6905,Tanzania,TZA,2040,0.087
6906,Tanzania,TZA,2041,0.087
6907,Tanzania,TZA,2042,0.087
6908,Tanzania,TZA,2043,0.087
6909,Tanzania,TZA,2044,0.087
6910,Tanzania,TZA,2045,0.087
6911,Tanzania,TZA,2046,0.087
6912,Tanzania,TZA,2047,0.087
6913,Tanzania,TZA,2048,0.087
6914,Tanzania,TZA,2049,0.087
6915,Tanzania,TZA,2050,0.087
6916,Uganda,UGA,2023,0.087
6917,Uganda,UGA,2024,0.087
6918,Uganda,UGA,2025,0.087
6919,Uganda,UGA,2026,0.087
6920,Uganda,UGA,2027,0.087
6921,Uganda,UGA,2028,0.087
6922,Uganda,UGA,2029,0.087
6923,Uganda,UGA,2030,0.087
6924,Uganda,UGA,2031,0.087
6925,Uganda,UGA,2032,0.087
6926,Uganda,UGA,2033,0.087
6927,Uganda,UGA,2034,0.087
6928,Uganda,UGA,2035,0.087
6929,Uganda,UGA,2036,0.087
6930,Uganda,UGA,2037,0.087
6931,Uganda,UGA,2038,0.087
6932,Uganda,UGA,2039,0.087
6933,Uganda,UGA,2040,0.087
6934,Uganda,UGA,2041,0.087
6935,Uganda,UGA,2042,0.087
6936,Uganda,UGA,2043,0.087
6937,Uganda,UGA,2044,0.087
