,Nation,iso_code3,Year,frac_scoe_heat_energy_other_se_coal
4831,Marshall Islands,MHL,2046,0.0581930696526838
4832,Marshall Islands,MHL,2047,0.0581930696526838
4833,Marshall Islands,MHL,2048,0.0581930696526838
4834,Marshall Islands,MHL,2049,0.0581930696526838
4835,Marshall Islands,MHL,2050,0.0581930696526838
4836,Middle income,MIC,2020,0.0581930696526838
4837,Middle income,MIC,2021,0.0581930696526838
4838,Middle income,MIC,2022,0.0581930696526838
4839,Middle income,MIC,2023,0.0581930696526838
4840,Middle income,MIC,2024,0.0581930696526838
4841,Middle income,MIC,2025,0.0581930696526838
4842,Middle income,MIC,2026,0.0581930696526838
4843,Middle income,MIC,2027,0.0581930696526838
4844,Middle income,MIC,2028,0.0581930696526838
4845,Middle income,MIC,2029,0.0581930696526838
4846,Middle income,MIC,2030,0.0581930696526838
4847,Middle income,MIC,2031,0.0581930696526838
4848,Middle income,MIC,2032,0.0581930696526838
4849,Middle income,MIC,2033,0.0581930696526838
4850,Middle income,MIC,2034,0.0581930696526838
4851,Middle income,MIC,2035,0.0581930696526838
4852,Middle income,MIC,2036,0.0581930696526838
4853,Middle income,MIC,2037,0.0581930696526838
4854,Middle income,MIC,2038,0.0581930696526838
4855,Middle income,MIC,2039,0.0581930696526838
4856,Middle income,MIC,2040,0.0581930696526838
4857,Middle income,MIC,2041,0.0581930696526838
4858,Middle income,MIC,2042,0.0581930696526838
4859,Middle income,MIC,2043,0.0581930696526838
4860,Middle income,MIC,2044,0.0581930696526838
4861,Middle income,MIC,2045,0.0581930696526838
4862,Middle income,MIC,2046,0.0581930696526838
4863,Middle income,MIC,2047,0.0581930696526838
4864,Middle income,MIC,2048,0.0581930696526838
4865,Middle income,MIC,2049,0.0581930696526838
4866,Middle income,MIC,2050,0.0581930696526838
4867,North Macedonia,MKD,2020,0.0581930696526838
4868,North Macedonia,MKD,2021,0.0581930696526838
4869,North Macedonia,MKD,2022,0.0581930696526838
4870,North Macedonia,MKD,2023,0.0581930696526838
4871,North Macedonia,MKD,2024,0.0581930696526838
4872,North Macedonia,MKD,2025,0.0581930696526838
4873,North Macedonia,MKD,2026,0.0581930696526838
4874,North Macedonia,MKD,2027,0.0581930696526838
4875,North Macedonia,MKD,2028,0.0581930696526838
4876,North Macedonia,MKD,2029,0.0581930696526838
4877,North Macedonia,MKD,2030,0.0581930696526838
4878,North Macedonia,MKD,2031,0.0581930696526838
4879,North Macedonia,MKD,2032,0.0581930696526838
4880,North Macedonia,MKD,2033,0.0581930696526838
4881,North Macedonia,MKD,2034,0.0581930696526838
4882,North Macedonia,MKD,2035,0.0581930696526838
4883,North Macedonia,MKD,2036,0.0581930696526838
4884,North Macedonia,MKD,2037,0.0581930696526838
4885,North Macedonia,MKD,2038,0.0581930696526838
4886,North Macedonia,MKD,2039,0.0581930696526838
4887,North Macedonia,MKD,2040,0.0581930696526838
4888,North Macedonia,MKD,2041,0.0581930696526838
4889,North Macedonia,MKD,2042,0.0581930696526838
4890,North Macedonia,MKD,2043,0.0581930696526838
4891,North Macedonia,MKD,2044,0.0581930696526838
4892,North Macedonia,MKD,2045,0.0581930696526838
4893,North Macedonia,MKD,2046,0.0581930696526838
4894,North Macedonia,MKD,2047,0.0581930696526838
4895,North Macedonia,MKD,2048,0.0581930696526838
4896,North Macedonia,MKD,2049,0.0581930696526838
4897,North Macedonia,MKD,2050,0.0581930696526838
4898,Mali,MLI,2020,0.0581930696526838
4899,Mali,MLI,2021,0.0581930696526838
4900,Mali,MLI,2022,0.0581930696526838
4901,Mali,MLI,2023,0.0581930696526838
4902,Mali,MLI,2024,0.0581930696526838
4903,Mali,MLI,2025,0.0581930696526838
4904,Mali,MLI,2026,0.0581930696526838
4905,Mali,MLI,2027,0.0581930696526838
4906,Mali,MLI,2028,0.0581930696526838
4907,Mali,MLI,2029,0.0581930696526838
4908,Mali,MLI,2030,0.0581930696526838
4909,Mali,MLI,2031,0.0581930696526838
4910,Mali,MLI,2032,0.0581930696526838
4911,Mali,MLI,2033,0.0581930696526838
4912,Mali,MLI,2034,0.0581930696526838
4913,Mali,MLI,2035,0.0581930696526838
4914,Mali,MLI,2036,0.0581930696526838
4915,Mali,MLI,2037,0.0581930696526838
4916,Mali,MLI,2038,0.0581930696526838
4917,Mali,MLI,2039,0.0581930696526838
4918,Mali,MLI,2040,0.0581930696526838
4919,Mali,MLI,2041,0.0581930696526838
4920,Mali,MLI,2042,0.0581930696526838
4921,Mali,MLI,2043,0.0581930696526838
4922,Mali,MLI,2044,0.0581930696526838
4923,Mali,MLI,2045,0.0581930696526838
4924,Mali,MLI,2046,0.0581930696526838
4925,Mali,MLI,2047,0.0581930696526838
4926,Mali,MLI,2048,0.0581930696526838
4927,Mali,MLI,2049,0.0581930696526838
4928,Mali,MLI,2050,0.0581930696526838
4929,Malta,MLT,2020,0.0581930696526838
4930,Malta,MLT,2021,0.0581930696526838
4931,Malta,MLT,2022,0.0581930696526838
4932,Malta,MLT,2023,0.0581930696526838
4933,Malta,MLT,2024,0.0581930696526838
4934,Malta,MLT,2025,0.0581930696526838
4935,Malta,MLT,2026,0.0581930696526838
4936,Malta,MLT,2027,0.0581930696526838
4937,Malta,MLT,2028,0.0581930696526838
4938,Malta,MLT,2029,0.0581930696526838
4939,Malta,MLT,2030,0.0581930696526838
4940,Malta,MLT,2031,0.0581930696526838
4941,Malta,MLT,2032,0.0581930696526838
4942,Malta,MLT,2033,0.0581930696526838
4943,Malta,MLT,2034,0.0581930696526838
4944,Malta,MLT,2035,0.0581930696526838
4945,Malta,MLT,2036,0.0581930696526838
4946,Malta,MLT,2037,0.0581930696526838
4947,Malta,MLT,2038,0.0581930696526838
4948,Malta,MLT,2039,0.0581930696526838
4949,Malta,MLT,2040,0.0581930696526838
4950,Malta,MLT,2041,0.0581930696526838
4951,Malta,MLT,2042,0.0581930696526838
4952,Malta,MLT,2043,0.0581930696526838
4953,Malta,MLT,2044,0.0581930696526838
4954,Malta,MLT,2045,0.0581930696526838
4955,Malta,MLT,2046,0.0581930696526838
4956,Malta,MLT,2047,0.0581930696526838
4957,Malta,MLT,2048,0.0581930696526838
4958,Malta,MLT,2049,0.0581930696526838
4959,Malta,MLT,2050,0.0581930696526838
4960,Myanmar,MMR,2020,0.0581930696526838
4961,Myanmar,MMR,2021,0.0581930696526838
4962,Myanmar,MMR,2022,0.0581930696526838
4963,Myanmar,MMR,2023,0.0581930696526838
4964,Myanmar,MMR,2024,0.0581930696526838
4965,Myanmar,MMR,2025,0.0581930696526838
4966,Myanmar,MMR,2026,0.0581930696526838
4967,Myanmar,MMR,2027,0.0581930696526838
4968,Myanmar,MMR,2028,0.0581930696526838
4969,Myanmar,MMR,2029,0.0581930696526838
4970,Myanmar,MMR,2030,0.0581930696526838
4971,Myanmar,MMR,2031,0.0581930696526838
4972,Myanmar,MMR,2032,0.0581930696526838
4973,Myanmar,MMR,2033,0.0581930696526838
4974,Myanmar,MMR,2034,0.0581930696526838
4975,Myanmar,MMR,2035,0.0581930696526838
4976,Myanmar,MMR,2036,0.0581930696526838
4977,Myanmar,MMR,2037,0.0581930696526838
4978,Myanmar,MMR,2038,0.0581930696526838
4979,Myanmar,MMR,2039,0.0581930696526838
4980,Myanmar,MMR,2040,0.0581930696526838
4981,Myanmar,MMR,2041,0.0581930696526838
4982,Myanmar,MMR,2042,0.0581930696526838
4983,Myanmar,MMR,2043,0.0581930696526838
4984,Myanmar,MMR,2044,0.0581930696526838
4985,Myanmar,MMR,2045,0.0581930696526838
4986,Myanmar,MMR,2046,0.0581930696526838
4987,Myanmar,MMR,2047,0.0581930696526838
4988,Myanmar,MMR,2048,0.0581930696526838
4989,Myanmar,MMR,2049,0.0581930696526838
4990,Myanmar,MMR,2050,0.0581930696526838
4991,Middle East & North Africa (excluding high income),MNA,2020,0.0581930696526838
4992,Middle East & North Africa (excluding high income),MNA,2021,0.0581930696526838
4993,Middle East & North Africa (excluding high income),MNA,2022,0.0581930696526838
4994,Middle East & North Africa (excluding high income),MNA,2023,0.0581930696526838
4995,Middle East & North Africa (excluding high income),MNA,2024,0.0581930696526838
4996,Middle East & North Africa (excluding high income),MNA,2025,0.0581930696526838
4997,Middle East & North Africa (excluding high income),MNA,2026,0.0581930696526838
4998,Middle East & North Africa (excluding high income),MNA,2027,0.0581930696526838
4999,Middle East & North Africa (excluding high income),MNA,2028,0.0581930696526838
5000,Middle East & North Africa (excluding high income),MNA,2029,0.0581930696526838
5001,Middle East & North Africa (excluding high income),MNA,2030,0.0581930696526838
5002,Middle East & North Africa (excluding high income),MNA,2031,0.0581930696526838
5003,Middle East & North Africa (excluding high income),MNA,2032,0.0581930696526838
5004,Middle East & North Africa (excluding high income),MNA,2033,0.0581930696526838
5005,Middle East & North Africa (excluding high income),MNA,2034,0.0581930696526838
5006,Middle East & North Africa (excluding high income),MNA,2035,0.0581930696526838
5007,Middle East & North Africa (excluding high income),MNA,2036,0.0581930696526838
5008,Middle East & North Africa (excluding high income),MNA,2037,0.0581930696526838
5009,Middle East & North Africa (excluding high income),MNA,2038,0.0581930696526838
5010,Middle East & North Africa (excluding high income),MNA,2039,0.0581930696526838
5011,Middle East & North Africa (excluding high income),MNA,2040,0.0581930696526838
5012,Middle East & North Africa (excluding high income),MNA,2041,0.0581930696526838
5013,Middle East & North Africa (excluding high income),MNA,2042,0.0581930696526838
5014,Middle East & North Africa (excluding high income),MNA,2043,0.0581930696526838
5015,Middle East & North Africa (excluding high income),MNA,2044,0.0581930696526838
5016,Middle East & North Africa (excluding high income),MNA,2045,0.0581930696526838
5017,Middle East & North Africa (excluding high income),MNA,2046,0.0581930696526838
5018,Middle East & North Africa (excluding high income),MNA,2047,0.0581930696526838
5019,Middle East & North Africa (excluding high income),MNA,2048,0.0581930696526838
5020,Middle East & North Africa (excluding high income),MNA,2049,0.0581930696526838
5021,Middle East & North Africa (excluding high income),MNA,2050,0.0581930696526838
5022,Montenegro,MNE,2020,0.0581930696526838
5023,Montenegro,MNE,2021,0.0581930696526838
5024,Montenegro,MNE,2022,0.0581930696526838
5025,Montenegro,MNE,2023,0.0581930696526838
5026,Montenegro,MNE,2024,0.0581930696526838
5027,Montenegro,MNE,2025,0.0581930696526838
5028,Montenegro,MNE,2026,0.0581930696526838
5029,Montenegro,MNE,2027,0.0581930696526838
5030,Montenegro,MNE,2028,0.0581930696526838
5031,Montenegro,MNE,2029,0.0581930696526838
5032,Montenegro,MNE,2030,0.0581930696526838
5033,Montenegro,MNE,2031,0.0581930696526838
5034,Montenegro,MNE,2032,0.0581930696526838
5035,Montenegro,MNE,2033,0.0581930696526838
5036,Montenegro,MNE,2034,0.0581930696526838
5037,Montenegro,MNE,2035,0.0581930696526838
5038,Montenegro,MNE,2036,0.0581930696526838
5039,Montenegro,MNE,2037,0.0581930696526838
5040,Montenegro,MNE,2038,0.0581930696526838
5041,Montenegro,MNE,2039,0.0581930696526838
5042,Montenegro,MNE,2040,0.0581930696526838
5043,Montenegro,MNE,2041,0.0581930696526838
5044,Montenegro,MNE,2042,0.0581930696526838
5045,Montenegro,MNE,2043,0.0581930696526838
5046,Montenegro,MNE,2044,0.0581930696526838
5047,Montenegro,MNE,2045,0.0581930696526838
5048,Montenegro,MNE,2046,0.0581930696526838
5049,Montenegro,MNE,2047,0.0581930696526838
5050,Montenegro,MNE,2048,0.0581930696526838
5051,Montenegro,MNE,2049,0.0581930696526838
5052,Montenegro,MNE,2050,0.0581930696526838
5053,Mongolia,MNG,2020,0.0581930696526838
5054,Mongolia,MNG,2021,0.0581930696526838
5055,Mongolia,MNG,2022,0.0581930696526838
5056,Mongolia,MNG,2023,0.0581930696526838
5057,Mongolia,MNG,2024,0.0581930696526838
5058,Mongolia,MNG,2025,0.0581930696526838
5059,Mongolia,MNG,2026,0.0581930696526838
5060,Mongolia,MNG,2027,0.0581930696526838
5061,Mongolia,MNG,2028,0.0581930696526838
5062,Mongolia,MNG,2029,0.0581930696526838
5063,Mongolia,MNG,2030,0.0581930696526838
5064,Mongolia,MNG,2031,0.0581930696526838
5065,Mongolia,MNG,2032,0.0581930696526838
5066,Mongolia,MNG,2033,0.0581930696526838
5067,Mongolia,MNG,2034,0.0581930696526838
5068,Mongolia,MNG,2035,0.0581930696526838
5069,Mongolia,MNG,2036,0.0581930696526838
5070,Mongolia,MNG,2037,0.0581930696526838
5071,Mongolia,MNG,2038,0.0581930696526838
5072,Mongolia,MNG,2039,0.0581930696526838
5073,Mongolia,MNG,2040,0.0581930696526838
5074,Mongolia,MNG,2041,0.0581930696526838
5075,Mongolia,MNG,2042,0.0581930696526838
5076,Mongolia,MNG,2043,0.0581930696526838
5077,Mongolia,MNG,2044,0.0581930696526838
5078,Mongolia,MNG,2045,0.0581930696526838
5079,Mongolia,MNG,2046,0.0581930696526838
5080,Mongolia,MNG,2047,0.0581930696526838
5081,Mongolia,MNG,2048,0.0581930696526838
5082,Mongolia,MNG,2049,0.0581930696526838
5083,Mongolia,MNG,2050,0.0581930696526838
5084,Northern Mariana Islands,MNP,2020,0.0581930696526838
5085,Northern Mariana Islands,MNP,2021,0.0581930696526838
5086,Northern Mariana Islands,MNP,2022,0.0581930696526838
5087,Northern Mariana Islands,MNP,2023,0.0581930696526838
5088,Northern Mariana Islands,MNP,2024,0.0581930696526838
5089,Northern Mariana Islands,MNP,2025,0.0581930696526838
5090,Northern Mariana Islands,MNP,2026,0.0581930696526838
5091,Northern Mariana Islands,MNP,2027,0.0581930696526838
5092,Northern Mariana Islands,MNP,2028,0.0581930696526838
5093,Northern Mariana Islands,MNP,2029,0.0581930696526838
5094,Northern Mariana Islands,MNP,2030,0.0581930696526838
5095,Northern Mariana Islands,MNP,2031,0.0581930696526838
5096,Northern Mariana Islands,MNP,2032,0.0581930696526838
5097,Northern Mariana Islands,MNP,2033,0.0581930696526838
5098,Northern Mariana Islands,MNP,2034,0.0581930696526838
5099,Northern Mariana Islands,MNP,2035,0.0581930696526838
5100,Northern Mariana Islands,MNP,2036,0.0581930696526838
5101,Northern Mariana Islands,MNP,2037,0.0581930696526838
5102,Northern Mariana Islands,MNP,2038,0.0581930696526838
5103,Northern Mariana Islands,MNP,2039,0.0581930696526838
5104,Northern Mariana Islands,MNP,2040,0.0581930696526838
5105,Northern Mariana Islands,MNP,2041,0.0581930696526838
5106,Northern Mariana Islands,MNP,2042,0.0581930696526838
5107,Northern Mariana Islands,MNP,2043,0.0581930696526838
5108,Northern Mariana Islands,MNP,2044,0.0581930696526838
5109,Northern Mariana Islands,MNP,2045,0.0581930696526838
5110,Northern Mariana Islands,MNP,2046,0.0581930696526838
5111,Northern Mariana Islands,MNP,2047,0.0581930696526838
5112,Northern Mariana Islands,MNP,2048,0.0581930696526838
5113,Northern Mariana Islands,MNP,2049,0.0581930696526838
5114,Northern Mariana Islands,MNP,2050,0.0581930696526838
5115,Mozambique,MOZ,2020,0.0581930696526838
5116,Mozambique,MOZ,2021,0.0581930696526838
5117,Mozambique,MOZ,2022,0.0581930696526838
5118,Mozambique,MOZ,2023,0.0581930696526838
5119,Mozambique,MOZ,2024,0.0581930696526838
5120,Mozambique,MOZ,2025,0.0581930696526838
5121,Mozambique,MOZ,2026,0.0581930696526838
5122,Mozambique,MOZ,2027,0.0581930696526838
5123,Mozambique,MOZ,2028,0.0581930696526838
5124,Mozambique,MOZ,2029,0.0581930696526838
5125,Mozambique,MOZ,2030,0.0581930696526838
5126,Mozambique,MOZ,2031,0.0581930696526838
5127,Mozambique,MOZ,2032,0.0581930696526838
5128,Mozambique,MOZ,2033,0.0581930696526838
5129,Mozambique,MOZ,2034,0.0581930696526838
5130,Mozambique,MOZ,2035,0.0581930696526838
5131,Mozambique,MOZ,2036,0.0581930696526838
5132,Mozambique,MOZ,2037,0.0581930696526838
5133,Mozambique,MOZ,2038,0.0581930696526838
5134,Mozambique,MOZ,2039,0.0581930696526838
5135,Mozambique,MOZ,2040,0.0581930696526838
5136,Mozambique,MOZ,2041,0.0581930696526838
5137,Mozambique,MOZ,2042,0.0581930696526838
5138,Mozambique,MOZ,2043,0.0581930696526838
5139,Mozambique,MOZ,2044,0.0581930696526838
5140,Mozambique,MOZ,2045,0.0581930696526838
5141,Mozambique,MOZ,2046,0.0581930696526838
5142,Mozambique,MOZ,2047,0.0581930696526838
5143,Mozambique,MOZ,2048,0.0581930696526838
5144,Mozambique,MOZ,2049,0.0581930696526838
5145,Mozambique,MOZ,2050,0.0581930696526838
5146,Mauritania,MRT,2020,0.0581930696526838
5147,Mauritania,MRT,2021,0.0581930696526838
5148,Mauritania,MRT,2022,0.0581930696526838
5149,Mauritania,MRT,2023,0.0581930696526838
5150,Mauritania,MRT,2024,0.0581930696526838
5151,Mauritania,MRT,2025,0.0581930696526838
5152,Mauritania,MRT,2026,0.0581930696526838
5153,Mauritania,MRT,2027,0.0581930696526838
5154,Mauritania,MRT,2028,0.0581930696526838
5155,Mauritania,MRT,2029,0.0581930696526838
5156,Mauritania,MRT,2030,0.0581930696526838
5157,Mauritania,MRT,2031,0.0581930696526838
5158,Mauritania,MRT,2032,0.0581930696526838
5159,Mauritania,MRT,2033,0.0581930696526838
5160,Mauritania,MRT,2034,0.0581930696526838
5161,Mauritania,MRT,2035,0.0581930696526838
5162,Mauritania,MRT,2036,0.0581930696526838
5163,Mauritania,MRT,2037,0.0581930696526838
5164,Mauritania,MRT,2038,0.0581930696526838
5165,Mauritania,MRT,2039,0.0581930696526838
5166,Mauritania,MRT,2040,0.0581930696526838
5167,Mauritania,MRT,2041,0.0581930696526838
5168,Mauritania,MRT,2042,0.0581930696526838
5169,Mauritania,MRT,2043,0.0581930696526838
5170,Mauritania,MRT,2044,0.0581930696526838
5171,Mauritania,MRT,2045,0.0581930696526838
5172,Mauritania,MRT,2046,0.0581930696526838
5173,Mauritania,MRT,2047,0.0581930696526838
5174,Mauritania,MRT,2048,0.0581930696526838
5175,Mauritania,MRT,2049,0.0581930696526838
5176,Mauritania,MRT,2050,0.0581930696526838
5177,Mauritius,MUS,2020,0.0581930696526838
5178,Mauritius,MUS,2021,0.0581930696526838
5179,Mauritius,MUS,2022,0.0581930696526838
5180,Mauritius,MUS,2023,0.0581930696526838
5181,Mauritius,MUS,2024,0.0581930696526838
5182,Mauritius,MUS,2025,0.0581930696526838
5183,Mauritius,MUS,2026,0.0581930696526838
5184,Mauritius,MUS,2027,0.0581930696526838
5185,Mauritius,MUS,2028,0.0581930696526838
5186,Mauritius,MUS,2029,0.0581930696526838
5187,Mauritius,MUS,2030,0.0581930696526838
5188,Mauritius,MUS,2031,0.0581930696526838
5189,Mauritius,MUS,2032,0.0581930696526838
5190,Mauritius,MUS,2033,0.0581930696526838
5191,Mauritius,MUS,2034,0.0581930696526838
5192,Mauritius,MUS,2035,0.0581930696526838
5193,Mauritius,MUS,2036,0.0581930696526838
5194,Mauritius,MUS,2037,0.0581930696526838
5195,Mauritius,MUS,2038,0.0581930696526838
5196,Mauritius,MUS,2039,0.0581930696526838
5197,Mauritius,MUS,2040,0.0581930696526838
5198,Mauritius,MUS,2041,0.0581930696526838
5199,Mauritius,MUS,2042,0.0581930696526838
5200,Mauritius,MUS,2043,0.0581930696526838
5201,Mauritius,MUS,2044,0.0581930696526838
5202,Mauritius,MUS,2045,0.0581930696526838
5203,Mauritius,MUS,2046,0.0581930696526838
5204,Mauritius,MUS,2047,0.0581930696526838
5205,Mauritius,MUS,2048,0.0581930696526838
5206,Mauritius,MUS,2049,0.0581930696526838
5207,Mauritius,MUS,2050,0.0581930696526838
5208,Malawi,MWI,2020,0.0581930696526838
5209,Malawi,MWI,2021,0.0581930696526838
5210,Malawi,MWI,2022,0.0581930696526838
5211,Malawi,MWI,2023,0.0581930696526838
5212,Malawi,MWI,2024,0.0581930696526838
5213,Malawi,MWI,2025,0.0581930696526838
5214,Malawi,MWI,2026,0.0581930696526838
5215,Malawi,MWI,2027,0.0581930696526838
5216,Malawi,MWI,2028,0.0581930696526838
5217,Malawi,MWI,2029,0.0581930696526838
5218,Malawi,MWI,2030,0.0581930696526838
5219,Malawi,MWI,2031,0.0581930696526838
5220,Malawi,MWI,2032,0.0581930696526838
5221,Malawi,MWI,2033,0.0581930696526838
5222,Malawi,MWI,2034,0.0581930696526838
5223,Malawi,MWI,2035,0.0581930696526838
5224,Malawi,MWI,2036,0.0581930696526838
5225,Malawi,MWI,2037,0.0581930696526838
5226,Malawi,MWI,2038,0.0581930696526838
5227,Malawi,MWI,2039,0.0581930696526838
5228,Malawi,MWI,2040,0.0581930696526838
5229,Malawi,MWI,2041,0.0581930696526838
5230,Malawi,MWI,2042,0.0581930696526838
5231,Malawi,MWI,2043,0.0581930696526838
5232,Malawi,MWI,2044,0.0581930696526838
5233,Malawi,MWI,2045,0.0581930696526838
5234,Malawi,MWI,2046,0.0581930696526838
5235,Malawi,MWI,2047,0.0581930696526838
5236,Malawi,MWI,2048,0.0581930696526838
5237,Malawi,MWI,2049,0.0581930696526838
5238,Malawi,MWI,2050,0.0581930696526838
5239,Malaysia,MYS,2020,0.0581930696526838
5240,Malaysia,MYS,2021,0.0581930696526838
5241,Malaysia,MYS,2022,0.0581930696526838
5242,Malaysia,MYS,2023,0.0581930696526838
5243,Malaysia,MYS,2024,0.0581930696526838
5244,Malaysia,MYS,2025,0.0581930696526838
5245,Malaysia,MYS,2026,0.0581930696526838
5246,Malaysia,MYS,2027,0.0581930696526838
5247,Malaysia,MYS,2028,0.0581930696526838
5248,Malaysia,MYS,2029,0.0581930696526838
5249,Malaysia,MYS,2030,0.0581930696526838
5250,Malaysia,MYS,2031,0.0581930696526838
5251,Malaysia,MYS,2032,0.0581930696526838
5252,Malaysia,MYS,2033,0.0581930696526838
5253,Malaysia,MYS,2034,0.0581930696526838
5254,Malaysia,MYS,2035,0.0581930696526838
5255,Malaysia,MYS,2036,0.0581930696526838
5256,Malaysia,MYS,2037,0.0581930696526838
5257,Malaysia,MYS,2038,0.0581930696526838
5258,Malaysia,MYS,2039,0.0581930696526838
5259,Malaysia,MYS,2040,0.0581930696526838
