,Nation,iso_code3,Year,fuelefficiency_trns_public_diesel_km_per_litre
4286,Middle East & North Africa,MEA,2025,2.5
4287,Middle East & North Africa,MEA,2026,2.5
4288,Middle East & North Africa,MEA,2027,2.5
4289,Middle East & North Africa,MEA,2028,2.5
4290,Middle East & North Africa,MEA,2029,2.5
4291,Middle East & North Africa,MEA,2030,2.5
4292,Middle East & North Africa,MEA,2031,2.5
4293,Middle East & North Africa,MEA,2032,2.5
4294,Middle East & North Africa,MEA,2033,2.5
4295,Middle East & North Africa,MEA,2034,2.5
4296,Middle East & North Africa,MEA,2035,2.5
4297,Middle East & North Africa,MEA,2036,2.5
4298,Middle East & North Africa,MEA,2037,2.5
4299,Middle East & North Africa,MEA,2038,2.5
4300,Middle East & North Africa,MEA,2039,2.5
4301,Middle East & North Africa,MEA,2040,2.5
4302,Middle East & North Africa,MEA,2041,2.5
4303,Middle East & North Africa,MEA,2042,2.5
4304,Middle East & North Africa,MEA,2043,2.5
4305,Middle East & North Africa,MEA,2044,2.5
4306,Middle East & North Africa,MEA,2045,2.5
4307,Middle East & North Africa,MEA,2046,2.5
4308,Middle East & North Africa,MEA,2047,2.5
4309,Middle East & North Africa,MEA,2048,2.5
4310,Middle East & North Africa,MEA,2049,2.5
4311,Middle East & North Africa,MEA,2050,2.5
4312,Mexico,MEX,2023,2.5
4313,Mexico,MEX,2024,2.5
4314,Mexico,MEX,2025,2.5
4315,Mexico,MEX,2026,2.5
4316,Mexico,MEX,2027,2.5
4317,Mexico,MEX,2028,2.5
4318,Mexico,MEX,2029,2.5
4319,Mexico,MEX,2030,2.5
4320,Mexico,MEX,2031,2.5
4321,Mexico,MEX,2032,2.5
4322,Mexico,MEX,2033,2.5
4323,Mexico,MEX,2034,2.5
4324,Mexico,MEX,2035,2.5
4325,Mexico,MEX,2036,2.5
4326,Mexico,MEX,2037,2.5
4327,Mexico,MEX,2038,2.5
4328,Mexico,MEX,2039,2.5
4329,Mexico,MEX,2040,2.5
4330,Mexico,MEX,2041,2.5
4331,Mexico,MEX,2042,2.5
4332,Mexico,MEX,2043,2.5
4333,Mexico,MEX,2044,2.5
4334,Mexico,MEX,2045,2.5
4335,Mexico,MEX,2046,2.5
4336,Mexico,MEX,2047,2.5
4337,Mexico,MEX,2048,2.5
4338,Mexico,MEX,2049,2.5
4339,Mexico,MEX,2050,2.5
4340,Marshall Islands,MHL,2023,2.5
4341,Marshall Islands,MHL,2024,2.5
4342,Marshall Islands,MHL,2025,2.5
4343,Marshall Islands,MHL,2026,2.5
4344,Marshall Islands,MHL,2027,2.5
4345,Marshall Islands,MHL,2028,2.5
4346,Marshall Islands,MHL,2029,2.5
4347,Marshall Islands,MHL,2030,2.5
4348,Marshall Islands,MHL,2031,2.5
4349,Marshall Islands,MHL,2032,2.5
4350,Marshall Islands,MHL,2033,2.5
4351,Marshall Islands,MHL,2034,2.5
4352,Marshall Islands,MHL,2035,2.5
4353,Marshall Islands,MHL,2036,2.5
4354,Marshall Islands,MHL,2037,2.5
4355,Marshall Islands,MHL,2038,2.5
4356,Marshall Islands,MHL,2039,2.5
4357,Marshall Islands,MHL,2040,2.5
4358,Marshall Islands,MHL,2041,2.5
4359,Marshall Islands,MHL,2042,2.5
4360,Marshall Islands,MHL,2043,2.5
4361,Marshall Islands,MHL,2044,2.5
4362,Marshall Islands,MHL,2045,2.5
4363,Marshall Islands,MHL,2046,2.5
4364,Marshall Islands,MHL,2047,2.5
4365,Marshall Islands,MHL,2048,2.5
4366,Marshall Islands,MHL,2049,2.5
4367,Marshall Islands,MHL,2050,2.5
4368,Middle income,MIC,2023,2.5
4369,Middle income,MIC,2024,2.5
4370,Middle income,MIC,2025,2.5
4371,Middle income,MIC,2026,2.5
4372,Middle income,MIC,2027,2.5
4373,Middle income,MIC,2028,2.5
4374,Middle income,MIC,2029,2.5
4375,Middle income,MIC,2030,2.5
4376,Middle income,MIC,2031,2.5
4377,Middle income,MIC,2032,2.5
4378,Middle income,MIC,2033,2.5
4379,Middle income,MIC,2034,2.5
4380,Middle income,MIC,2035,2.5
4381,Middle income,MIC,2036,2.5
4382,Middle income,MIC,2037,2.5
4383,Middle income,MIC,2038,2.5
4384,Middle income,MIC,2039,2.5
4385,Middle income,MIC,2040,2.5
4386,Middle income,MIC,2041,2.5
4387,Middle income,MIC,2042,2.5
4388,Middle income,MIC,2043,2.5
4389,Middle income,MIC,2044,2.5
4390,Middle income,MIC,2045,2.5
4391,Middle income,MIC,2046,2.5
4392,Middle income,MIC,2047,2.5
4393,Middle income,MIC,2048,2.5
4394,Middle income,MIC,2049,2.5
4395,Middle income,MIC,2050,2.5
4396,North Macedonia,MKD,2023,2.5
4397,North Macedonia,MKD,2024,2.5
4398,North Macedonia,MKD,2025,2.5
4399,North Macedonia,MKD,2026,2.5
4400,North Macedonia,MKD,2027,2.5
4401,North Macedonia,MKD,2028,2.5
4402,North Macedonia,MKD,2029,2.5
4403,North Macedonia,MKD,2030,2.5
4404,North Macedonia,MKD,2031,2.5
4405,North Macedonia,MKD,2032,2.5
4406,North Macedonia,MKD,2033,2.5
4407,North Macedonia,MKD,2034,2.5
4408,North Macedonia,MKD,2035,2.5
4409,North Macedonia,MKD,2036,2.5
4410,North Macedonia,MKD,2037,2.5
4411,North Macedonia,MKD,2038,2.5
4412,North Macedonia,MKD,2039,2.5
4413,North Macedonia,MKD,2040,2.5
4414,North Macedonia,MKD,2041,2.5
4415,North Macedonia,MKD,2042,2.5
4416,North Macedonia,MKD,2043,2.5
4417,North Macedonia,MKD,2044,2.5
4418,North Macedonia,MKD,2045,2.5
4419,North Macedonia,MKD,2046,2.5
4420,North Macedonia,MKD,2047,2.5
4421,North Macedonia,MKD,2048,2.5
4422,North Macedonia,MKD,2049,2.5
4423,North Macedonia,MKD,2050,2.5
4424,Mali,MLI,2023,2.5
4425,Mali,MLI,2024,2.5
4426,Mali,MLI,2025,2.5
4427,Mali,MLI,2026,2.5
4428,Mali,MLI,2027,2.5
4429,Mali,MLI,2028,2.5
4430,Mali,MLI,2029,2.5
4431,Mali,MLI,2030,2.5
4432,Mali,MLI,2031,2.5
4433,Mali,MLI,2032,2.5
4434,Mali,MLI,2033,2.5
4435,Mali,MLI,2034,2.5
4436,Mali,MLI,2035,2.5
4437,Mali,MLI,2036,2.5
4438,Mali,MLI,2037,2.5
4439,Mali,MLI,2038,2.5
4440,Mali,MLI,2039,2.5
4441,Mali,MLI,2040,2.5
4442,Mali,MLI,2041,2.5
4443,Mali,MLI,2042,2.5
4444,Mali,MLI,2043,2.5
4445,Mali,MLI,2044,2.5
4446,Mali,MLI,2045,2.5
4447,Mali,MLI,2046,2.5
4448,Mali,MLI,2047,2.5
4449,Mali,MLI,2048,2.5
4450,Mali,MLI,2049,2.5
4451,Mali,MLI,2050,2.5
4452,Malta,MLT,2023,2.5
4453,Malta,MLT,2024,2.5
4454,Malta,MLT,2025,2.5
4455,Malta,MLT,2026,2.5
4456,Malta,MLT,2027,2.5
4457,Malta,MLT,2028,2.5
4458,Malta,MLT,2029,2.5
4459,Malta,MLT,2030,2.5
4460,Malta,MLT,2031,2.5
4461,Malta,MLT,2032,2.5
4462,Malta,MLT,2033,2.5
4463,Malta,MLT,2034,2.5
4464,Malta,MLT,2035,2.5
4465,Malta,MLT,2036,2.5
4466,Malta,MLT,2037,2.5
4467,Malta,MLT,2038,2.5
4468,Malta,MLT,2039,2.5
4469,Malta,MLT,2040,2.5
4470,Malta,MLT,2041,2.5
4471,Malta,MLT,2042,2.5
4472,Malta,MLT,2043,2.5
4473,Malta,MLT,2044,2.5
4474,Malta,MLT,2045,2.5
4475,Malta,MLT,2046,2.5
4476,Malta,MLT,2047,2.5
4477,Malta,MLT,2048,2.5
4478,Malta,MLT,2049,2.5
4479,Malta,MLT,2050,2.5
4480,Myanmar,MMR,2023,2.5
4481,Myanmar,MMR,2024,2.5
4482,Myanmar,MMR,2025,2.5
4483,Myanmar,MMR,2026,2.5
4484,Myanmar,MMR,2027,2.5
4485,Myanmar,MMR,2028,2.5
4486,Myanmar,MMR,2029,2.5
4487,Myanmar,MMR,2030,2.5
4488,Myanmar,MMR,2031,2.5
4489,Myanmar,MMR,2032,2.5
4490,Myanmar,MMR,2033,2.5
4491,Myanmar,MMR,2034,2.5
4492,Myanmar,MMR,2035,2.5
4493,Myanmar,MMR,2036,2.5
4494,Myanmar,MMR,2037,2.5
4495,Myanmar,MMR,2038,2.5
4496,Myanmar,MMR,2039,2.5
4497,Myanmar,MMR,2040,2.5
4498,Myanmar,MMR,2041,2.5
4499,Myanmar,MMR,2042,2.5
4500,Myanmar,MMR,2043,2.5
4501,Myanmar,MMR,2044,2.5
4502,Myanmar,MMR,2045,2.5
4503,Myanmar,MMR,2046,2.5
4504,Myanmar,MMR,2047,2.5
4505,Myanmar,MMR,2048,2.5
4506,Myanmar,MMR,2049,2.5
4507,Myanmar,MMR,2050,2.5
4508,Middle East & North Africa (excluding high income),MNA,2023,2.5
4509,Middle East & North Africa (excluding high income),MNA,2024,2.5
4510,Middle East & North Africa (excluding high income),MNA,2025,2.5
4511,Middle East & North Africa (excluding high income),MNA,2026,2.5
4512,Middle East & North Africa (excluding high income),MNA,2027,2.5
4513,Middle East & North Africa (excluding high income),MNA,2028,2.5
4514,Middle East & North Africa (excluding high income),MNA,2029,2.5
4515,Middle East & North Africa (excluding high income),MNA,2030,2.5
4516,Middle East & North Africa (excluding high income),MNA,2031,2.5
4517,Middle East & North Africa (excluding high income),MNA,2032,2.5
4518,Middle East & North Africa (excluding high income),MNA,2033,2.5
4519,Middle East & North Africa (excluding high income),MNA,2034,2.5
4520,Middle East & North Africa (excluding high income),MNA,2035,2.5
4521,Middle East & North Africa (excluding high income),MNA,2036,2.5
4522,Middle East & North Africa (excluding high income),MNA,2037,2.5
4523,Middle East & North Africa (excluding high income),MNA,2038,2.5
4524,Middle East & North Africa (excluding high income),MNA,2039,2.5
4525,Middle East & North Africa (excluding high income),MNA,2040,2.5
4526,Middle East & North Africa (excluding high income),MNA,2041,2.5
4527,Middle East & North Africa (excluding high income),MNA,2042,2.5
4528,Middle East & North Africa (excluding high income),MNA,2043,2.5
4529,Middle East & North Africa (excluding high income),MNA,2044,2.5
4530,Middle East & North Africa (excluding high income),MNA,2045,2.5
4531,Middle East & North Africa (excluding high income),MNA,2046,2.5
4532,Middle East & North Africa (excluding high income),MNA,2047,2.5
4533,Middle East & North Africa (excluding high income),MNA,2048,2.5
4534,Middle East & North Africa (excluding high income),MNA,2049,2.5
4535,Middle East & North Africa (excluding high income),MNA,2050,2.5
4536,Montenegro,MNE,2023,2.5
4537,Montenegro,MNE,2024,2.5
4538,Montenegro,MNE,2025,2.5
4539,Montenegro,MNE,2026,2.5
4540,Montenegro,MNE,2027,2.5
4541,Montenegro,MNE,2028,2.5
4542,Montenegro,MNE,2029,2.5
4543,Montenegro,MNE,2030,2.5
4544,Montenegro,MNE,2031,2.5
4545,Montenegro,MNE,2032,2.5
4546,Montenegro,MNE,2033,2.5
4547,Montenegro,MNE,2034,2.5
4548,Montenegro,MNE,2035,2.5
4549,Montenegro,MNE,2036,2.5
4550,Montenegro,MNE,2037,2.5
4551,Montenegro,MNE,2038,2.5
4552,Montenegro,MNE,2039,2.5
4553,Montenegro,MNE,2040,2.5
4554,Montenegro,MNE,2041,2.5
4555,Montenegro,MNE,2042,2.5
4556,Montenegro,MNE,2043,2.5
4557,Montenegro,MNE,2044,2.5
4558,Montenegro,MNE,2045,2.5
4559,Montenegro,MNE,2046,2.5
4560,Montenegro,MNE,2047,2.5
4561,Montenegro,MNE,2048,2.5
4562,Montenegro,MNE,2049,2.5
4563,Montenegro,MNE,2050,2.5
4564,Mongolia,MNG,2023,2.5
4565,Mongolia,MNG,2024,2.5
4566,Mongolia,MNG,2025,2.5
4567,Mongolia,MNG,2026,2.5
4568,Mongolia,MNG,2027,2.5
4569,Mongolia,MNG,2028,2.5
4570,Mongolia,MNG,2029,2.5
4571,Mongolia,MNG,2030,2.5
4572,Mongolia,MNG,2031,2.5
4573,Mongolia,MNG,2032,2.5
4574,Mongolia,MNG,2033,2.5
4575,Mongolia,MNG,2034,2.5
4576,Mongolia,MNG,2035,2.5
4577,Mongolia,MNG,2036,2.5
4578,Mongolia,MNG,2037,2.5
4579,Mongolia,MNG,2038,2.5
4580,Mongolia,MNG,2039,2.5
4581,Mongolia,MNG,2040,2.5
4582,Mongolia,MNG,2041,2.5
4583,Mongolia,MNG,2042,2.5
4584,Mongolia,MNG,2043,2.5
4585,Mongolia,MNG,2044,2.5
4586,Mongolia,MNG,2045,2.5
4587,Mongolia,MNG,2046,2.5
4588,Mongolia,MNG,2047,2.5
4589,Mongolia,MNG,2048,2.5
4590,Mongolia,MNG,2049,2.5
4591,Mongolia,MNG,2050,2.5
4592,Northern Mariana Islands,MNP,2023,2.5
4593,Northern Mariana Islands,MNP,2024,2.5
4594,Northern Mariana Islands,MNP,2025,2.5
4595,Northern Mariana Islands,MNP,2026,2.5
4596,Northern Mariana Islands,MNP,2027,2.5
4597,Northern Mariana Islands,MNP,2028,2.5
4598,Northern Mariana Islands,MNP,2029,2.5
4599,Northern Mariana Islands,MNP,2030,2.5
4600,Northern Mariana Islands,MNP,2031,2.5
4601,Northern Mariana Islands,MNP,2032,2.5
4602,Northern Mariana Islands,MNP,2033,2.5
4603,Northern Mariana Islands,MNP,2034,2.5
4604,Northern Mariana Islands,MNP,2035,2.5
4605,Northern Mariana Islands,MNP,2036,2.5
4606,Northern Mariana Islands,MNP,2037,2.5
4607,Northern Mariana Islands,MNP,2038,2.5
4608,Northern Mariana Islands,MNP,2039,2.5
4609,Northern Mariana Islands,MNP,2040,2.5
4610,Northern Mariana Islands,MNP,2041,2.5
4611,Northern Mariana Islands,MNP,2042,2.5
4612,Northern Mariana Islands,MNP,2043,2.5
4613,Northern Mariana Islands,MNP,2044,2.5
4614,Northern Mariana Islands,MNP,2045,2.5
4615,Northern Mariana Islands,MNP,2046,2.5
4616,Northern Mariana Islands,MNP,2047,2.5
4617,Northern Mariana Islands,MNP,2048,2.5
4618,Northern Mariana Islands,MNP,2049,2.5
4619,Northern Mariana Islands,MNP,2050,2.5
4620,Mozambique,MOZ,2023,2.5
4621,Mozambique,MOZ,2024,2.5
4622,Mozambique,MOZ,2025,2.5
4623,Mozambique,MOZ,2026,2.5
4624,Mozambique,MOZ,2027,2.5
4625,Mozambique,MOZ,2028,2.5
4626,Mozambique,MOZ,2029,2.5
4627,Mozambique,MOZ,2030,2.5
4628,Mozambique,MOZ,2031,2.5
4629,Mozambique,MOZ,2032,2.5
4630,Mozambique,MOZ,2033,2.5
4631,Mozambique,MOZ,2034,2.5
4632,Mozambique,MOZ,2035,2.5
4633,Mozambique,MOZ,2036,2.5
4634,Mozambique,MOZ,2037,2.5
4635,Mozambique,MOZ,2038,2.5
4636,Mozambique,MOZ,2039,2.5
4637,Mozambique,MOZ,2040,2.5
4638,Mozambique,MOZ,2041,2.5
4639,Mozambique,MOZ,2042,2.5
4640,Mozambique,MOZ,2043,2.5
4641,Mozambique,MOZ,2044,2.5
4642,Mozambique,MOZ,2045,2.5
4643,Mozambique,MOZ,2046,2.5
4644,Mozambique,MOZ,2047,2.5
4645,Mozambique,MOZ,2048,2.5
4646,Mozambique,MOZ,2049,2.5
4647,Mozambique,MOZ,2050,2.5
4648,Mauritania,MRT,2023,2.5
4649,Mauritania,MRT,2024,2.5
4650,Mauritania,MRT,2025,2.5
4651,Mauritania,MRT,2026,2.5
4652,Mauritania,MRT,2027,2.5
4653,Mauritania,MRT,2028,2.5
4654,Mauritania,MRT,2029,2.5
4655,Mauritania,MRT,2030,2.5
4656,Mauritania,MRT,2031,2.5
4657,Mauritania,MRT,2032,2.5
4658,Mauritania,MRT,2033,2.5
4659,Mauritania,MRT,2034,2.5
4660,Mauritania,MRT,2035,2.5
4661,Mauritania,MRT,2036,2.5
4662,Mauritania,MRT,2037,2.5
4663,Mauritania,MRT,2038,2.5
4664,Mauritania,MRT,2039,2.5
4665,Mauritania,MRT,2040,2.5
4666,Mauritania,MRT,2041,2.5
4667,Mauritania,MRT,2042,2.5
4668,Mauritania,MRT,2043,2.5
4669,Mauritania,MRT,2044,2.5
4670,Mauritania,MRT,2045,2.5
4671,Mauritania,MRT,2046,2.5
4672,Mauritania,MRT,2047,2.5
4673,Mauritania,MRT,2048,2.5
4674,Mauritania,MRT,2049,2.5
4675,Mauritania,MRT,2050,2.5
4676,Mauritius,MUS,2023,2.5
4677,Mauritius,MUS,2024,2.5
4678,Mauritius,MUS,2025,2.5
4679,Mauritius,MUS,2026,2.5
4680,Mauritius,MUS,2027,2.5
4681,Mauritius,MUS,2028,2.5
4682,Mauritius,MUS,2029,2.5
4683,Mauritius,MUS,2030,2.5
4684,Mauritius,MUS,2031,2.5
4685,Mauritius,MUS,2032,2.5
4686,Mauritius,MUS,2033,2.5
4687,Mauritius,MUS,2034,2.5
4688,Mauritius,MUS,2035,2.5
4689,Mauritius,MUS,2036,2.5
4690,Mauritius,MUS,2037,2.5
4691,Mauritius,MUS,2038,2.5
4692,Mauritius,MUS,2039,2.5
4693,Mauritius,MUS,2040,2.5
4694,Mauritius,MUS,2041,2.5
4695,Mauritius,MUS,2042,2.5
4696,Mauritius,MUS,2043,2.5
4697,Mauritius,MUS,2044,2.5
4698,Mauritius,MUS,2045,2.5
4699,Mauritius,MUS,2046,2.5
4700,Mauritius,MUS,2047,2.5
4701,Mauritius,MUS,2048,2.5
4702,Mauritius,MUS,2049,2.5
4703,Mauritius,MUS,2050,2.5
4704,Malawi,MWI,2023,2.5
4705,Malawi,MWI,2024,2.5
4706,Malawi,MWI,2025,2.5
4707,Malawi,MWI,2026,2.5
4708,Malawi,MWI,2027,2.5
4709,Malawi,MWI,2028,2.5
4710,Malawi,MWI,2029,2.5
4711,Malawi,MWI,2030,2.5
4712,Malawi,MWI,2031,2.5
4713,Malawi,MWI,2032,2.5
4714,Malawi,MWI,2033,2.5
4715,Malawi,MWI,2034,2.5
4716,Malawi,MWI,2035,2.5
4717,Malawi,MWI,2036,2.5
4718,Malawi,MWI,2037,2.5
4719,Malawi,MWI,2038,2.5
4720,Malawi,MWI,2039,2.5
4721,Malawi,MWI,2040,2.5
4722,Malawi,MWI,2041,2.5
4723,Malawi,MWI,2042,2.5
4724,Malawi,MWI,2043,2.5
4725,Malawi,MWI,2044,2.5
4726,Malawi,MWI,2045,2.5
4727,Malawi,MWI,2046,2.5
4728,Malawi,MWI,2047,2.5
4729,Malawi,MWI,2048,2.5
4730,Malawi,MWI,2049,2.5
4731,Malawi,MWI,2050,2.5
4732,Malaysia,MYS,2023,2.5
4733,Malaysia,MYS,2024,2.5
4734,Malaysia,MYS,2025,2.5
4735,Malaysia,MYS,2026,2.5
4736,Malaysia,MYS,2027,2.5
4737,Malaysia,MYS,2028,2.5
4738,Malaysia,MYS,2029,2.5
4739,Malaysia,MYS,2030,2.5
4740,Malaysia,MYS,2031,2.5
4741,Malaysia,MYS,2032,2.5
4742,Malaysia,MYS,2033,2.5
4743,Malaysia,MYS,2034,2.5
4744,Malaysia,MYS,2035,2.5
4745,Malaysia,MYS,2036,2.5
4746,Malaysia,MYS,2037,2.5
4747,Malaysia,MYS,2038,2.5
4748,Malaysia,MYS,2039,2.5
4749,Malaysia,MYS,2040,2.5
4750,Malaysia,MYS,2041,2.5
4751,Malaysia,MYS,2042,2.5
4752,Malaysia,MYS,2043,2.5
4753,Malaysia,MYS,2044,2.5
4754,Malaysia,MYS,2045,2.5
4755,Malaysia,MYS,2046,2.5
4756,Malaysia,MYS,2047,2.5
4757,Malaysia,MYS,2048,2.5
4758,Malaysia,MYS,2049,2.5
4759,Malaysia,MYS,2050,2.5
4760,North America,NAC,2023,2.5
4761,North America,NAC,2024,2.5
4762,North America,NAC,2025,2.5
4763,North America,NAC,2026,2.5
4764,North America,NAC,2027,2.5
4765,North America,NAC,2028,2.5
4766,North America,NAC,2029,2.5
4767,North America,NAC,2030,2.5
4768,North America,NAC,2031,2.5
4769,North America,NAC,2032,2.5
4770,North America,NAC,2033,2.5
4771,North America,NAC,2034,2.5
4772,North America,NAC,2035,2.5
4773,North America,NAC,2036,2.5
4774,North America,NAC,2037,2.5
4775,North America,NAC,2038,2.5
4776,North America,NAC,2039,2.5
4777,North America,NAC,2040,2.5
4778,North America,NAC,2041,2.5
4779,North America,NAC,2042,2.5
4780,North America,NAC,2043,2.5
4781,North America,NAC,2044,2.5
4782,North America,NAC,2045,2.5
4783,North America,NAC,2046,2.5
4784,North America,NAC,2047,2.5
4785,North America,NAC,2048,2.5
4786,North America,NAC,2049,2.5
4787,North America,NAC,2050,2.5
4788,Namibia,NAM,2023,2.5
4789,Namibia,NAM,2024,2.5
4790,Namibia,NAM,2025,2.5
4791,Namibia,NAM,2026,2.5
4792,Namibia,NAM,2027,2.5
4793,Namibia,NAM,2028,2.5
4794,Namibia,NAM,2029,2.5
4795,Namibia,NAM,2030,2.5
4796,Namibia,NAM,2031,2.5
4797,Namibia,NAM,2032,2.5
4798,Namibia,NAM,2033,2.5
4799,Namibia,NAM,2034,2.5
4800,Namibia,NAM,2035,2.5
4801,Namibia,NAM,2036,2.5
4802,Namibia,NAM,2037,2.5
4803,Namibia,NAM,2038,2.5
4804,Namibia,NAM,2039,2.5
4805,Namibia,NAM,2040,2.5
4806,Namibia,NAM,2041,2.5
4807,Namibia,NAM,2042,2.5
4808,Namibia,NAM,2043,2.5
4809,Namibia,NAM,2044,2.5
4810,Namibia,NAM,2045,2.5
4811,Namibia,NAM,2046,2.5
4812,Namibia,NAM,2047,2.5
4813,Namibia,NAM,2048,2.5
4814,Namibia,NAM,2049,2.5
4815,Namibia,NAM,2050,2.5
4816,New Caledonia,NCL,2023,2.5
4817,New Caledonia,NCL,2024,2.5
4818,New Caledonia,NCL,2025,2.5
4819,New Caledonia,NCL,2026,2.5
4820,New Caledonia,NCL,2027,2.5
4821,New Caledonia,NCL,2028,2.5
4822,New Caledonia,NCL,2029,2.5
4823,New Caledonia,NCL,2030,2.5
4824,New Caledonia,NCL,2031,2.5
4825,New Caledonia,NCL,2032,2.5
4826,New Caledonia,NCL,2033,2.5
4827,New Caledonia,NCL,2034,2.5
4828,New Caledonia,NCL,2035,2.5
4829,New Caledonia,NCL,2036,2.5
4830,New Caledonia,NCL,2037,2.5
4831,New Caledonia,NCL,2038,2.5
4832,New Caledonia,NCL,2039,2.5
4833,New Caledonia,NCL,2040,2.5
4834,New Caledonia,NCL,2041,2.5
4835,New Caledonia,NCL,2042,2.5
4836,New Caledonia,NCL,2043,2.5
4837,New Caledonia,NCL,2044,2.5
4838,New Caledonia,NCL,2045,2.5
4839,New Caledonia,NCL,2046,2.5
4840,New Caledonia,NCL,2047,2.5
4841,New Caledonia,NCL,2048,2.5
4842,New Caledonia,NCL,2049,2.5
4843,New Caledonia,NCL,2050,2.5
4844,Niger,NER,2023,2.5
4845,Niger,NER,2024,2.5
4846,Niger,NER,2025,2.5
4847,Niger,NER,2026,2.5
4848,Niger,NER,2027,2.5
4849,Niger,NER,2028,2.5
4850,Niger,NER,2029,2.5
4851,Niger,NER,2030,2.5
4852,Niger,NER,2031,2.5
4853,Niger,NER,2032,2.5
4854,Niger,NER,2033,2.5
4855,Niger,NER,2034,2.5
4856,Niger,NER,2035,2.5
4857,Niger,NER,2036,2.5
4858,Niger,NER,2037,2.5
4859,Niger,NER,2038,2.5
4860,Niger,NER,2039,2.5
4861,Niger,NER,2040,2.5
4862,Niger,NER,2041,2.5
4863,Niger,NER,2042,2.5
4864,Niger,NER,2043,2.5
4865,Niger,NER,2044,2.5
4866,Niger,NER,2045,2.5
4867,Niger,NER,2046,2.5
4868,Niger,NER,2047,2.5
4869,Niger,NER,2048,2.5
4870,Niger,NER,2049,2.5
4871,Niger,NER,2050,2.5
4872,Nigeria,NGA,2023,2.5
4873,Nigeria,NGA,2024,2.5
4874,Nigeria,NGA,2025,2.5
4875,Nigeria,NGA,2026,2.5
4876,Nigeria,NGA,2027,2.5
4877,Nigeria,NGA,2028,2.5
4878,Nigeria,NGA,2029,2.5
4879,Nigeria,NGA,2030,2.5
4880,Nigeria,NGA,2031,2.5
4881,Nigeria,NGA,2032,2.5
4882,Nigeria,NGA,2033,2.5
4883,Nigeria,NGA,2034,2.5
4884,Nigeria,NGA,2035,2.5
4885,Nigeria,NGA,2036,2.5
4886,Nigeria,NGA,2037,2.5
4887,Nigeria,NGA,2038,2.5
4888,Nigeria,NGA,2039,2.5
4889,Nigeria,NGA,2040,2.5
4890,Nigeria,NGA,2041,2.5
4891,Nigeria,NGA,2042,2.5
4892,Nigeria,NGA,2043,2.5
4893,Nigeria,NGA,2044,2.5
4894,Nigeria,NGA,2045,2.5
4895,Nigeria,NGA,2046,2.5
4896,Nigeria,NGA,2047,2.5
4897,Nigeria,NGA,2048,2.5
4898,Nigeria,NGA,2049,2.5
4899,Nigeria,NGA,2050,2.5
4900,Nicaragua,NIC,2023,2.5
4901,Nicaragua,NIC,2024,2.5
4902,Nicaragua,NIC,2025,2.5
4903,Nicaragua,NIC,2026,2.5
4904,Nicaragua,NIC,2027,2.5
4905,Nicaragua,NIC,2028,2.5
4906,Nicaragua,NIC,2029,2.5
4907,Nicaragua,NIC,2030,2.5
4908,Nicaragua,NIC,2031,2.5
4909,Nicaragua,NIC,2032,2.5
4910,Nicaragua,NIC,2033,2.5
4911,Nicaragua,NIC,2034,2.5
4912,Nicaragua,NIC,2035,2.5
4913,Nicaragua,NIC,2036,2.5
4914,Nicaragua,NIC,2037,2.5
4915,Nicaragua,NIC,2038,2.5
4916,Nicaragua,NIC,2039,2.5
4917,Nicaragua,NIC,2040,2.5
4918,Nicaragua,NIC,2041,2.5
4919,Nicaragua,NIC,2042,2.5
4920,Nicaragua,NIC,2043,2.5
4921,Nicaragua,NIC,2044,2.5
4922,Nicaragua,NIC,2045,2.5
4923,Nicaragua,NIC,2046,2.5
4924,Nicaragua,NIC,2047,2.5
4925,Nicaragua,NIC,2048,2.5
4926,Nicaragua,NIC,2049,2.5
4927,Nicaragua,NIC,2050,2.5
4928,Netherlands,NLD,2023,2.5
4929,Netherlands,NLD,2024,2.5
4930,Netherlands,NLD,2025,2.5
4931,Netherlands,NLD,2026,2.5
4932,Netherlands,NLD,2027,2.5
4933,Netherlands,NLD,2028,2.5
4934,Netherlands,NLD,2029,2.5
4935,Netherlands,NLD,2030,2.5
4936,Netherlands,NLD,2031,2.5
4937,Netherlands,NLD,2032,2.5
4938,Netherlands,NLD,2033,2.5
4939,Netherlands,NLD,2034,2.5
4940,Netherlands,NLD,2035,2.5
4941,Netherlands,NLD,2036,2.5
4942,Netherlands,NLD,2037,2.5
4943,Netherlands,NLD,2038,2.5
4944,Netherlands,NLD,2039,2.5
4945,Netherlands,NLD,2040,2.5
4946,Netherlands,NLD,2041,2.5
4947,Netherlands,NLD,2042,2.5
4948,Netherlands,NLD,2043,2.5
4949,Netherlands,NLD,2044,2.5
4950,Netherlands,NLD,2045,2.5
4951,Netherlands,NLD,2046,2.5
4952,Netherlands,NLD,2047,2.5
4953,Netherlands,NLD,2048,2.5
4954,Netherlands,NLD,2049,2.5
4955,Netherlands,NLD,2050,2.5
4956,Norway,NOR,2023,2.5
4957,Norway,NOR,2024,2.5
4958,Norway,NOR,2025,2.5
4959,Norway,NOR,2026,2.5
4960,Norway,NOR,2027,2.5
4961,Norway,NOR,2028,2.5
4962,Norway,NOR,2029,2.5
4963,Norway,NOR,2030,2.5
4964,Norway,NOR,2031,2.5
4965,Norway,NOR,2032,2.5
4966,Norway,NOR,2033,2.5
4967,Norway,NOR,2034,2.5
4968,Norway,NOR,2035,2.5
4969,Norway,NOR,2036,2.5
