,Nation,iso_code3,Year,fuelefficiency_trns_rail_freight_diesel_km_per_litre
4337,Mexico,MEX,2048,8.8
4338,Mexico,MEX,2049,8.8
4339,Mexico,MEX,2050,8.8
4340,Marshall Islands,MHL,2023,8.8
4341,Marshall Islands,MHL,2024,8.8
4342,Marshall Islands,MHL,2025,8.8
4343,Marshall Islands,MHL,2026,8.8
4344,Marshall Islands,MHL,2027,8.8
4345,Marshall Islands,MHL,2028,8.8
4346,Marshall Islands,MHL,2029,8.8
4347,Marshall Islands,MHL,2030,8.8
4348,Marshall Islands,MHL,2031,8.8
4349,Marshall Islands,MHL,2032,8.8
4350,Marshall Islands,MHL,2033,8.8
4351,Marshall Islands,MHL,2034,8.8
4352,Marshall Islands,MHL,2035,8.8
4353,Marshall Islands,MHL,2036,8.8
4354,Marshall Islands,MHL,2037,8.8
4355,Marshall Islands,MHL,2038,8.8
4356,Marshall Islands,MHL,2039,8.8
4357,Marshall Islands,MHL,2040,8.8
4358,Marshall Islands,MHL,2041,8.8
4359,Marshall Islands,MHL,2042,8.8
4360,Marshall Islands,MHL,2043,8.8
4361,Marshall Islands,MHL,2044,8.8
4362,Marshall Islands,MHL,2045,8.8
4363,Marshall Islands,MHL,2046,8.8
4364,Marshall Islands,MHL,2047,8.8
4365,Marshall Islands,MHL,2048,8.8
4366,Marshall Islands,MHL,2049,8.8
4367,Marshall Islands,MHL,2050,8.8
4368,Middle income,MIC,2023,8.8
4369,Middle income,MIC,2024,8.8
4370,Middle income,MIC,2025,8.8
4371,Middle income,MIC,2026,8.8
4372,Middle income,MIC,2027,8.8
4373,Middle income,MIC,2028,8.8
4374,Middle income,MIC,2029,8.8
4375,Middle income,MIC,2030,8.8
4376,Middle income,MIC,2031,8.8
4377,Middle income,MIC,2032,8.8
4378,Middle income,MIC,2033,8.8
4379,Middle income,MIC,2034,8.8
4380,Middle income,MIC,2035,8.8
4381,Middle income,MIC,2036,8.8
4382,Middle income,MIC,2037,8.8
4383,Middle income,MIC,2038,8.8
4384,Middle income,MIC,2039,8.8
4385,Middle income,MIC,2040,8.8
4386,Middle income,MIC,2041,8.8
4387,Middle income,MIC,2042,8.8
4388,Middle income,MIC,2043,8.8
4389,Middle income,MIC,2044,8.8
4390,Middle income,MIC,2045,8.8
4391,Middle income,MIC,2046,8.8
4392,Middle income,MIC,2047,8.8
4393,Middle income,MIC,2048,8.8
4394,Middle income,MIC,2049,8.8
4395,Middle income,MIC,2050,8.8
4396,North Macedonia,MKD,2023,8.8
4397,North Macedonia,MKD,2024,8.8
4398,North Macedonia,MKD,2025,8.8
4399,North Macedonia,MKD,2026,8.8
4400,North Macedonia,MKD,2027,8.8
4401,North Macedonia,MKD,2028,8.8
4402,North Macedonia,MKD,2029,8.8
4403,North Macedonia,MKD,2030,8.8
4404,North Macedonia,MKD,2031,8.8
4405,North Macedonia,MKD,2032,8.8
4406,North Macedonia,MKD,2033,8.8
4407,North Macedonia,MKD,2034,8.8
4408,North Macedonia,MKD,2035,8.8
4409,North Macedonia,MKD,2036,8.8
4410,North Macedonia,MKD,2037,8.8
4411,North Macedonia,MKD,2038,8.8
4412,North Macedonia,MKD,2039,8.8
4413,North Macedonia,MKD,2040,8.8
4414,North Macedonia,MKD,2041,8.8
4415,North Macedonia,MKD,2042,8.8
4416,North Macedonia,MKD,2043,8.8
4417,North Macedonia,MKD,2044,8.8
4418,North Macedonia,MKD,2045,8.8
4419,North Macedonia,MKD,2046,8.8
4420,North Macedonia,MKD,2047,8.8
4421,North Macedonia,MKD,2048,8.8
4422,North Macedonia,MKD,2049,8.8
4423,North Macedonia,MKD,2050,8.8
4424,Mali,MLI,2023,8.8
4425,Mali,MLI,2024,8.8
4426,Mali,MLI,2025,8.8
4427,Mali,MLI,2026,8.8
4428,Mali,MLI,2027,8.8
4429,Mali,MLI,2028,8.8
4430,Mali,MLI,2029,8.8
4431,Mali,MLI,2030,8.8
4432,Mali,MLI,2031,8.8
4433,Mali,MLI,2032,8.8
4434,Mali,MLI,2033,8.8
4435,Mali,MLI,2034,8.8
4436,Mali,MLI,2035,8.8
4437,Mali,MLI,2036,8.8
4438,Mali,MLI,2037,8.8
4439,Mali,MLI,2038,8.8
4440,Mali,MLI,2039,8.8
4441,Mali,MLI,2040,8.8
4442,Mali,MLI,2041,8.8
4443,Mali,MLI,2042,8.8
4444,Mali,MLI,2043,8.8
4445,Mali,MLI,2044,8.8
4446,Mali,MLI,2045,8.8
4447,Mali,MLI,2046,8.8
4448,Mali,MLI,2047,8.8
4449,Mali,MLI,2048,8.8
4450,Mali,MLI,2049,8.8
4451,Mali,MLI,2050,8.8
4452,Malta,MLT,2023,8.8
4453,Malta,MLT,2024,8.8
4454,Malta,MLT,2025,8.8
4455,Malta,MLT,2026,8.8
4456,Malta,MLT,2027,8.8
4457,Malta,MLT,2028,8.8
4458,Malta,MLT,2029,8.8
4459,Malta,MLT,2030,8.8
4460,Malta,MLT,2031,8.8
4461,Malta,MLT,2032,8.8
4462,Malta,MLT,2033,8.8
4463,Malta,MLT,2034,8.8
4464,Malta,MLT,2035,8.8
4465,Malta,MLT,2036,8.8
4466,Malta,MLT,2037,8.8
4467,Malta,MLT,2038,8.8
4468,Malta,MLT,2039,8.8
4469,Malta,MLT,2040,8.8
4470,Malta,MLT,2041,8.8
4471,Malta,MLT,2042,8.8
4472,Malta,MLT,2043,8.8
4473,Malta,MLT,2044,8.8
4474,Malta,MLT,2045,8.8
4475,Malta,MLT,2046,8.8
4476,Malta,MLT,2047,8.8
4477,Malta,MLT,2048,8.8
4478,Malta,MLT,2049,8.8
4479,Malta,MLT,2050,8.8
4480,Myanmar,MMR,2023,8.8
4481,Myanmar,MMR,2024,8.8
4482,Myanmar,MMR,2025,8.8
4483,Myanmar,MMR,2026,8.8
4484,Myanmar,MMR,2027,8.8
4485,Myanmar,MMR,2028,8.8
4486,Myanmar,MMR,2029,8.8
4487,Myanmar,MMR,2030,8.8
4488,Myanmar,MMR,2031,8.8
4489,Myanmar,MMR,2032,8.8
4490,Myanmar,MMR,2033,8.8
4491,Myanmar,MMR,2034,8.8
4492,Myanmar,MMR,2035,8.8
4493,Myanmar,MMR,2036,8.8
4494,Myanmar,MMR,2037,8.8
4495,Myanmar,MMR,2038,8.8
4496,Myanmar,MMR,2039,8.8
4497,Myanmar,MMR,2040,8.8
4498,Myanmar,MMR,2041,8.8
4499,Myanmar,MMR,2042,8.8
4500,Myanmar,MMR,2043,8.8
4501,Myanmar,MMR,2044,8.8
4502,Myanmar,MMR,2045,8.8
4503,Myanmar,MMR,2046,8.8
4504,Myanmar,MMR,2047,8.8
4505,Myanmar,MMR,2048,8.8
4506,Myanmar,MMR,2049,8.8
4507,Myanmar,MMR,2050,8.8
4508,Middle East & North Africa (excluding high income),MNA,2023,8.8
4509,Middle East & North Africa (excluding high income),MNA,2024,8.8
4510,Middle East & North Africa (excluding high income),MNA,2025,8.8
4511,Middle East & North Africa (excluding high income),MNA,2026,8.8
4512,Middle East & North Africa (excluding high income),MNA,2027,8.8
4513,Middle East & North Africa (excluding high income),MNA,2028,8.8
4514,Middle East & North Africa (excluding high income),MNA,2029,8.8
4515,Middle East & North Africa (excluding high income),MNA,2030,8.8
4516,Middle East & North Africa (excluding high income),MNA,2031,8.8
4517,Middle East & North Africa (excluding high income),MNA,2032,8.8
4518,Middle East & North Africa (excluding high income),MNA,2033,8.8
4519,Middle East & North Africa (excluding high income),MNA,2034,8.8
4520,Middle East & North Africa (excluding high income),MNA,2035,8.8
4521,Middle East & North Africa (excluding high income),MNA,2036,8.8
4522,Middle East & North Africa (excluding high income),MNA,2037,8.8
4523,Middle East & North Africa (excluding high income),MNA,2038,8.8
4524,Middle East & North Africa (excluding high income),MNA,2039,8.8
4525,Middle East & North Africa (excluding high income),MNA,2040,8.8
4526,Middle East & North Africa (excluding high income),MNA,2041,8.8
4527,Middle East & North Africa (excluding high income),MNA,2042,8.8
4528,Middle East & North Africa (excluding high income),MNA,2043,8.8
4529,Middle East & North Africa (excluding high income),MNA,2044,8.8
4530,Middle East & North Africa (excluding high income),MNA,2045,8.8
4531,Middle East & North Africa (excluding high income),MNA,2046,8.8
4532,Middle East & North Africa (excluding high income),MNA,2047,8.8
4533,Middle East & North Africa (excluding high income),MNA,2048,8.8
4534,Middle East & North Africa (excluding high income),MNA,2049,8.8
4535,Middle East & North Africa (excluding high income),MNA,2050,8.8
4536,Montenegro,MNE,2023,8.8
4537,Montenegro,MNE,2024,8.8
4538,Montenegro,MNE,2025,8.8
4539,Montenegro,MNE,2026,8.8
4540,Montenegro,MNE,2027,8.8
4541,Montenegro,MNE,2028,8.8
4542,Montenegro,MNE,2029,8.8
4543,Montenegro,MNE,2030,8.8
4544,Montenegro,MNE,2031,8.8
4545,Montenegro,MNE,2032,8.8
4546,Montenegro,MNE,2033,8.8
4547,Montenegro,MNE,2034,8.8
4548,Montenegro,MNE,2035,8.8
4549,Montenegro,MNE,2036,8.8
4550,Montenegro,MNE,2037,8.8
4551,Montenegro,MNE,2038,8.8
4552,Montenegro,MNE,2039,8.8
4553,Montenegro,MNE,2040,8.8
4554,Montenegro,MNE,2041,8.8
4555,Montenegro,MNE,2042,8.8
4556,Montenegro,MNE,2043,8.8
4557,Montenegro,MNE,2044,8.8
4558,Montenegro,MNE,2045,8.8
4559,Montenegro,MNE,2046,8.8
4560,Montenegro,MNE,2047,8.8
4561,Montenegro,MNE,2048,8.8
4562,Montenegro,MNE,2049,8.8
4563,Montenegro,MNE,2050,8.8
4564,Mongolia,MNG,2023,8.8
4565,Mongolia,MNG,2024,8.8
4566,Mongolia,MNG,2025,8.8
4567,Mongolia,MNG,2026,8.8
4568,Mongolia,MNG,2027,8.8
4569,Mongolia,MNG,2028,8.8
4570,Mongolia,MNG,2029,8.8
4571,Mongolia,MNG,2030,8.8
4572,Mongolia,MNG,2031,8.8
4573,Mongolia,MNG,2032,8.8
4574,Mongolia,MNG,2033,8.8
4575,Mongolia,MNG,2034,8.8
4576,Mongolia,MNG,2035,8.8
4577,Mongolia,MNG,2036,8.8
4578,Mongolia,MNG,2037,8.8
4579,Mongolia,MNG,2038,8.8
4580,Mongolia,MNG,2039,8.8
4581,Mongolia,MNG,2040,8.8
4582,Mongolia,MNG,2041,8.8
4583,Mongolia,MNG,2042,8.8
4584,Mongolia,MNG,2043,8.8
4585,Mongolia,MNG,2044,8.8
4586,Mongolia,MNG,2045,8.8
4587,Mongolia,MNG,2046,8.8
4588,Mongolia,MNG,2047,8.8
4589,Mongolia,MNG,2048,8.8
4590,Mongolia,MNG,2049,8.8
4591,Mongolia,MNG,2050,8.8
4592,Northern Mariana Islands,MNP,2023,8.8
4593,Northern Mariana Islands,MNP,2024,8.8
4594,Northern Mariana Islands,MNP,2025,8.8
4595,Northern Mariana Islands,MNP,2026,8.8
4596,Northern Mariana Islands,MNP,2027,8.8
4597,Northern Mariana Islands,MNP,2028,8.8
4598,Northern Mariana Islands,MNP,2029,8.8
4599,Northern Mariana Islands,MNP,2030,8.8
4600,Northern Mariana Islands,MNP,2031,8.8
4601,Northern Mariana Islands,MNP,2032,8.8
4602,Northern Mariana Islands,MNP,2033,8.8
4603,Northern Mariana Islands,MNP,2034,8.8
4604,Northern Mariana Islands,MNP,2035,8.8
4605,Northern Mariana Islands,MNP,2036,8.8
4606,Northern Mariana Islands,MNP,2037,8.8
4607,Northern Mariana Islands,MNP,2038,8.8
4608,Northern Mariana Islands,MNP,2039,8.8
4609,Northern Mariana Islands,MNP,2040,8.8
4610,Northern Mariana Islands,MNP,2041,8.8
4611,Northern Mariana Islands,MNP,2042,8.8
4612,Northern Mariana Islands,MNP,2043,8.8
4613,Northern Mariana Islands,MNP,2044,8.8
4614,Northern Mariana Islands,MNP,2045,8.8
4615,Northern Mariana Islands,MNP,2046,8.8
4616,Northern Mariana Islands,MNP,2047,8.8
4617,Northern Mariana Islands,MNP,2048,8.8
4618,Northern Mariana Islands,MNP,2049,8.8
4619,Northern Mariana Islands,MNP,2050,8.8
4620,Mozambique,MOZ,2023,8.8
4621,Mozambique,MOZ,2024,8.8
4622,Mozambique,MOZ,2025,8.8
4623,Mozambique,MOZ,2026,8.8
4624,Mozambique,MOZ,2027,8.8
4625,Mozambique,MOZ,2028,8.8
4626,Mozambique,MOZ,2029,8.8
4627,Mozambique,MOZ,2030,8.8
4628,Mozambique,MOZ,2031,8.8
4629,Mozambique,MOZ,2032,8.8
4630,Mozambique,MOZ,2033,8.8
4631,Mozambique,MOZ,2034,8.8
4632,Mozambique,MOZ,2035,8.8
4633,Mozambique,MOZ,2036,8.8
4634,Mozambique,MOZ,2037,8.8
4635,Mozambique,MOZ,2038,8.8
4636,Mozambique,MOZ,2039,8.8
4637,Mozambique,MOZ,2040,8.8
4638,Mozambique,MOZ,2041,8.8
4639,Mozambique,MOZ,2042,8.8
4640,Mozambique,MOZ,2043,8.8
4641,Mozambique,MOZ,2044,8.8
4642,Mozambique,MOZ,2045,8.8
4643,Mozambique,MOZ,2046,8.8
4644,Mozambique,MOZ,2047,8.8
4645,Mozambique,MOZ,2048,8.8
4646,Mozambique,MOZ,2049,8.8
4647,Mozambique,MOZ,2050,8.8
4648,Mauritania,MRT,2023,8.8
4649,Mauritania,MRT,2024,8.8
4650,Mauritania,MRT,2025,8.8
4651,Mauritania,MRT,2026,8.8
4652,Mauritania,MRT,2027,8.8
4653,Mauritania,MRT,2028,8.8
4654,Mauritania,MRT,2029,8.8
4655,Mauritania,MRT,2030,8.8
4656,Mauritania,MRT,2031,8.8
4657,Mauritania,MRT,2032,8.8
4658,Mauritania,MRT,2033,8.8
4659,Mauritania,MRT,2034,8.8
4660,Mauritania,MRT,2035,8.8
4661,Mauritania,MRT,2036,8.8
4662,Mauritania,MRT,2037,8.8
4663,Mauritania,MRT,2038,8.8
4664,Mauritania,MRT,2039,8.8
4665,Mauritania,MRT,2040,8.8
4666,Mauritania,MRT,2041,8.8
4667,Mauritania,MRT,2042,8.8
4668,Mauritania,MRT,2043,8.8
4669,Mauritania,MRT,2044,8.8
4670,Mauritania,MRT,2045,8.8
4671,Mauritania,MRT,2046,8.8
4672,Mauritania,MRT,2047,8.8
4673,Mauritania,MRT,2048,8.8
4674,Mauritania,MRT,2049,8.8
4675,Mauritania,MRT,2050,8.8
4676,Mauritius,MUS,2023,8.8
4677,Mauritius,MUS,2024,8.8
4678,Mauritius,MUS,2025,8.8
4679,Mauritius,MUS,2026,8.8
4680,Mauritius,MUS,2027,8.8
4681,Mauritius,MUS,2028,8.8
4682,Mauritius,MUS,2029,8.8
4683,Mauritius,MUS,2030,8.8
4684,Mauritius,MUS,2031,8.8
4685,Mauritius,MUS,2032,8.8
4686,Mauritius,MUS,2033,8.8
4687,Mauritius,MUS,2034,8.8
4688,Mauritius,MUS,2035,8.8
4689,Mauritius,MUS,2036,8.8
4690,Mauritius,MUS,2037,8.8
4691,Mauritius,MUS,2038,8.8
4692,Mauritius,MUS,2039,8.8
4693,Mauritius,MUS,2040,8.8
4694,Mauritius,MUS,2041,8.8
4695,Mauritius,MUS,2042,8.8
4696,Mauritius,MUS,2043,8.8
4697,Mauritius,MUS,2044,8.8
4698,Mauritius,MUS,2045,8.8
4699,Mauritius,MUS,2046,8.8
4700,Mauritius,MUS,2047,8.8
4701,Mauritius,MUS,2048,8.8
4702,Mauritius,MUS,2049,8.8
4703,Mauritius,MUS,2050,8.8
4704,Malawi,MWI,2023,8.8
4705,Malawi,MWI,2024,8.8
4706,Malawi,MWI,2025,8.8
4707,Malawi,MWI,2026,8.8
4708,Malawi,MWI,2027,8.8
4709,Malawi,MWI,2028,8.8
4710,Malawi,MWI,2029,8.8
4711,Malawi,MWI,2030,8.8
4712,Malawi,MWI,2031,8.8
4713,Malawi,MWI,2032,8.8
4714,Malawi,MWI,2033,8.8
4715,Malawi,MWI,2034,8.8
4716,Malawi,MWI,2035,8.8
4717,Malawi,MWI,2036,8.8
4718,Malawi,MWI,2037,8.8
4719,Malawi,MWI,2038,8.8
4720,Malawi,MWI,2039,8.8
4721,Malawi,MWI,2040,8.8
4722,Malawi,MWI,2041,8.8
4723,Malawi,MWI,2042,8.8
4724,Malawi,MWI,2043,8.8
4725,Malawi,MWI,2044,8.8
4726,Malawi,MWI,2045,8.8
4727,Malawi,MWI,2046,8.8
4728,Malawi,MWI,2047,8.8
4729,Malawi,MWI,2048,8.8
4730,Malawi,MWI,2049,8.8
4731,Malawi,MWI,2050,8.8
4732,Malaysia,MYS,2023,8.8
4733,Malaysia,MYS,2024,8.8
4734,Malaysia,MYS,2025,8.8
4735,Malaysia,MYS,2026,8.8
4736,Malaysia,MYS,2027,8.8
4737,Malaysia,MYS,2028,8.8
4738,Malaysia,MYS,2029,8.8
4739,Malaysia,MYS,2030,8.8
4740,Malaysia,MYS,2031,8.8
4741,Malaysia,MYS,2032,8.8
4742,Malaysia,MYS,2033,8.8
4743,Malaysia,MYS,2034,8.8
4744,Malaysia,MYS,2035,8.8
4745,Malaysia,MYS,2036,8.8
4746,Malaysia,MYS,2037,8.8
4747,Malaysia,MYS,2038,8.8
4748,Malaysia,MYS,2039,8.8
4749,Malaysia,MYS,2040,8.8
4750,Malaysia,MYS,2041,8.8
4751,Malaysia,MYS,2042,8.8
4752,Malaysia,MYS,2043,8.8
4753,Malaysia,MYS,2044,8.8
4754,Malaysia,MYS,2045,8.8
4755,Malaysia,MYS,2046,8.8
4756,Malaysia,MYS,2047,8.8
4757,Malaysia,MYS,2048,8.8
4758,Malaysia,MYS,2049,8.8
4759,Malaysia,MYS,2050,8.8
4760,North America,NAC,2023,8.8
4761,North America,NAC,2024,8.8
4762,North America,NAC,2025,8.8
4763,North America,NAC,2026,8.8
4764,North America,NAC,2027,8.8
4765,North America,NAC,2028,8.8
4766,North America,NAC,2029,8.8
4767,North America,NAC,2030,8.8
4768,North America,NAC,2031,8.8
4769,North America,NAC,2032,8.8
4770,North America,NAC,2033,8.8
4771,North America,NAC,2034,8.8
4772,North America,NAC,2035,8.8
4773,North America,NAC,2036,8.8
4774,North America,NAC,2037,8.8
4775,North America,NAC,2038,8.8
4776,North America,NAC,2039,8.8
4777,North America,NAC,2040,8.8
4778,North America,NAC,2041,8.8
4779,North America,NAC,2042,8.8
4780,North America,NAC,2043,8.8
4781,North America,NAC,2044,8.8
4782,North America,NAC,2045,8.8
4783,North America,NAC,2046,8.8
4784,North America,NAC,2047,8.8
4785,North America,NAC,2048,8.8
4786,North America,NAC,2049,8.8
4787,North America,NAC,2050,8.8
4788,Namibia,NAM,2023,8.8
4789,Namibia,NAM,2024,8.8
4790,Namibia,NAM,2025,8.8
4791,Namibia,NAM,2026,8.8
4792,Namibia,NAM,2027,8.8
4793,Namibia,NAM,2028,8.8
4794,Namibia,NAM,2029,8.8
4795,Namibia,NAM,2030,8.8
4796,Namibia,NAM,2031,8.8
4797,Namibia,NAM,2032,8.8
4798,Namibia,NAM,2033,8.8
4799,Namibia,NAM,2034,8.8
4800,Namibia,NAM,2035,8.8
4801,Namibia,NAM,2036,8.8
4802,Namibia,NAM,2037,8.8
4803,Namibia,NAM,2038,8.8
4804,Namibia,NAM,2039,8.8
4805,Namibia,NAM,2040,8.8
4806,Namibia,NAM,2041,8.8
4807,Namibia,NAM,2042,8.8
4808,Namibia,NAM,2043,8.8
4809,Namibia,NAM,2044,8.8
4810,Namibia,NAM,2045,8.8
4811,Namibia,NAM,2046,8.8
4812,Namibia,NAM,2047,8.8
4813,Namibia,NAM,2048,8.8
4814,Namibia,NAM,2049,8.8
4815,Namibia,NAM,2050,8.8
4816,New Caledonia,NCL,2023,8.8
4817,New Caledonia,NCL,2024,8.8
4818,New Caledonia,NCL,2025,8.8
4819,New Caledonia,NCL,2026,8.8
4820,New Caledonia,NCL,2027,8.8
4821,New Caledonia,NCL,2028,8.8
4822,New Caledonia,NCL,2029,8.8
4823,New Caledonia,NCL,2030,8.8
4824,New Caledonia,NCL,2031,8.8
4825,New Caledonia,NCL,2032,8.8
4826,New Caledonia,NCL,2033,8.8
4827,New Caledonia,NCL,2034,8.8
4828,New Caledonia,NCL,2035,8.8
4829,New Caledonia,NCL,2036,8.8
4830,New Caledonia,NCL,2037,8.8
4831,New Caledonia,NCL,2038,8.8
4832,New Caledonia,NCL,2039,8.8
4833,New Caledonia,NCL,2040,8.8
4834,New Caledonia,NCL,2041,8.8
4835,New Caledonia,NCL,2042,8.8
4836,New Caledonia,NCL,2043,8.8
4837,New Caledonia,NCL,2044,8.8
4838,New Caledonia,NCL,2045,8.8
4839,New Caledonia,NCL,2046,8.8
4840,New Caledonia,NCL,2047,8.8
4841,New Caledonia,NCL,2048,8.8
4842,New Caledonia,NCL,2049,8.8
4843,New Caledonia,NCL,2050,8.8
4844,Niger,NER,2023,8.8
4845,Niger,NER,2024,8.8
4846,Niger,NER,2025,8.8
4847,Niger,NER,2026,8.8
4848,Niger,NER,2027,8.8
4849,Niger,NER,2028,8.8
4850,Niger,NER,2029,8.8
4851,Niger,NER,2030,8.8
4852,Niger,NER,2031,8.8
4853,Niger,NER,2032,8.8
4854,Niger,NER,2033,8.8
4855,Niger,NER,2034,8.8
4856,Niger,NER,2035,8.8
4857,Niger,NER,2036,8.8
4858,Niger,NER,2037,8.8
4859,Niger,NER,2038,8.8
4860,Niger,NER,2039,8.8
4861,Niger,NER,2040,8.8
4862,Niger,NER,2041,8.8
4863,Niger,NER,2042,8.8
4864,Niger,NER,2043,8.8
4865,Niger,NER,2044,8.8
4866,Niger,NER,2045,8.8
4867,Niger,NER,2046,8.8
4868,Niger,NER,2047,8.8
4869,Niger,NER,2048,8.8
4870,Niger,NER,2049,8.8
4871,Niger,NER,2050,8.8
4872,Nigeria,NGA,2023,8.8
4873,Nigeria,NGA,2024,8.8
4874,Nigeria,NGA,2025,8.8
4875,Nigeria,NGA,2026,8.8
4876,Nigeria,NGA,2027,8.8
4877,Nigeria,NGA,2028,8.8
4878,Nigeria,NGA,2029,8.8
4879,Nigeria,NGA,2030,8.8
4880,Nigeria,NGA,2031,8.8
4881,Nigeria,NGA,2032,8.8
4882,Nigeria,NGA,2033,8.8
4883,Nigeria,NGA,2034,8.8
4884,Nigeria,NGA,2035,8.8
4885,Nigeria,NGA,2036,8.8
4886,Nigeria,NGA,2037,8.8
4887,Nigeria,NGA,2038,8.8
4888,Nigeria,NGA,2039,8.8
4889,Nigeria,NGA,2040,8.8
4890,Nigeria,NGA,2041,8.8
4891,Nigeria,NGA,2042,8.8
4892,Nigeria,NGA,2043,8.8
4893,Nigeria,NGA,2044,8.8
4894,Nigeria,NGA,2045,8.8
4895,Nigeria,NGA,2046,8.8
4896,Nigeria,NGA,2047,8.8
4897,Nigeria,NGA,2048,8.8
4898,Nigeria,NGA,2049,8.8
4899,Nigeria,NGA,2050,8.8
4900,Nicaragua,NIC,2023,8.8
4901,Nicaragua,NIC,2024,8.8
4902,Nicaragua,NIC,2025,8.8
4903,Nicaragua,NIC,2026,8.8
4904,Nicaragua,NIC,2027,8.8
4905,Nicaragua,NIC,2028,8.8
4906,Nicaragua,NIC,2029,8.8
4907,Nicaragua,NIC,2030,8.8
4908,Nicaragua,NIC,2031,8.8
4909,Nicaragua,NIC,2032,8.8
4910,Nicaragua,NIC,2033,8.8
4911,Nicaragua,NIC,2034,8.8
4912,Nicaragua,NIC,2035,8.8
4913,Nicaragua,NIC,2036,8.8
4914,Nicaragua,NIC,2037,8.8
4915,Nicaragua,NIC,2038,8.8
4916,Nicaragua,NIC,2039,8.8
4917,Nicaragua,NIC,2040,8.8
4918,Nicaragua,NIC,2041,8.8
4919,Nicaragua,NIC,2042,8.8
4920,Nicaragua,NIC,2043,8.8
4921,Nicaragua,NIC,2044,8.8
4922,Nicaragua,NIC,2045,8.8
4923,Nicaragua,NIC,2046,8.8
4924,Nicaragua,NIC,2047,8.8
4925,Nicaragua,NIC,2048,8.8
4926,Nicaragua,NIC,2049,8.8
4927,Nicaragua,NIC,2050,8.8
4928,Netherlands,NLD,2023,8.8
4929,Netherlands,NLD,2024,8.8
4930,Netherlands,NLD,2025,8.8
4931,Netherlands,NLD,2026,8.8
4932,Netherlands,NLD,2027,8.8
4933,Netherlands,NLD,2028,8.8
4934,Netherlands,NLD,2029,8.8
4935,Netherlands,NLD,2030,8.8
4936,Netherlands,NLD,2031,8.8
4937,Netherlands,NLD,2032,8.8
4938,Netherlands,NLD,2033,8.8
4939,Netherlands,NLD,2034,8.8
4940,Netherlands,NLD,2035,8.8
4941,Netherlands,NLD,2036,8.8
4942,Netherlands,NLD,2037,8.8
4943,Netherlands,NLD,2038,8.8
4944,Netherlands,NLD,2039,8.8
4945,Netherlands,NLD,2040,8.8
4946,Netherlands,NLD,2041,8.8
4947,Netherlands,NLD,2042,8.8
4948,Netherlands,NLD,2043,8.8
4949,Netherlands,NLD,2044,8.8
4950,Netherlands,NLD,2045,8.8
4951,Netherlands,NLD,2046,8.8
4952,Netherlands,NLD,2047,8.8
4953,Netherlands,NLD,2048,8.8
4954,Netherlands,NLD,2049,8.8
4955,Netherlands,NLD,2050,8.8
4956,Norway,NOR,2023,8.8
4957,Norway,NOR,2024,8.8
4958,Norway,NOR,2025,8.8
4959,Norway,NOR,2026,8.8
4960,Norway,NOR,2027,8.8
4961,Norway,NOR,2028,8.8
4962,Norway,NOR,2029,8.8
4963,Norway,NOR,2030,8.8
4964,Norway,NOR,2031,8.8
4965,Norway,NOR,2032,8.8
4966,Norway,NOR,2033,8.8
4967,Norway,NOR,2034,8.8
4968,Norway,NOR,2035,8.8
4969,Norway,NOR,2036,8.8
4970,Norway,NOR,2037,8.8
4971,Norway,NOR,2038,8.8
4972,Norway,NOR,2039,8.8
4973,Norway,NOR,2040,8.8
4974,Norway,NOR,2041,8.8
4975,Norway,NOR,2042,8.8
4976,Norway,NOR,2043,8.8
4977,Norway,NOR,2044,8.8
4978,Norway,NOR,2045,8.8
4979,Norway,NOR,2046,8.8
4980,Norway,NOR,2047,8.8
4981,Norway,NOR,2048,8.8
4982,Norway,NOR,2049,8.8
4983,Norway,NOR,2050,8.8
4984,Nepal,NPL,2023,8.8
4985,Nepal,NPL,2024,8.8
4986,Nepal,NPL,2025,8.8
4987,Nepal,NPL,2026,8.8
4988,Nepal,NPL,2027,8.8
4989,Nepal,NPL,2028,8.8
4990,Nepal,NPL,2029,8.8
4991,Nepal,NPL,2030,8.8
4992,Nepal,NPL,2031,8.8
4993,Nepal,NPL,2032,8.8
4994,Nepal,NPL,2033,8.8
4995,Nepal,NPL,2034,8.8
4996,Nepal,NPL,2035,8.8
4997,Nepal,NPL,2036,8.8
4998,Nepal,NPL,2037,8.8
4999,Nepal,NPL,2038,8.8
5000,Nepal,NPL,2039,8.8
5001,Nepal,NPL,2040,8.8
5002,Nepal,NPL,2041,8.8
5003,Nepal,NPL,2042,8.8
5004,Nepal,NPL,2043,8.8
5005,Nepal,NPL,2044,8.8
5006,Nepal,NPL,2045,8.8
5007,Nepal,NPL,2046,8.8
5008,Nepal,NPL,2047,8.8
5009,Nepal,NPL,2048,8.8
5010,Nepal,NPL,2049,8.8
5011,Nepal,NPL,2050,8.8
5012,Nauru,NRU,2023,8.8
5013,Nauru,NRU,2024,8.8
5014,Nauru,NRU,2025,8.8
5015,Nauru,NRU,2026,8.8
5016,Nauru,NRU,2027,8.8
5017,Nauru,NRU,2028,8.8
5018,Nauru,NRU,2029,8.8
5019,Nauru,NRU,2030,8.8
5020,Nauru,NRU,2031,8.8
5021,Nauru,NRU,2032,8.8
5022,Nauru,NRU,2033,8.8
5023,Nauru,NRU,2034,8.8
5024,Nauru,NRU,2035,8.8
5025,Nauru,NRU,2036,8.8
5026,Nauru,NRU,2037,8.8
5027,Nauru,NRU,2038,8.8
