Year,Nation,iso_code3,pij_lndu_grasslands_to_other
2026,Romania,ROU,0.0005794621711673
2027,Romania,ROU,0.0006438468568526
2028,Romania,ROU,0.0007082315425378
2029,Romania,ROU,0.0007726162282231
2030,Romania,ROU,0.0008370009139084
2031,Romania,ROU,0.0009013855995936
2032,Romania,ROU,0.0009657702852789
2033,Romania,ROU,0.0010301549709642
2034,Romania,ROU,0.0010945396566494
2035,Romania,ROU,0.0011589243423347
2036,Romania,ROU,0.0012233090280199
2037,Romania,ROU,0.0012876937137052
2038,Romania,ROU,0.0013520783993905
2039,Romania,ROU,0.0014164630850757
2040,Romania,ROU,0.0014808477707610004
2041,Romania,ROU,0.0015452324564463
2042,Romania,ROU,0.0016096171421315
2043,Romania,ROU,0.0016740018278168
2044,Romania,ROU,0.001738386513502
2045,Romania,ROU,0.0018027711991873
2046,Romania,ROU,0.0018671558848726
2047,Romania,ROU,0.0019315405705578
2048,Romania,ROU,0.0019959252562431
2049,Romania,ROU,0.0020603099419284
2050,Romania,ROU,0.0021246946276136
2021,Russian Federation,RUS,1.0462921063401869e-18
2022,Russian Federation,RUS,1.3078651329252336e-18
2023,Russian Federation,RUS,1.5694381595102799e-18
2024,Russian Federation,RUS,1.8310111860953268e-18
2025,Russian Federation,RUS,2.092584212680373e-18
2026,Russian Federation,RUS,2.35415723926542e-18
2027,Russian Federation,RUS,2.6157302658504667e-18
2028,Russian Federation,RUS,2.877303292435513e-18
2029,Russian Federation,RUS,3.1388763190205598e-18
2030,Russian Federation,RUS,3.4004493456056067e-18
2031,Russian Federation,RUS,3.6620223721906536e-18
2032,Russian Federation,RUS,3.923595398775701e-18
2033,Russian Federation,RUS,4.1851684253607474e-18
2034,Russian Federation,RUS,4.446741451945793e-18
2035,Russian Federation,RUS,4.70831447853084e-18
2036,Russian Federation,RUS,4.969887505115887e-18
2037,Russian Federation,RUS,5.2314605317009335e-18
2038,Russian Federation,RUS,5.49303355828598e-18
2039,Russian Federation,RUS,5.754606584871026e-18
2040,Russian Federation,RUS,6.016179611456072e-18
2041,Russian Federation,RUS,6.2777526380411196e-18
2042,Russian Federation,RUS,6.539325664626167e-18
2043,Russian Federation,RUS,6.800898691211212e-18
2044,Russian Federation,RUS,7.062471717796259e-18
2045,Russian Federation,RUS,7.324044744381307e-18
2046,Russian Federation,RUS,7.585617770966354e-18
2047,Russian Federation,RUS,7.847190797551402e-18
2048,Russian Federation,RUS,8.108763824136447e-18
2049,Russian Federation,RUS,8.370336850721492e-18
2050,Russian Federation,RUS,8.63190987730654e-18
2021,Rwanda,RWA,0.00018851158428799997
2022,Rwanda,RWA,0.0002356394803601
2023,Rwanda,RWA,0.0002827673764321
2024,Rwanda,RWA,0.0003298952725041
2025,Rwanda,RWA,0.0003770231685761
2026,Rwanda,RWA,0.0004241510646481
2027,Rwanda,RWA,0.0004712789607202
2028,Rwanda,RWA,0.0005184068567922
2029,Rwanda,RWA,0.0005655347528642
2030,Rwanda,RWA,0.0006126626489362
2031,Rwanda,RWA,0.0006597905450082
2032,Rwanda,RWA,0.0007069184410803
2033,Rwanda,RWA,0.0007540463371523
2034,Rwanda,RWA,0.0008011742332243
2035,Rwanda,RWA,0.0008483021292963
2036,Rwanda,RWA,0.0008954300253683
2037,Rwanda,RWA,0.0009425579214404
2038,Rwanda,RWA,0.0009896858175124
2039,Rwanda,RWA,0.0010368137135844
2040,Rwanda,RWA,0.0010839416096564
2041,Rwanda,RWA,0.0011310695057285
2042,Rwanda,RWA,0.0011781974018005
2043,Rwanda,RWA,0.0012253252978725
2044,Rwanda,RWA,0.0012724531939445
2045,Rwanda,RWA,0.0013195810900165
2046,Rwanda,RWA,0.0013667089860886
2047,Rwanda,RWA,0.0014138368821606
2048,Rwanda,RWA,0.0014609647782326
2049,Rwanda,RWA,0.0015080926743046
2050,Rwanda,RWA,0.0015552205703766
2021,Réunion,REU,0.0
2022,Réunion,REU,0.0
2023,Réunion,REU,0.0
2024,Réunion,REU,0.0
2025,Réunion,REU,0.0
2026,Réunion,REU,0.0
2027,Réunion,REU,0.0
2028,Réunion,REU,0.0
2029,Réunion,REU,0.0
2030,Réunion,REU,0.0
2031,Réunion,REU,0.0
2032,Réunion,REU,0.0
2033,Réunion,REU,0.0
2034,Réunion,REU,0.0
2035,Réunion,REU,0.0
2036,Réunion,REU,0.0
2037,Réunion,REU,0.0
2038,Réunion,REU,0.0
2039,Réunion,REU,0.0
2040,Réunion,REU,0.0
2041,Réunion,REU,0.0
2042,Réunion,REU,0.0
2043,Réunion,REU,0.0
2044,Réunion,REU,0.0
2045,Réunion,REU,0.0
2046,Réunion,REU,0.0
2047,Réunion,REU,0.0
2048,Réunion,REU,0.0
2049,Réunion,REU,0.0
2050,Réunion,REU,0.0
2021,"Saint Helena, Ascension and Tristan da Cunha",SHN,1.4646176705498176e-19
2022,"Saint Helena, Ascension and Tristan da Cunha",SHN,1.8307720881872717e-19
2023,"Saint Helena, Ascension and Tristan da Cunha",SHN,2.1969265058247264e-19
2024,"Saint Helena, Ascension and Tristan da Cunha",SHN,2.5630809234621805e-19
2025,"Saint Helena, Ascension and Tristan da Cunha",SHN,2.929235341099635e-19
2026,"Saint Helena, Ascension and Tristan da Cunha",SHN,3.2953897587370903e-19
2027,"Saint Helena, Ascension and Tristan da Cunha",SHN,3.6615441763745435e-19
2028,"Saint Helena, Ascension and Tristan da Cunha",SHN,4.0276985940119977e-19
2029,"Saint Helena, Ascension and Tristan da Cunha",SHN,4.393853011649453e-19
2030,"Saint Helena, Ascension and Tristan da Cunha",SHN,4.760007429286906e-19
2031,"Saint Helena, Ascension and Tristan da Cunha",SHN,5.126161846924361e-19
2032,"Saint Helena, Ascension and Tristan da Cunha",SHN,5.492316264561817e-19
2033,"Saint Helena, Ascension and Tristan da Cunha",SHN,5.85847068219927e-19
2034,"Saint Helena, Ascension and Tristan da Cunha",SHN,6.224625099836725e-19
2035,"Saint Helena, Ascension and Tristan da Cunha",SHN,6.590779517474181e-19
2036,"Saint Helena, Ascension and Tristan da Cunha",SHN,6.956933935111632e-19
2037,"Saint Helena, Ascension and Tristan da Cunha",SHN,7.323088352749087e-19
2038,"Saint Helena, Ascension and Tristan da Cunha",SHN,7.689242770386544e-19
2039,"Saint Helena, Ascension and Tristan da Cunha",SHN,8.055397188023995e-19
2040,"Saint Helena, Ascension and Tristan da Cunha",SHN,8.421551605661451e-19
2041,"Saint Helena, Ascension and Tristan da Cunha",SHN,8.787706023298906e-19
2042,"Saint Helena, Ascension and Tristan da Cunha",SHN,9.15386044093636e-19
2043,"Saint Helena, Ascension and Tristan da Cunha",SHN,9.520014858573815e-19
2044,"Saint Helena, Ascension and Tristan da Cunha",SHN,9.886169276211268e-19
2045,"Saint Helena, Ascension and Tristan da Cunha",SHN,1.0252323693848722e-18
2046,"Saint Helena, Ascension and Tristan da Cunha",SHN,1.0618478111486178e-18
2047,"Saint Helena, Ascension and Tristan da Cunha",SHN,1.0984632529123631e-18
2048,"Saint Helena, Ascension and Tristan da Cunha",SHN,1.1350786946761087e-18
2049,"Saint Helena, Ascension and Tristan da Cunha",SHN,1.171694136439854e-18
2050,"Saint Helena, Ascension and Tristan da Cunha",SHN,1.2083095782035992e-18
2021,Saint Lucia,LCA,0.0
2022,Saint Lucia,LCA,0.0
2023,Saint Lucia,LCA,0.0
2024,Saint Lucia,LCA,0.0
2025,Saint Lucia,LCA,0.0
2026,Saint Lucia,LCA,0.0
2027,Saint Lucia,LCA,0.0
2028,Saint Lucia,LCA,0.0
2029,Saint Lucia,LCA,0.0
2030,Saint Lucia,LCA,0.0
2031,Saint Lucia,LCA,0.0
2032,Saint Lucia,LCA,0.0
2033,Saint Lucia,LCA,0.0
2034,Saint Lucia,LCA,0.0
2035,Saint Lucia,LCA,0.0
2036,Saint Lucia,LCA,0.0
2037,Saint Lucia,LCA,0.0
2038,Saint Lucia,LCA,0.0
2039,Saint Lucia,LCA,0.0
2040,Saint Lucia,LCA,0.0
2041,Saint Lucia,LCA,0.0
2042,Saint Lucia,LCA,0.0
2043,Saint Lucia,LCA,0.0
2044,Saint Lucia,LCA,0.0
2045,Saint Lucia,LCA,0.0
2046,Saint Lucia,LCA,0.0
2047,Saint Lucia,LCA,0.0
2048,Saint Lucia,LCA,0.0
2049,Saint Lucia,LCA,0.0
2050,Saint Lucia,LCA,0.0
2021,Saint Vincent and the Grenadines,VCT,0.0
2022,Saint Vincent and the Grenadines,VCT,0.0
2023,Saint Vincent and the Grenadines,VCT,0.0
2024,Saint Vincent and the Grenadines,VCT,0.0
2025,Saint Vincent and the Grenadines,VCT,0.0
2026,Saint Vincent and the Grenadines,VCT,0.0
2027,Saint Vincent and the Grenadines,VCT,0.0
2028,Saint Vincent and the Grenadines,VCT,0.0
2029,Saint Vincent and the Grenadines,VCT,0.0
2030,Saint Vincent and the Grenadines,VCT,0.0
2031,Saint Vincent and the Grenadines,VCT,0.0
2032,Saint Vincent and the Grenadines,VCT,0.0
2033,Saint Vincent and the Grenadines,VCT,0.0
2034,Saint Vincent and the Grenadines,VCT,0.0
2035,Saint Vincent and the Grenadines,VCT,0.0
2036,Saint Vincent and the Grenadines,VCT,0.0
2037,Saint Vincent and the Grenadines,VCT,0.0
2038,Saint Vincent and the Grenadines,VCT,0.0
2039,Saint Vincent and the Grenadines,VCT,0.0
2040,Saint Vincent and the Grenadines,VCT,0.0
2041,Saint Vincent and the Grenadines,VCT,0.0
2042,Saint Vincent and the Grenadines,VCT,0.0
2043,Saint Vincent and the Grenadines,VCT,0.0
2044,Saint Vincent and the Grenadines,VCT,0.0
2045,Saint Vincent and the Grenadines,VCT,0.0
2046,Saint Vincent and the Grenadines,VCT,0.0
2047,Saint Vincent and the Grenadines,VCT,0.0
2048,Saint Vincent and the Grenadines,VCT,0.0
2049,Saint Vincent and the Grenadines,VCT,0.0
2050,Saint Vincent and the Grenadines,VCT,0.0
2021,Samoa,WSM,0.0010267428308116
2022,Samoa,WSM,0.0010235599826599
2023,Samoa,WSM,0.0010203771345082
2024,Samoa,WSM,0.0010171942863565
2025,Samoa,WSM,0.0010140114382049
2026,Samoa,WSM,0.0010108285900532
2027,Samoa,WSM,0.0010076457419015
2028,Samoa,WSM,0.0010044628937498
2029,Samoa,WSM,0.0010012800455981
2030,Samoa,WSM,0.0009980971974464
2031,Samoa,WSM,0.0009949143492947
2032,Samoa,WSM,0.000991731501143
2033,Samoa,WSM,0.0009885486529914
2034,Samoa,WSM,0.0009853658048397
2035,Samoa,WSM,0.0009821829566880002
2036,Samoa,WSM,0.0009790001085363
2037,Samoa,WSM,0.0009758172603846
2038,Samoa,WSM,0.0009726344122329
2039,Samoa,WSM,0.0009694515640812
2040,Samoa,WSM,0.0009662687159295
2041,Samoa,WSM,0.0009630858677779
2042,Samoa,WSM,0.0009599030196262
2043,Samoa,WSM,0.0009567201714745
2044,Samoa,WSM,0.0009535373233228
2045,Samoa,WSM,0.0009503544751711
2046,Samoa,WSM,0.0009471716270194
2047,Samoa,WSM,0.0009439887788677
2048,Samoa,WSM,0.0009408059307160001
2049,Samoa,WSM,0.0009376230825644
2050,Samoa,WSM,0.0009344402344127
2021,Saudi Arabia,SAU,2.3377982458076183e-05
2022,Saudi Arabia,SAU,2.330625694096509e-05
2023,Saudi Arabia,SAU,2.323453142385399e-05
2024,Saudi Arabia,SAU,2.316280590674289e-05
2025,Saudi Arabia,SAU,2.30910803896318e-05
2026,Saudi Arabia,SAU,2.3019354872520707e-05
2027,Saudi Arabia,SAU,2.294762935540961e-05
2028,Saudi Arabia,SAU,2.287590383829851e-05
2029,Saudi Arabia,SAU,2.2804178321187413e-05
2030,Saudi Arabia,SAU,2.273245280407632e-05
2031,Saudi Arabia,SAU,2.2660727286965227e-05
2032,Saudi Arabia,SAU,2.258900176985413e-05
2033,Saudi Arabia,SAU,2.251727625274303e-05
2034,Saudi Arabia,SAU,2.2445550735631934e-05
2035,Saudi Arabia,SAU,2.237382521852084e-05
2036,Saudi Arabia,SAU,2.2302099701409744e-05
2037,Saudi Arabia,SAU,2.2230374184298647e-05
2038,Saudi Arabia,SAU,2.215864866718755e-05
2039,Saudi Arabia,SAU,2.2086923150076457e-05
2040,Saudi Arabia,SAU,2.201519763296536e-05
2041,Saudi Arabia,SAU,2.1943472115854267e-05
2042,Saudi Arabia,SAU,2.1871746598743167e-05
2043,Saudi Arabia,SAU,2.180002108163208e-05
2044,Saudi Arabia,SAU,2.1728295564520974e-05
2045,Saudi Arabia,SAU,2.1656570047409877e-05
2046,Saudi Arabia,SAU,2.1584844530298784e-05
2047,Saudi Arabia,SAU,2.1513119013187687e-05
2048,Saudi Arabia,SAU,2.144139349607659e-05
2049,Saudi Arabia,SAU,2.1369667978965494e-05
2050,Saudi Arabia,SAU,2.1297942461854397e-05
2021,Senegal,SEN,0.0046584625419157
2022,Senegal,SEN,0.0045730781773946
2023,Senegal,SEN,0.0044876938128735
2024,Senegal,SEN,0.0044023094483525
2025,Senegal,SEN,0.0043169250838314
2026,Senegal,SEN,0.0042315407193103
2027,Senegal,SEN,0.0041461563547893
2028,Senegal,SEN,0.0040607719902682
2029,Senegal,SEN,0.0039753876257471
2030,Senegal,SEN,0.003890003261226
2031,Senegal,SEN,0.0038046188967050002
2032,Senegal,SEN,0.0037192345321839
2033,Senegal,SEN,0.0036338501676628
2034,Senegal,SEN,0.0035484658031418
2035,Senegal,SEN,0.0034630814386207
2036,Senegal,SEN,0.0033776970740996
2037,Senegal,SEN,0.0032923127095786
2038,Senegal,SEN,0.0032069283450575
2039,Senegal,SEN,0.0031215439805364
2040,Senegal,SEN,0.0030361596160153
2041,Senegal,SEN,0.0029507752514943
2042,Senegal,SEN,0.0028653908869732
2043,Senegal,SEN,0.0027800065224521
2044,Senegal,SEN,0.0026946221579311
2045,Senegal,SEN,0.00260923779341
2046,Senegal,SEN,0.0025238534288889
2047,Senegal,SEN,0.0024384690643679
2048,Senegal,SEN,0.0023530846998468
2049,Senegal,SEN,0.0022677003353257
2050,Senegal,SEN,0.0021823159708046
2021,Serbia,SRB,0.0018063125193391
2022,Serbia,SRB,0.0018002787925983
2023,Serbia,SRB,0.0017942450658575
2024,Serbia,SRB,0.0017882113391166
2025,Serbia,SRB,0.0017821776123758
2026,Serbia,SRB,0.0017761438856349998
2027,Serbia,SRB,0.0017701101588942
2028,Serbia,SRB,0.0017640764321534
2029,Serbia,SRB,0.0017580427054126
2030,Serbia,SRB,0.0017520089786717
2031,Serbia,SRB,0.0017459752519309
2032,Serbia,SRB,0.0017399415251901
2033,Serbia,SRB,0.0017339077984493
2034,Serbia,SRB,0.0017278740717085
2035,Serbia,SRB,0.0017218403449677
2036,Serbia,SRB,0.0017158066182269
2037,Serbia,SRB,0.001709772891486
2038,Serbia,SRB,0.0017037391647452
2039,Serbia,SRB,0.0016977054380044
2040,Serbia,SRB,0.0016916717112636
2041,Serbia,SRB,0.0016856379845228
2042,Serbia,SRB,0.001679604257782
2043,Serbia,SRB,0.0016735705310411
2044,Serbia,SRB,0.0016675368043003
2045,Serbia,SRB,0.0016615030775595
2046,Serbia,SRB,0.0016554693508187
2047,Serbia,SRB,0.0016494356240779
2048,Serbia,SRB,0.0016434018973371
2049,Serbia,SRB,0.0016373681705963
2050,Serbia,SRB,0.0016313344438554
2021,Sierra Leone,SLE,0.0026127169346089997
2022,Sierra Leone,SLE,0.0025551230089455
2023,Sierra Leone,SLE,0.0024975290832819
2024,Sierra Leone,SLE,0.0024399351576184
2025,Sierra Leone,SLE,0.0023823412319549
2026,Sierra Leone,SLE,0.0023247473062914
2027,Sierra Leone,SLE,0.0022671533806279
2028,Sierra Leone,SLE,0.0022095594549643
2029,Sierra Leone,SLE,0.0021519655293008
2030,Sierra Leone,SLE,0.0020943716036373
2031,Sierra Leone,SLE,0.0020367776779738
2032,Sierra Leone,SLE,0.0019791837523103
2033,Sierra Leone,SLE,0.0019215898266468
2034,Sierra Leone,SLE,0.0018639959009832
2035,Sierra Leone,SLE,0.0018064019753197
2036,Sierra Leone,SLE,0.0017488080496562
2037,Sierra Leone,SLE,0.0016912141239927
2038,Sierra Leone,SLE,0.0016336201983292
2039,Sierra Leone,SLE,0.0015760262726656
2040,Sierra Leone,SLE,0.0015184323470021
2041,Sierra Leone,SLE,0.0014608384213386
2042,Sierra Leone,SLE,0.0014032444956751
2043,Sierra Leone,SLE,0.0013456505700116
2044,Sierra Leone,SLE,0.0012880566443481
2045,Sierra Leone,SLE,0.0012304627186845
2046,Sierra Leone,SLE,0.001172868793021
2047,Sierra Leone,SLE,0.0011152748673575
2048,Sierra Leone,SLE,0.001057680941694
2049,Sierra Leone,SLE,0.0010000870160305
2050,Sierra Leone,SLE,0.0009424930903669
2021,Solomon Islands,SLB,0.0
2022,Solomon Islands,SLB,0.0
2023,Solomon Islands,SLB,0.0
2024,Solomon Islands,SLB,0.0
2025,Solomon Islands,SLB,0.0
2026,Solomon Islands,SLB,0.0
2027,Solomon Islands,SLB,0.0
2028,Solomon Islands,SLB,0.0
2029,Solomon Islands,SLB,0.0
2030,Solomon Islands,SLB,0.0
2031,Solomon Islands,SLB,0.0
2032,Solomon Islands,SLB,0.0
2033,Solomon Islands,SLB,0.0
2034,Solomon Islands,SLB,0.0
2035,Solomon Islands,SLB,0.0
2036,Solomon Islands,SLB,0.0
2037,Solomon Islands,SLB,0.0
2038,Solomon Islands,SLB,0.0
2039,Solomon Islands,SLB,0.0
2040,Solomon Islands,SLB,0.0
2041,Solomon Islands,SLB,0.0
2042,Solomon Islands,SLB,0.0
2043,Solomon Islands,SLB,0.0
2044,Solomon Islands,SLB,0.0
2045,Solomon Islands,SLB,0.0
2046,Solomon Islands,SLB,0.0
2047,Solomon Islands,SLB,0.0
2048,Solomon Islands,SLB,0.0
2049,Solomon Islands,SLB,0.0
2050,Solomon Islands,SLB,0.0
2021,Somalia,SOM,0.0023699638746627
2022,Somalia,SOM,0.0023437978588838
2023,Somalia,SOM,0.0023176318431049
2024,Somalia,SOM,0.0022914658273261
2025,Somalia,SOM,0.0022652998115472
2026,Somalia,SOM,0.0022391337957683
2027,Somalia,SOM,0.0022129677799894
2028,Somalia,SOM,0.0021868017642105
2029,Somalia,SOM,0.0021606357484316
2030,Somalia,SOM,0.0021344697326527
2031,Somalia,SOM,0.0021083037168738
2032,Somalia,SOM,0.002082137701095
2033,Somalia,SOM,0.0020559716853161
2034,Somalia,SOM,0.0020298056695372
2035,Somalia,SOM,0.0020036396537583
2036,Somalia,SOM,0.0019774736379794
2037,Somalia,SOM,0.0019513076222005
2038,Somalia,SOM,0.0019251416064216
2039,Somalia,SOM,0.0018989755906428
2040,Somalia,SOM,0.0018728095748639
2041,Somalia,SOM,0.0018466435590850001
2042,Somalia,SOM,0.0018204775433061
2043,Somalia,SOM,0.0017943115275272
2044,Somalia,SOM,0.0017681455117483
2045,Somalia,SOM,0.0017419794959694
2046,Somalia,SOM,0.0017158134801906
2047,Somalia,SOM,0.0016896474644117
2048,Somalia,SOM,0.0016634814486328
2049,Somalia,SOM,0.0016373154328539
2050,Somalia,SOM,0.0016111494170749998
2021,South Africa,ZAF,0.0012878462711078
2022,South Africa,ZAF,0.0012922065203547
2023,South Africa,ZAF,0.0012965667696016
2024,South Africa,ZAF,0.0013009270188485
2025,South Africa,ZAF,0.0013052872680954
2026,South Africa,ZAF,0.0013096475173423
2027,South Africa,ZAF,0.0013140077665892
2028,South Africa,ZAF,0.0013183680158361
2029,South Africa,ZAF,0.001322728265083
2030,South Africa,ZAF,0.0013270885143299
2031,South Africa,ZAF,0.0013314487635768
2032,South Africa,ZAF,0.0013358090128237
2033,South Africa,ZAF,0.0013401692620706
2034,South Africa,ZAF,0.0013445295113175
2035,South Africa,ZAF,0.0013488897605644
2036,South Africa,ZAF,0.0013532500098113
2037,South Africa,ZAF,0.0013576102590582
2038,South Africa,ZAF,0.0013619705083051
2039,South Africa,ZAF,0.001366330757552
2040,South Africa,ZAF,0.0013706910067989
2041,South Africa,ZAF,0.0013750512560458
2042,South Africa,ZAF,0.0013794115052928
2043,South Africa,ZAF,0.0013837717545397
2044,South Africa,ZAF,0.0013881320037866
2045,South Africa,ZAF,0.0013924922530335
2046,South Africa,ZAF,0.0013968525022804
2047,South Africa,ZAF,0.0014012127515273
2048,South Africa,ZAF,0.0014055730007742
2049,South Africa,ZAF,0.0014099332500211
2050,South Africa,ZAF,0.001414293499268
2021,Sri Lanka,LKA,3.947136997261148e-05
2022,Sri Lanka,LKA,3.934830905694585e-05
2023,Sri Lanka,LKA,3.922524814128022e-05
2024,Sri Lanka,LKA,3.910218722561459e-05
2025,Sri Lanka,LKA,3.8979126309948965e-05
2026,Sri Lanka,LKA,3.8856065394283334e-05
2027,Sri Lanka,LKA,3.8733004478617696e-05
2028,Sri Lanka,LKA,3.860994356295207e-05
2029,Sri Lanka,LKA,3.8486882647286434e-05
2030,Sri Lanka,LKA,3.8363821731620796e-05
2031,Sri Lanka,LKA,3.824076081595517e-05
2032,Sri Lanka,LKA,3.811769990028954e-05
2033,Sri Lanka,LKA,3.799463898462391e-05
2034,Sri Lanka,LKA,3.7871578068958285e-05
2035,Sri Lanka,LKA,3.774851715329264e-05
2036,Sri Lanka,LKA,3.762545623762701e-05
2037,Sri Lanka,LKA,3.750239532196138e-05
2038,Sri Lanka,LKA,3.7379334406295754e-05
2039,Sri Lanka,LKA,3.7256273490630123e-05
2040,Sri Lanka,LKA,3.713321257496449e-05
2041,Sri Lanka,LKA,3.7010151659298855e-05
2042,Sri Lanka,LKA,3.6887090743633224e-05
2043,Sri Lanka,LKA,3.676402982796759e-05
2044,Sri Lanka,LKA,3.664096891230196e-05
2045,Sri Lanka,LKA,3.651790799663633e-05
2046,Sri Lanka,LKA,3.6394847080970706e-05
2047,Sri Lanka,LKA,3.6271786165305075e-05
2048,Sri Lanka,LKA,3.6148725249639444e-05
2049,Sri Lanka,LKA,3.6025664333973806e-05
2050,Sri Lanka,LKA,3.5902603418308175e-05
2021,Sudan,SDN,0.0020726012483497
2022,Sudan,SDN,0.0020746432828911
2023,Sudan,SDN,0.0020766853174325
2024,Sudan,SDN,0.0020787273519739
2025,Sudan,SDN,0.0020807693865153
2026,Sudan,SDN,0.0020828114210567
2027,Sudan,SDN,0.0020848534555981
2028,Sudan,SDN,0.0020868954901396
2029,Sudan,SDN,0.002088937524681
2030,Sudan,SDN,0.0020909795592224
2031,Sudan,SDN,0.0020930215937638
2032,Sudan,SDN,0.0020950636283052
2033,Sudan,SDN,0.0020971056628466
2034,Sudan,SDN,0.0020991476973879998
2035,Sudan,SDN,0.0021011897319294
2036,Sudan,SDN,0.0021032317664708
2037,Sudan,SDN,0.0021052738010122
2038,Sudan,SDN,0.0021073158355536
2039,Sudan,SDN,0.0021093578700951
2040,Sudan,SDN,0.0021113999046365
2041,Sudan,SDN,0.0021134419391779
2042,Sudan,SDN,0.0021154839737193
2043,Sudan,SDN,0.0021175260082607
2044,Sudan,SDN,0.0021195680428021
2045,Sudan,SDN,0.0021216100773435
2046,Sudan,SDN,0.0021236521118849
2047,Sudan,SDN,0.0021256941464263
2048,Sudan,SDN,0.0021277361809677
2049,Sudan,SDN,0.0021297782155092
2050,Sudan,SDN,0.0021318202500506
2021,Suriname,SUR,0.0003246095943718
2022,Suriname,SUR,0.0004057619929647
2023,Suriname,SUR,0.0004869143915577
2024,Suriname,SUR,0.0005680667901506
2025,Suriname,SUR,0.0006492191887436
2026,Suriname,SUR,0.0007303715873365
2027,Suriname,SUR,0.0008115239859295
2028,Suriname,SUR,0.0008926763845224
2029,Suriname,SUR,0.0009738287831154
2030,Suriname,SUR,0.0010549811817083
2031,Suriname,SUR,0.0011361335803013
2032,Suriname,SUR,0.0012172859788943
2033,Suriname,SUR,0.0012984383774872
2034,Suriname,SUR,0.0013795907760802
2035,Suriname,SUR,0.0014607431746731
2036,Suriname,SUR,0.0015418955732661
2037,Suriname,SUR,0.001623047971859
2038,Suriname,SUR,0.0017042003704520001
2039,Suriname,SUR,0.0017853527690449
2040,Suriname,SUR,0.0018665051676379
2041,Suriname,SUR,0.0019476575662308
2042,Suriname,SUR,0.0020288099648238
2043,Suriname,SUR,0.0021099623634167
2044,Suriname,SUR,0.0021911147620097
2045,Suriname,SUR,0.0022722671606027
2046,Suriname,SUR,0.0023534195591956
2047,Suriname,SUR,0.0024345719577886
2048,Suriname,SUR,0.0025157243563815
2049,Suriname,SUR,0.0025968767549745
2050,Suriname,SUR,0.0026780291535674
2021,Syrian Arab Republic,SYR,0.0005115629341672
2022,Syrian Arab Republic,SYR,0.0005135731839335
2023,Syrian Arab Republic,SYR,0.0005155834336997
2024,Syrian Arab Republic,SYR,0.0005175936834659999
2025,Syrian Arab Republic,SYR,0.0005196039332323
2026,Syrian Arab Republic,SYR,0.0005216141829985
2027,Syrian Arab Republic,SYR,0.0005236244327648
